news_id,news_url_absolute,news_init_date,news_final_date,news_title,news_text_content
aeeb2a1b-4719-42bb-9599-4d19df044f50,https://informesdiscriminacion.gitanos.org/casos/murcia-vivienda-discriminaci%C3%B3n-directa-2,2023-03-23,2023-03-23,Murcia. Vivienda. Discriminación directa,"Una joven pareja gitana estaba buscando piso de alquiler para mudarse junto con sus hijas. Vieron un cartel en la ventana de una vivienda y apareció un hombre en la ventana, que les vio fotografiar el cartel y les preguntó si querían subir a verlo. La mujer subió, mientras el marido fue a aparcar, el propietario le enseñó el piso, pero cuando llegó el marido y el propietario le identificó por su perfil étnico, cambió su actitud y empezó a preguntar si tenían nómina, cuando dijeron que sí, dijo que exigía dos nóminas, pero ella no tenía nómina. El propietario les facilitó el teléfono de la inmobiliaria que llevaba la gestión del piso. Intentaron quedar en varias ocasiones con la inmobiliaria, pero les daban excusas o no se presentaban. La pareja se dio cuenta que no quisieron alquilarles la vivienda, desde que les identificaron como gitanos."
55b7bac2-95ad-4aa6-b03b-49dd9a54f0c4,https://informesdiscriminacion.gitanos.org/casos/badajoz-vivienda-discriminaci%C3%B3n-directa-2,2023-03-23,2023-03-23,Badajoz. Vivienda. Discriminación directa.,"Una joven gitana fue a ver un piso para alquilar con la agente inmobiliaria y con el propietario de la vivienda, que traía el contrato de alquiler para la firma. Después, fue con la agente a visitar otra vivienda, pero la joven decidió quedarse con el primer piso y llamaron al dueño, que dijo que iba a alquilar su piso a un familiar. La joven supo que no quiso alquilárselo a ella, por ser gitana."
8d6839ed-b2a4-44ce-8eee-11e72f92abff,https://informesdiscriminacion.gitanos.org/casos/coru%C3%B1a-vivienda-discriminaci%C3%B3n-directa-5,2023-03-23,2023-03-23,A Coruña. Vivienda. Discriminación directa.,"Una mujer de Santiago de Compostela contó en la FSG que estaba buscando vivienda de alquiler y llamó con número oculto para preguntar por un piso a una inmobiliaria, desde dónde le pidieron que mandara un WhatsApp. Ella procedió de esa manera, pero no obtuvo respuesta alguna. Cuando volvió a llamar no le cogieron el teléfono. La mujer sospechaba que vieron su foto de perfil, en la que se podía identificar con una mujer gitana, y que a raíz de eso no quisieron continuar con los trámites."
e4e75de1-7526-46c4-abc6-c7ec5b0d19aa,https://informesdiscriminacion.gitanos.org/casos/toledo-vivienda-discriminaci%C3%B3n-directa-0,2023-03-23,2023-03-23,Toledo. Vivienda. Discriminación directa.,"Una mujer gitana, con una discapacidad reconocida por trastornos de ansiedad y depresivos, denunció ser víctima de discriminación por ser gitana. Aunque la mujer tenía informes médicos que recomendaban que recibiera cuidados y atención por sus hijas, le asignaron una vivienda lejos de su núcleo familiar. Además, la vivienda estaba en malas condiciones de habitabilidad (ratas, problemas de instalación eléctrica y red de agua, mal cuidada...) y la mujer estaba convencida de que le habían adjudicado esa vivienda en tan pésimas condiciones por su origen étnico. También refirió que en el pueblo es la única gitana y que no son bien recibidos, siendo víctima de comentarios y desprecios antigitanos por parte de algunos vecinos. Además, ante las reclamaciones al Ayuntamiento por el estado de la vivienda, le hicieron comentarios como: “Si la casa está mal y tiene ratas es por tu culpa, que ya sabemos todos lo que hay”, “si no te gusta la casa le pides una nueva al médico que te ha hecho este papel”, etc."
c09397d3-8353-4038-ae97-06cb6268905f,https://informesdiscriminacion.gitanos.org/casos/badajoz-vivienda-delito-de-odio,2023-03-23,2023-03-23,Badajoz. Vivienda. Delito de odio.,"Un matrimonio con dos hijos, menores de edad, denunciaron ante la FSG la situación de acoso e insultos antigitanos que estaban viviendo por parte de un vecino, que desde el primer momento les preguntó por el contrato de alquiler y por el pago de la comunidad, sospechando que eran ocupas o que no pagaban, por ser gitanos. El vecino insultaba a la mujer cuando se encontraba con ella en la escalera. En una ocasión encontraron las ruedas del coche pinchadas y sospecharon del vecino. Otro día, cuando fueron a recoger el coche, aparcado en la calle cerca de su domicilio, vieron unas pintadas en el coche en las que se podía leer “GITANO PAGA O VETE”. La familia estaba asustada y preocupada por la situación de acoso que estaban viviendo."
92c92596-3bcf-4191-b56b-09f883d6c700,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-vivienda-discriminaci%C3%B3n-directa-2,2023-03-23,2023-03-23,Jaén. Vivienda. Discriminación directa.,"Una chica gitana que estaba estudiando derecho en la Universidad de Jaén buscaba piso de alquiler y llamó por teléfono al propietario de una vivienda, que le dijo que estaba disponible, pero cuando fue a visitar el piso, acompañada de su familia, les dijo que ya estaba alquilado."
4f3f1af2-158b-4c3e-98e9-ba61cae82324,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1ceres-vivienda-discriminaci%C3%B3n-directa-0,2023-03-23,2023-03-23,Cáceres. Vivienda. Discriminación directa.,"Unas familias gitanas que ocuparon una vivienda abandonada y en mal estado, la arreglaron y solicitaron un alquiler social al propietario. Un día se presentó la Policía Local y trató de echarles, con engaños y amenazándoles con quitarles la autorización del mercadillo o multarles por no haber pasado la inspección técnica de vehículos. Las familias estaban convencidas de que esta manera de tratarles, mediante amenazas, se debía al hecho de que eran gitanas. Finalmente, después de muchas amenazas, se fueron de la nave."
e54d79a7-d14a-4d70-a4cb-8a235f8475b3,https://informesdiscriminacion.gitanos.org/casos/badajoz-vivienda-discriminaci%C3%B3n-directa-1,2023-03-23,2023-03-23,Badajoz. Vivienda. Discriminación directa.,"Una mujer gitana, trabajadora de la FSG, preguntó al agente de una inmobiliaria por un piso en la zona. El agente que le atendió le preguntó algunos datos y se concertó una cita para visitar un piso. Antes de despedirse, el comercial le preguntó dónde trabajaba y dijo que en la FSG. A raíz de esto, el agente no volvió a contactar con la víctima y cuando llamaba al teléfono, no le atendían."
a9a82191-0b45-49d4-9a32-4082218f4187,https://informesdiscriminacion.gitanos.org/casos/le%C3%B3n-vivienda-discriminaci%C3%B3n-directa-1,2023-03-23,2023-03-23,León. Vivienda. Discriminación directa.,"Una mujer gitana acordó con una conocida el alquiler de su vivienda y llegaron a un acuerdo verbal. Sin embargo, la propietaria de la vivienda cuando supo que era gitana le dijo que la comunidad de vecinos no querían tener vecinos gitanos. La mujer preguntó a uno de los vecinos y éste le dijo que nunca habían dicho eso y que no había problemas en tenerla como vecina."
35ebf3f9-5b8f-4505-8bd6-07eaf41011eb,https://informesdiscriminacion.gitanos.org/casos/cuenca-vivienda-discriminaci%C3%B3n-directa-7,2023-03-23,2023-03-23,Cuenca. Vivienda. Discriminación directa,"Una trabajadora de la FSG, acompañada de un amigo, se interesó en alquilar un piso que había visto en una inmobiliaria. La chica le comentó al agente que les atendió sus preferencias y éste a su vez preguntó: “¿Trabajas?, ¿dónde? Pero, ¿eres gitana?”. El amigo de la chica le preguntó al agente si estas preguntas eran necesarias y el agente respondió que había otra chica interesada, que estaba delante y que ya le avisarían. Pasado un tiempo, la chica comprobó que la vivienda seguía de alquiler y no la habían llamado."
df5a3822-3c51-41f7-a460-175f29892f60,https://informesdiscriminacion.gitanos.org/casos/granada-vivienda-discriminaci%C3%B3n-directa-2,2023-03-23,2023-03-23,Granada. Vivienda. Discriminación directa.,"Desde diversas entidades y la FSG, se llevaron a cabo diversas acciones:

- Se mantuvo una entrevista con la trabajadora social para solicitar alternativas a la situación de estas familias.

- Se realizó una acción coordinada con la Plataforma de emergencia roma, con escritos administrativos y nota de prensa, ante el desahucio sin otra alternativa para las familias.

- Reparto de alimentos y de productos de higiene por parte de las entidades.

- Apoyo a las familias para solicitar entrar en el programa Provivienda."
1b3c3a9e-84d5-48c5-ae38-b9d64f8a5041,https://informesdiscriminacion.gitanos.org/casos/burgos-vivienda-delito-de-odio,2023-03-23,2023-03-23,Burgos. Vivienda. Delito de odio,"Un matrimonio gitano, que vivía con dos hijos menores de edad en una vivienda que les había concedido el Ayuntamiento, estaban recibiendo insultos y amenazas por las vecinas del piso de abajo desde su llegada. En numerosas ocasiones subieron a llamarles la atención, de muy malas formas y gritándoles, con golpes en el techo y con notas que decían: “salvajes”. Más grave aún, las vecinas publicaron en las redes sociales comentarios antigitanos señalando la vivienda y a la familia.

La patrulla de la Policía Local para la Atención a la Diversidad se personó en numerosas ocasiones en la vivienda, recogiendo testimonios de las personas involucradas y del resto del vecindario, que no tenían ninguna queja con la familia. Después de varias intervenciones, la Policía Local sospechó la actitud de las vecinas tenía que ver con el origen étnico de la familia y trasladaron la situación a la FSG."
3b3b0552-cd93-4e74-9a4f-642cecff185d,https://informesdiscriminacion.gitanos.org/casos/huelva-vivienda-discriminaci%C3%B3n-directa-2,2023-03-23,2023-03-23,Huelva. Vivienda. Discriminación directa.,"Las familias contactaron con la técnica de la FSG en Huelva y comentaron la situación. Desde la FSG se consideró que esta situación tenía relación con el origen étnico de las familias, con lo cual se llevaron a cabo las siguientes actuaciones:

- Se envió carta al Ayuntamiento, comunicando la gravedad de la situación en la que se encontraban las familias, en relación a los cortes de agua y luz y las amenazas por parte de la Guardia civil y se solicitó que se tomaran todas las medidas para restituir los suministros a las familias.

- Se presentó escrito de queja al Defensor del Pueblo Andaluz, manifestando la preocupación por la situación de las familias y por la falta de respuesta del Ayuntamiento, para garantizar los suministros básicos a estas familias.

- Ante la entrada de agentes de la Guardia Civil en una de las casas, se envió escrito de ampliación de queja al Defensor del Pueblo andaluz, que remitió los hechos al Defensor del Pueblo Estatal por falta de competencia con la Guardia civil.

- Hubo una personación ante el Defensor del Pueblo estatal y presentamos escrito de denuncia por los nuevos hechos relativos a los agentes de la Guardia civil.

- Se presentaron varias solicitudes a la empresa propietaria de las viviendas, una solicitud por cada familia, con el apoyo de la FSG, por las cuales se solicitaba un alquiler social.

- Se envió escrito a la empresa de agua para que restituyera el suministro de agua, para garantizar el derecho a salud de las familias en el contexto de pandemia."
34be4ba0-e485-4fbf-8ece-3e6f5966b405,https://informesdiscriminacion.gitanos.org/casos/valencia-vivienda-discriminaci%C3%B3n-directa-0,2023-03-23,2023-03-23,Valencia. Vivienda. Discriminación directa.,"Durante el estado de alarma y las medidas de confinamiento, una familia gitana empezó a recibir insultos antigitanos de la vecina de abajo, porque según decía la vecina el bebé de dos años hacía mucho ruido. La madre del bebé había intentado hablar con ella, decirle que el bebé estaba nervioso porque no podía salir a la calle, pidiendo que la disculpara, pero la vecina no la quería escuchar y gritaba por la ventana: “Gitanos teníais que ser” “todos los gitanos sois iguales” “los gitanos sois unos sinvergüenzas” incluso al propio bebé, le decía: “no tendrías que llamarte Jesús, tendrías que llamarte Satanás”. Además, una noche llegó a llamar a la policía, que visitó el domicilio y comprobó que no había ningún ruido ni escándalo, como había dicho la vecina."
74e06d9d-37b2-4e9f-b314-4b9b1c1dd434,https://informesdiscriminacion.gitanos.org/casos/valladolid-vivienda-discriminaci%C3%B3n-directa,2023-03-23,2023-03-23,Valladolid. Vivienda. Discriminación directa.,"En la web de Mil anuncios se publicó un anuncio de una vivienda en alquiler que especificaba:”... personas trabajadoras, jubilados, todos Payos. No viven gitanos en la zona. “. El anuncio venía a resaltar que no vivían gitanos, como algo positivo."
0c71bb3b-768e-453c-8c4a-d8d741855435,https://informesdiscriminacion.gitanos.org/casos/asturias-vivienda-discriminaci%C3%B3n-directa-0,2023-03-23,2023-03-23,Asturias. Vivienda. Discriminación directa.,"Un hombre gitano y su familia, que vivían en una vivienda de protección oficial en Gijón, empezaron a recibir el acoso antigitano de una vecina que acababa de llegar al edificio, que les profería insultos tales como: “gitanos de mierda iros ya”, “a estos gitanos los voy a echar yo”, “nos os aguanto más putos gitanos”."
94eea229-4b26-4ee4-b4bc-8e43803d3cd4,https://informesdiscriminacion.gitanos.org/casos/burgos-vivienda-discriminaci%C3%B3n-directa-3,2023-03-23,2023-03-23,Burgos. Vivienda. Discriminación directa.,"Una familia gitana buscaba piso de alquiler y vio en una página de internet un anuncio que les interesó. La mujer llamó por teléfono y el propietario le preguntó: “¿Eres extranjera?”, ella contestó que no. El propietario estableció la fianza y concertaron una cita para ver el piso, a la que acudieron la mujer, su suegro y su marido. Mientras estaban viendo el piso, el propietario les pidió que se quitasen la mascarilla y les preguntó: “¿Sois gitanos?” , respondieron que sí y el propietario les dijo que no iba a alquilar la vivienda debido al estado de alarma."
1cffef5b-f851-47f5-8b89-b2fcdfeaadae,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1diz-vivienda-discriminaci%C3%B3n-directa-0,2023-03-23,2023-03-23,Cádiz. Vivienda. Discriminación directa.,"Un hombre gitano de Jerez de la Frontera, que nunca había tenido relación con su vecina, comenzó a recibir insultos de ésta a raíz del estado de alarma, como por ejemplo: “Todos los gitanos son iguales”, “Me cago en tus muertos”, así como insultos a su madre y padre ya fallecidos. Además, el hombre se sentía acosado ya que esta vecina lo observaba a través de la ventana. El hombre trasladó los hechos a la Presidenta de la comunidad, que no respondió y también lo comentó con un amigo policía, que le aconsejo que si continuaba, denunciara a su vecina."
94fbca2e-4bee-4732-8cc1-80996826d9b5,https://informesdiscriminacion.gitanos.org/casos/segovia-vivienda-discriminaci%C3%B3n-directa,2023-03-23,2023-03-23,Segovia. Vivienda. Discriminación directa.,"Un hombre gitano que trabaja en la FSG preguntó a un amigo suyo, que trabajaba en una inmobiliaria, si sabía de algún piso para alquilar. El amigo le recomendó uno y habló con la propietaria para rebajárselo. Cuando ya estaba todo confirmado, el hombre entregó las nóminas es la que ponían Fundación Secretariado Gitano, entonces la propietaria preguntó si era gitano, cuando respondió que sí, le dijo: “ No quiero alquilársela a gitanos ni marroquíes, mi familia me ha dicho que no...”. El trabajador de la inmobiliaria le contó lo sucedido a su amigo, pero le pidió que si emprendía acciones no mencionase su nombre ni el nombre de la propietaria, puesto que se jugaba su trabajo."
e31b39af-9cff-4606-b8e0-ed5d84c92170,https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-vivienda-discriminaci%C3%B3n-directa-1,2023-03-23,2023-03-23,Málaga. Vivienda. Discriminación directa.,"Un hombre gitano que buscaba vivienda para alquilar, contactó, a través de una inmobiliaria, con el dueño de una casa que le interesaba. El hombre visitó la vivienda y acordó, con el propietario, la entrega de una entrada para formalizar el alquiler. Posteriormente, el propietario, cuando se dio cuenta que era gitano, llamó a la inmobiliaria para avisar de que no iba a alquilar su vivienda y que no quería gitanos."
7c0585c7-dee5-4838-bbd5-6744b528850f,https://informesdiscriminacion.gitanos.org/casos/burgos-vivienda-discriminaci%C3%B3n-directa-2,2023-03-23,2023-03-23,Burgos. Vivienda. Discriminación directa.,"Desde la FSG se contactó con la web de Mil anuncios y se envió una carta, por la cual se informaba de la vulneración de los derechos a la igualdad y a la dignidad, que se cometía con la publicación de dicho anuncio, solicitando que lo retiraran."
44948eae-b3cc-46ce-87c1-8122753b8341,https://informesdiscriminacion.gitanos.org/casos/burgos-vivienda-discriminaci%C3%B3n-directa-1,2023-03-23,2023-03-23,Burgos. Vivienda. Discriminación directa.,"Una mujer gitana, que buscaba vivienda en alquiler, vio en internet un anuncio que le interesó, llamó para solicitar información y se citó con la agente inmobiliaria para verlo. Cuando la mujer vio el piso, le interesó y quedó en llevar toda la documentación, ya que cumplía con todos los requisitos para alquilarlo. Cuando llegó a la agencia, la responsable le preguntó qué quería y la mujer le explicó que había quedado con la agente para entregar la documentación y el dinero solicitado. La responsable le dijo que la trabajadora no había llegado y que se fuera a tomar un café. Al poco tiempo la responsable llamó por teléfono a la mujer y le dijo que no volviera, que el piso ya estaba alquilado. La mujer, que no entendía nada ya que el piso estaba apalabrado, comentó a la responsable su intención de volver a la agencia a hablar el tema en persona con la trabajadora que le había enseñado el piso. La responsable le dijo que no volviera, que la trabajadora no iba a volver a estar allí y el piso estaba alquilado."
b3d2039f-e5c8-4700-b7bb-70605b0f8fa6,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-vivienda-discriminaci%C3%B3n-directa-1,2023-03-23,2023-03-23,Jaén. Vivienda. Discriminación directa.,"Una mujer que tenía cuatro hijos menores de edad sufrió un desahucio, por lo que buscaba vivienda de alquiler de manera urgente. Llamó por teléfono al propietario de un piso y éste le dijo que el piso estaba disponible y concertaron una cita. El día de la cita el propietario, cuando vio a la mujer y la identificó como mujer gitana, le dijo que el piso ya estaba alquilado."
0123a700-2dfa-45e2-b385-f792628a0421,https://informesdiscriminacion.gitanos.org/casos/madrid-servicios-policiales-discriminaci%C3%B3n-directa-y-por-asociaci%C3%B3n,2023-03-23,2023-03-23,Madrid. Servicios policiales. Discriminación directa y por asociación.,"Una pareja, compuesta por un hombre gitano y una mujer que no era gitana, fue a comprar a un supermercado. El vigilante de seguridad se dirigió a ella, acusándola de robo y llamó a la policía. Cuando llegaron los agentes de la policía, la pareja protestó y cuando fueron a registrarla, intentó grabarles, pero le quitaron el móvil en un forcejeo. A pesar de que dijo que no habían robado nada, no la creyeron y se los llevaron detenidos. La pareja estuvo en el calabozo tres días por un presunto delito de robo, que no cometieron, con lo cual salieron sin cargos."
a9ecc699-6bf4-4381-9474-d6336361af5f,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-servicios-policiales-discriminaci%C3%B3n-directa-4,2023-03-23,2023-03-23,Jaén Servicios policiales. Discriminación directa.,"Un hombre gitano, cuando iba al mercadillo a comprar ropa, fue parado por la policía, que le pidió que enseñase la cartera. El hombre sacó 120€, y el agente le comentó que no se podía llevar tanto dinero encima, que lo máximo eran 100€. El hombre, que está acostumbrado a que la policía le pare a menudo por su marcado perfil étnico, se sintió humillado."
039f0603-b3d6-487b-ba56-03c95a1b76e1,https://informesdiscriminacion.gitanos.org/casos/badajoz-servicios-policiales-acoso-discriminatorio,2023-03-23,2023-03-23,Badajoz. Servicios policiales. Acoso discriminatorio.,"Un hombre gitano manifestó en la FSG que, desde que regenta una discoteca, la policía ha estado molestándole, primero con las licencias, después con sanciones por no tener la acera limpia, sin ni siquiera avisarle, cuando a otros locales, que no están regentados por personas gitanas, les dan avisos previos. Además, ponen controles de alcoholemia al lado de su local y justo cuando él cierra y estos controles, cuando la discoteca la regentaban otras personas, no se llevaban a cabo. Una semana después de la apertura le hicieron una inspección, solicitaron todos los documentos y movieron a la clientela, que se fueron yendo a otro local. Estaba convencido de que le dispensaban este trato por su condición de gitano."
9a728e83-06b1-4f40-97f2-34122f5f1f7a,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-servicios-policiales-discriminaci%C3%B3n-directa-3,2023-03-23,2023-03-23,Jaén. Servicios policiales. Discriminación directa.,"Un niño gitano de 16 años estaba con unos amigos en la calle cuando, de repente, se le rompió el elástico de la mascarilla y empezó a sostenerla con la mano En ese momento, un par de agentes de la policía lo pararon y le pusieron la cabeza contra el suelo, lo golpearon y le insultaron “gitano de mierda, todos sois iguales” y se lo llevaron a comisaría. Cuando apareció el padre, comentó que quería interponer denuncia por las lesiones causadas al menor, pero se negaron. Por ello, el padre se desplazó al cuartel de la guardia civil para poner la denuncia, pero no le tomaron declaración. Posteriormente, acudieron al centro de diagnóstico donde la policía llevó al menor, para que le diesen el informe médico, pero también se negaron. Al parecer, el policía que le agredió tiene otra denuncia interpuesta por otra persona gitana que se tramitó desde la FSG."
30e0ea9e-2a34-4ea4-a9b7-bdd35a8029a2,https://informesdiscriminacion.gitanos.org/casos/burgos-servicios-policiales-discriminaci%C3%B3n-directa-0,2023-03-23,2023-03-23,Burgos. Servicios policiales. Discriminación directa.,"Desde la FSG se visualizó un vídeo publicado en la prensa en el cual un agente de la Policía Local actúa con brutalidad con un niño gitano, menor de 14 años, presionándolo con la rodilla en el cuello, por no llevar mascarilla. La actuación nos pareció desproporcionada y con un sesgo antigitano, puesto que no está justificada la actuación tan severa, por no llevar mascarilla."
6cb775b1-951d-446e-9b32-79bff6049beb,https://informesdiscriminacion.gitanos.org/casos/granada-servicios-policiales-delito-de-odio-0,2023-03-23,2023-03-23,Granada. Servicios policiales. Delito de odio.,"Un joven gitano que salió de su trabajo y buscaba aparcamiento, fue parado por la policía nacional. Cuando le estaban preguntando, le tiraron al suelo y le esposaron. Asimismo, el joven relató que le dieron una paliza y le retuvieron dos días en el calabozo. Le preguntaron si era gitano y uno de los agentes dijo: “os tengo que matar a todos”. La denuncia de la policía acabó en una sanción. Desde entonces, a la salida del trabajo empezó a ir a recogerle el padre. Un día, le llamó el hijo para decirle que se volvía andando con la novia. Ese mismo día relató que mientras volvía paseando notó la presencia de dos personas que iban vestidas de “paisano” que les perseguían. Al notar que iban detrás de ellos le pidió a la novia que fuesen andando más deprisa, que les estaban siguiendo y salieron corriendo las dos personas. Lo cogieron, le tiraron al suelo, lo registraron, le pegaron y a la novia le abrieron la chaqueta, para ver si tenía algo. También le dijeron que le iban a denunciar por fuga. Después de lo ocurrido, el padre solicitó una cita con el comisario para preguntar por la denuncia y qué ocurrió. Le dijeron que se pasase otro día y acabó hablando con otro agente y le informaron que en esta ocasión la denuncia había sido por no querer identificarse, a pesar de que el joven entregó su documentación. El policía que le atendió le daba largas y pareció que le dejó entender que le retirarán la denuncia. No obstante, le llegó un boletín de denuncia, en la que se decía que se negó a identificarse."
45b35ff9-7e08-4f49-8860-85b0be665e2e,https://informesdiscriminacion.gitanos.org/casos/toledo-servicios-policiales-discriminaci%C3%B3n-directa,2023-03-23,2023-03-23,Toledo. Servicios policiales. Discriminación directa.,"La Guardia civil se personó en la vivienda que ocupaba un joven gitano. El día siguiente, más de 50 personas se concentraron frente a esta vivienda, increpando al joven, que sintió miedo y llamó a sus familiares, para solicitar ayuda y salir de allí. Cuando llegó la madre del joven e intentó acceder a la vivienda para ayudar a su hijo a recoger las cosas, la Guardia civil le impidió el paso, con insultos antigitanos y empujando a la mujer."
