hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
Unos agentes de policía intervinieron a un hombre gitano mayor un bastón de madera de punta roma con empuñadura de cuero por considerarlo peligroso. El hombre recibió una multa de 800 euros.  Nos trasladó que la intervención policial le pareció totalmente injustificada ya que utilizaba el bastón por enfermedad. ,Se solicitaron los documentos relacionados con la enfermedad para justificar en el escrito de alegaciones la utilización del bastón. Se presentó escrito de alegaciones a la Unidad de Derechos Ciudadanos y Seguridad Ciudadana. Se recibió respuesta al escrito de alegaciones desestimando sus alegaciones y confirmando la multa e incautación del objeto intervenido. Se presentó un segundo escrito de alegaciones por no estar de acuerdo con la resolución. ,Positivo. Hubo resolución de sobreseimiento de expediente sancionador (no tuvo que pagar la multa).,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Cantabria,Servicios policiales,Discriminación directa,
"Una mujer gitana informó que su hijo, menor de edad, había sido identificado por la Policía Municipal; se le incautó un altavoz que tenía, sin avisar previamente a los padres del niño. Cuando la madre se enteró de lo ocurrido fue a la Comisaria a pedir el altavoz y le dijeron que tendría que presentar la factura de la compra. La mujer no la tenía porque lo había comprado hacía más de año y medio. La familia se sintió discriminada por la actuación de la Policía. ",Desde la FSG se informó a la familia de sus derechos a no sufrir trato discriminatorio y se les asesoró para que solicitaran el acta de incautación del altavoz y argumentaran la mala praxis policial por prejuicios antigitanos. ,"Positivo. La familia recuperó el altavoz. Sin embargo, no quisieron presentar queja. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Valladolid,Servicios policiales,Discriminación directa,
"Un joven gitano fue parado por la policía cuando iba en su furgoneta y le requisó una barra de acero, conocida como “barra de uña”, que utilizaba en las obras en las que trabajaba. El joven fue sancionado con una multa, según el Real Decreto de Armas. A pesar de que explicó a la policía el uso que le daba a esa herramienta de trabajo; sin embargo, le llegó la sanción de 800€. ","Desde la FSG se estudió el expediente sancionador, que estaba poco motivado y que podría tener un sesgo por perfil étnico. Se asesoró al joven, que no estaba de acuerdo con la multa por injusta, sobre las posibilidades de actuación, y se llevaron las siguientes acciones: Se presentaron alegaciones al expediente sancionador ante la Unidad de Derechos Ciudadanos y Seguridad Ciudadana, solicitando que se dejara sin efecto la propuesta sancionadora. Ante la falta de respuesta en el plazo que tiene la administración para responder a las alegaciones presentadas, se presentó Recurso de alzada a la Delegación del Gobierno de Cantabria para que dictara una nueva resolución y dejara sin efecto el expediente sancionador.  Se asesoró al joven en la posibilidad de solicitar justicia gratuita para seguir recurriendo. ",A fecha actual no ha habido respuesta de la Delegación y el silencio administrativo se entiende como negativo. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Cantabria,Servicios policiales,Discriminación directa,
"Un grupo de nueve jóvenes gitanos del Programa de empleo Aprender Trabajando de la FSG, estaban durante su descanso en la calle, enfrente de la sede de la FSG. En ese momento, tres agentes de policía nacional motorizados les solicitaron la documentación y les hicieron algunas preguntas, de malas maneras, tales como: “¿De dónde sois?, ¿Qué hacéis aquí?, ¿tenéis algún arma?, ¿dónde tenéis la droga?, ¿cuántos habéis estado detenidos?” En ese momento pasaba por allí el Director de la FSG, que escuchó las preguntas, e interpeló a los policías por su proceder. Al día siguiente, a la misma hora se presentó un furgón de la policía y bajaron cinco policías, de nuevo preguntaron a los mismos chicos si llevaban algo que les comprometiera, les pidieron documentación y registraron a tres de los jóvenes, los más morenos del grupo y fácilmente identificables como gitanos, en base a perfil étnico. Presenciaron los hechos un trabajador y el Director de la FSG.  Los jóvenes nos trasladaron su malestar por el mal trato recibido por parte de los agentes de policía, y por la vergüenza que sintieron al ser identificados y registrados públicamente, sin haber cometido algún delito sino solo por ser gitanos. ","Se informó a los jóvenes de sus derechos a no sufrir un trato discriminatorio y se les asesoró de las posibles actuaciones frente a estas identificaciones policiales por perfil étnico; además se llevaron a cabo las siguientes acciones:  Contactamos con la Unidad de Participación Ciudadana para trasladarles queja por la actuación policial.  Se informó a la Unidad de Gestión Policial de la Diversidad del incidente  Se envió queja dirigida al Director General de la Policía, exponiendo los hechos, para que se hiciera una investigación y que hechos como estos no volvieran a repetirse. ","Positivo. Respondió el Director General de la Policía, quien, a pesar de que no reconoció que hubiera mala praxis en las identificaciones -afirmaba que los agentes estaban cumpliendo con su trabajo de prevención de la delincuencia-, envió indicaciones a todas las Unidades de la Policía Nacional para recordarles los principios básicos de no discriminación que deben guiar sus actuaciones. Los jóvenes se mostraron satisfechos con la respuesta. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Madrid,Servicios policiales,Discriminación directa,
"A una mujer gitana que había cometido algunos delitos leves de hurto se le suspendió la pena de prisión a condición de realizar trabajos en beneficio de la comunidad en los jardines de una comisaría de policía, durante 60 días. Un día que estaba trabajando, la mujer se cayó y estuvo varias semanas de baja; el marido solicitó un cambio de tareas por la imposibilidad de que su mujer siguiera realizándolas. Desde la Comisaría de policía le dijeron que sí y que le notificarían su nueva función. Sin embargo, se constató que enviaron un informe negativo al Juzgado, por lo que el juez revocó la suspensión de la pena de prisión y la mujer entró en prisión. ","Desde la FSG se entrevistó al marido y se contactó con el abogado de la mujer, quien sospechaba que la actuación por parte de la Policía estaba influida porque la mujer era gitana. En varias ocasiones había solicitado el informe negativo, pero no se lo proporcionaron. Desde la FSG hicimos seguimiento del caso y asesoramos al marido de las posibilidades de actuación. ",Positivo. La mujer fue puesta en libertad vigilada. El marido estuvo muy agradecido del seguimiento que se hizo desde la FSG. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Madrid,Servicios policiales,Discriminación directa,
"Una joven gitana que iba al mercadillo a preparar su tienda se encontró con una mujer que estaba allí con su perro. La chica le pidió a la mujer que se apartara para poder montar la tienda y la mujer le insultó y le amenazó diciéndole que no sabía con quién estaba hablando. Minutos después llegó el marido de la mujer, que se identificó como policía local, aunque iba vestido de paisano, pero le pidió la documentación a la chica y diciéndole que “lo único que saben hacer los gitanos era montar espectáculos”. ",Desde la FSG se entrevistó a la chica y se le informó en sus derechos a la Igualdad y no discriminación. Se le asesoró en las acciones que se podían llevar a cabo. ,"La joven nos pidió que recogiéramos el caso, pero no quiso llevar a cabo ninguna actuación por miedo a represalias. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Almería,Servicios policiales,Discriminación directa,
"Un joven gitano contactó con la FSG para trasladarnos que se sentía acosado por un agente de policía, que le había puesto 13 multas en menos de dos años. El joven informó a la FSG que veía con mucha frecuencia al lado de su casa al mismo agente y que le tenía identificado como gitano, que es lo que motivaba sus denuncias. Además, añadió que este agente era conocido en el barrio por sancionar a muchas personas gitanas. ",Desde la FSG se estudiaron los expedientes sancionadores y las pruebas que el joven presentó. Se informó al joven de sus derechos a la igualdad y a no sufrir discriminación por aplicación del perfil étnico en las identificaciones y propuestas de sanción. Se asesoró al joven en las acciones que se podían llevar a cabo.,"Al no estar en plazo para recurrir las multas, en este caso no se ha podido recurrir. Sin embargo, se están recurriendo otros casos similares en la misma ciudad y valorando una estrategia donde se tomaría en cuenta este caso más a largo plazo. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Cantabria,Servicios policiales,Discriminación directa,
Una mujer gitana acudió al hospital con un familiar menor y al recoger el informe médico se dio cuenta que en el apartado de antecedentes familiares aparecía: “etnia gitana”. ,"Contacto telefónico con la víctima. Revisión documental. Nos envió el informe médico donde se pudo constatar la mención de la etnia en el informe del menor. Tras ello, se asesoró a la familia para que acudiese al hospital y solicitase la eliminación de la etnia gitana en el informe. ",Positivo. Retiran la mención a la etnia gitana del informe. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Valencia,Salud,Discriminación directa,
Una mujer gitana estaba esperando los resultados de una analítica; en el centro de salud las enfermeras comentaban que había más casos en la zona Covid por culpa de muchos gitanos del barrio “que no respetan las medidas”. ,"Entrevista con la víctima. La joven nos contó que la estrategia de actuación que eligió fue acercarse a las personas que estaban haciendo esos comentarios y les dijo que no podían expresar esos comentarios hacia una comunidad ya que produce un trato diferenciado y desigual porque está incluyendo a todas las personas gitanas. Además, no era un buen ejemplo de personas profesionales. ",Positivo. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Huelva,Salud,Discriminación directa,
"La víctima estaba en el centro de salud con su hijo porque tenía mucha fiebre y cuando le tocó entrar en la consulta el médico ni le preguntó que le pasaba al menor, solo le dijo: “¿Hoy es vuestro día?”; el hombre no entendió ese comentario; el médico dijo que no tenía paciencia para más “personas como ellos”. El hombre fue al mostrador a explicar su situación y a poner una hoja de reclamación por no atender a su hijo. ","La víctima comentó en la entrevista que estaba indignado ya que fue al mostrador a expresar su situación diciéndoles que quería poner una queja y nadie le hizo caso. Decía que era por ser gitano. No terminó de ponerla porque le atendió otra médica. Asimismo, se le informó sobre cómo actuar ante aquel tipo de situaciones. ","Negativo. Finalmente, no puso la reclamación. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Huelva,Salud,Discriminación directa,
"Una joven acudió al hospital porque se encontraba mal, tras muchas horas esperando se empezó a quejar por ello. Los celadores que se encontraban en el lugar le dijeron con malas formas, que “siempre se quejaban los mismos”. ",Entrevista con la víctima. Se analizaron las posibles soluciones o herramientas que podía utilizar para hacer frente a estas situaciones cuando se encuentren con ellas. ,La víctima no quiso hacer otras acciones de queja. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Jaén,Salud,Discriminación directa,
"Una mujer gitana pasó el COVID-19, pero seguía teniendo dolencias. Acudió al servicio de urgencias, pero no hicieron caso a sus dolencias. De hecho, tuvo que irse a otro servicio de urgencias para que le hicieran unas placas. La mujer se quedó ingresada por neumonía. ","Entrevista con la víctima. Se valoró como una estrategia efectiva comentar la situación sufrida a un doctor amigo de la familia que trabaja en el mismo hospital. El médico habló con la doctora que atendió a la víctima. Ésta se disculpó al propio compañero y asumió la negligencia médica, asegurando que, pese a que el hospital suele ser muy frecuentado por personas gitanas, ello no justifica realizar una mala actuación médica. ","Positivo. Pasado un tiempo, esa misma doctora atendió a una persona gitana, que casualmente, era familiar de la víctima. Al preguntar por el trato que recibió por la doctora, no puso ningún tipo de pega en el trato recibido.",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Zaragoza,Salud,Discriminación directa,
Una mujer gitana fue a recoger unos resultados de unas analíticas en su centro de salud. Cuando le dieron el informe vio que ponía reflejado que era paciente de “etnia gitana”.,"Entrevista con la víctima, en la que se le presentan las vías de actuación. ","Negativo. La persona decidió no llevar a cabo ninguna estrategia, tan solo quiso registrar el caso.",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Cáceres,Salud,Discriminación directa,
"Una madre y una hija gitanas fueron al servicio de urgencias de un centro de salud ya que la hija había sufrido un desmayo. Como la hija estaba mareada la madre pidió una silla de ruedas y le dijeron que la cogiese. Desde urgencias se las atendió de manera correcta. Tras la consulta, como la hija todavía se encontraba en un estado de desfallecimiento la madre sacó la silla de ruedas del centro y llevó a la hija al coche. Al volverse se dio cuenta que la persona de seguridad del servicio de salud la estaba observando. La madre preguntó a la persona de seguridad sobre si tenía dudas de que iba a devolver la silla; la mujer de admisión le comentó que había sido ella quien había ha pedido a la persona de seguridad que la siguiese. La madre preguntó si eso era por ser gitana y la mujer de admisión respondió que “no te tengo que dar explicaciones”. La madre solicitó una hoja de reclamaciones y la mujer de admisión comentó que eso no serviría para nada.",Rellenamos y entregamos una hoja de reclamaciones exponiendo que la víctima había sido vigilada por el prejuicio antigitano por parte de la trabajadora de admisión. Al no recibir respuesta acompañamos a la madre al centro de salud y se interpuso otra reclamación. ,"Negativo. El responsable de urgencias respondió que había dos versiones contradictorias, la de la madre y la de la trabajadora del centro de salud, que dejo un parte de incidencias. Añadió que consideraría inaceptable cualquier trato discriminatorio, pero también pedía que la ciudadanía debía cumplir las normas y la corrección. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Navarra,Salud,Discriminación directa,
"Un bebé de 5 días ingresó en un hospital; en la alta médica en el informe médico especifican: “antecedentes perinatales familiares, madre de 27 años de edad. Etnia gitana”. ","Llamada al Hospital al servicio de atención al paciente, para pedir información para interponer queja al departamento de neonatos que es el que redactó el informe. Nos dirigimos a su superior; desde el hospital informaron que tiene que ser la madre la que se persone con la reclamación. Se redactó un escrito para que la madre de la menor lo entregara al hospital. ","Positivo. La madre de la menor se personó en el hospital y entregó en el área de atención al paciente la carta redactada desde FSG para solicitar la retirada de la etnia de dicho informe. El hospital hizo copia de la misma para revisión. Finalmente llegó un informe nuevo al domicilio de la víctima, en el cual ya se había eliminado la procedencia étnica de la madre del bebe. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Álava,Salud,Discriminación directa,
"Una joven de 14 años acudió con su madre a urgencias del Hospital Gregorio Marañón por un fuerte dolor abdominal. Fue ingresada en cirugía pediátrica para estudio, tras varias pruebas la valoraron en ginecología. La ginecóloga, en cuanto las vio y antes de explorar a la menor le dijo, con muy malas formas “Señora, ¿Cómo consienten casar a sus hijas?”, a lo que la madre respondió: “No está casada, tiene pareja”, “las menores no gitanas también mantienen relaciones con 14 años con sus parejas”; la doctora respondió “Si, claro, ya estáis acostumbradas, esto es un salvajismo”, “su hija tiene una infección de transmisión sexual, gonorrea, sífilis o sida, puede quedar en una UCI, quedarse hueca y estéril para toda su vida”, “¿dónde está el fachas?”, refiriéndose al marido, “tiene que hacerse las pruebas”. Cuando la madre revisó el informe que le entregó vio que ponía “14 años. Casada hace dos meses (raza gitana)”. La madre muy indignada le pidió explicaciones y la doctora le dijo “dámelo y lo corrijo”, la madre no aceptó que lo corrigiera para poder reclamar. Finalmente, desde la Unidad de Enfermedades Infecciosas le informaron que todas las pruebas eran negativas y que no era nada grave.  La familia estaba muy afectada por el trato humillante recibido. ","Entrevista con la víctima. A través del testimonio de la víctima y de la documentación aportada (informes médicos), podemos comprobar la situación discriminatoria que ha vivido la víctima con una ginecóloga del hospital. Comentarios antigitanos, diagnóstico erróneo basado en prejuicios (antes de explorar a la paciente) e informe médico donde figura “raza gitana”. Desde la FSG llevamos a cabo las siguientes actuaciones:  Contacto con las mediadoras del Proyecto de Salud de la Red Artemisa que trabajan con el personal sanitario del hospital para informarlas del caso. La coordinadora del Proyecto de Salud de Artemisa nos comunica que van a solicitar una reunión con la jefa del Servicio de Atención al Paciente.  Reclamación ante el servicio de atención al paciente del hospital.  Interlocución con la jefa de trabajo social del hospital.  Se presenta queja por la FSG dirigido a la Gerencia del hospital a petición de la madre, ante la respuesta de la ginecóloga, que no reconoce los hechos. ","Positivo. Se obtuvo respuesta de la gerencia indicando que, por un lado se retiraría la mención a la etnia del informe y por otro lado, se establecerían “líneas de colaboración y comunicación con la comunidad gitana para construir un hospital más accesible, humano y plural al servicio de la ciudanía”. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Madrid,Salud,Discriminación directa,
