hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"La prospectora laboral y la coordinadora de la Fundación Secretariado Gitano de A Coruña acudieron a una primera reunión con una empresa, para realizar la presentación del Programa Acceder y, más concretamente, del Proyecto Aprender Trabajando. La reunión fue con el Responsable de Recursos Humanos y Jefe de Sector de Cajas y en el propio establecimiento. Después de las presentaciones y de conocer las líneas generales de Acceder, el responsable manifestó a las compañeras que no le interesaba colaborar con la entidad (en la actualidad), ya que no quería en sus instalaciones personas gitanas en prácticas. Alegó que al supermercado del que es responsable de RRHH, situado cerca del barrio de Palavea y del asentamiento chabolista de Conservera Celta, acuden muchas familias gitanas, que su comportamiento o su higiene no era adecuado y que había muchas quejas de la clientela. Además, argumentó que en una ocasión, en otro ayuntamiento, en Ferrol, contrataran en su momento a una chica (no gitana, pero casada con una persona gitana) como cajera y que se refirió a esa experiencia como negativa (comentó algún episodio concreto que él consideraba que fue conflictivo). Argumentaba que si tenía algún problema con una persona gitana eso se trasladaba “a toda la comunidad” y el problema se hacía más grande. El equipo FSG A Coruña presente en la reunión contraargumentó en varias ocasiones sus referencias negativas a la totalidad de la comunidad gitana, intentando hacerle ver que estaba enjuiciando a todos por casos aislados y poniendo el valor el programa que pretendían presentar. Pensamos que su actitud fue discriminatoria, rechazando la colaboración con la entidad por trabajar con personas gitanas, no dando oportunidades y reforzando con su discurso el estereotipo negativo asociado a las personas gitanas. Por otra parte, defendía que no tenía ningún problema para trabajar con otros colectivos de personas con discapacidad o inmigrantes, una práctica habitual en la empresa. Los estereotipos y prejuicios hacia la comunidad gitana fueron en este caso los motivos que llevaron a la no colaboración para mejorar las posibilidades de empleo contra las personas gitanas.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,A Coruña,Empleo,Discriminación directa,
"Una chica gitana en Mérida se puso en contacto con nosotros para informarnos que su empresa la había despedido por ser gitana. Ella no estaba de acuerdo con la decisión de la empresa en la que trabajaba en prescindir de sus servicios, empresa que alegó que la joven fue despedida supuestamente por otros motivos. La chica gitana fundamentó la denuncia en que había sido despedida por ser gitana. La joven nos dijo que sabía que no iba a conseguir que se reconociera que el despido era improcedente por tener como principal motivo del mismo el ser gitana.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Badajoz,Empleo,Discriminación directa,
"En una visita de la orientadora de empleo a una empresa fue informada por una persona de RRHH que la administración de la empresa en cuestión, donde se iba a plantear el programa de empleo, tenía órdenes de no contratar a personas gitanas. Desde el departamento se valoró solicitar una reunión con el gerente de la misma y desarrollar una acción de sensibilización y comentar los casos de inserciones laborales en diferentes empresas de Mérida para que adquirieran confianza en nuestros servicios. Sin embargo, en ningún momento pudimos concertar esa reunión, la empresa no lo permitió.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Badajoz,Empleo,Discriminación directa,
"La orientadora laboral vio un anuncio por internet de comercial de seguros. Al llamar por teléfono contactó con el responsable del anuncio. Buscaba a 5 candidatos para montar su equipo ya que en dos semanas le ascendían a coordinador. La orientadora laboral llamó en varias ocasiones para concertar una entrevista. Previamente le explicó quiénes somos y qué hacemos. Le comentó que podía ofrecerles a dos candidatos que encajaban con el perfil que él buscaba. Llegado el momento de decidir quedar para que conociera a nuestros beneficiarios/as y poderse entrevistar con los mismos, se retractó y dijo que no podía ni siquiera entrevistarlos, diciendo: “no me veo montado en un coche con gitanos”, “en cuanto los vea mi jefe me echa”, “tienen un pasado en delincuencia y drogas”, quedándose nuestros participantes excluidos del proceso de selección por el hecho de ser gitanos. Como ha quedado claro nos encontramos ante un caso de discriminación originado y/o motivado por los estereotipos y prejuicios negativos hacia la comunidad gitana.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Badajoz,Empleo,Discriminación directa,
"Una trabajadora de la FSG, prospectora del programa de empleo Acceder en Don Benito relató que en la visita a las prácticas de carretillas elevadoras del curso de mozo de almacén, cuando solicitó que se realizaran algunas clases dentro del almacén de la empresa, la chica de la oficina se lo negó, argumentando que no quería que los alumnos vieran lo que tenían dentro, y solo permitió unas fotos con un alumno no gitano subido en la carretilla elevadora dentro de sus almacenes. La prospectora se siente indignada por el trato recibido. Sólo deseó informar y dejar registro del suceso ya que las prácticas se estaban desarrollando con normalidad y no quería que los jóvenes se vieran perjudicados por las posibles represalias. Este es un claro caso de discriminación racial o étnica, en este caso por los prejuicios y estereotipos negativos contra las personas gitanas que están desarrollando las prácticas.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Badajoz,Empleo,Discriminación directa,
"El prospector de la FSG en Don Benito nos informó que cuando se firmó el convenio del curso de Mozo de almacén, la academia que contratamos para impartir el curso pactó, en un principio, que las prácticas del mismo las llevarían a cabo en una empresa cerca de Don Benito. Pero durante el desarrollo del curso el gerente de la academia de formación nos comunicó que dicha empresa se retractaba de lo acordado negando el acceso de nuestros alumnos a sus instalaciones para la realización de dichas prácticas. Desde el departamento consideramos que es un caso de discriminación directa ya que tomó la decisión de no continuar porque los chicos y chicas son de etnia gitana.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Badajoz,Empleo,Discriminación directa,
"Tras una conversación telefónica con el gerente de un restaurante para convenir prácticas laborales no remuneradas en cocina, el gerente mostró sus reservas, ya que habían averiguado a través de internet que el Programa Acceder trabaja con población gitana. Alega que el cocinero le había manifestado que “no quiere gitanos en su cocina”. Se le informó sobre nuestra misión como entidad y sobre los estereotipos y prejuicios que existen sobre la comunidad gitana. Coincide en que las prácticas eran para un chico de origen magrebí, y como habían tenido una buena experiencia con personas magrebíes, continuó el contacto con la empresa para buscar su colaboración.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Barcelona,Empleo,Discriminación directa,
"Se vuelve a producir el mismo caso que el año anterior pero con el agravante de que transcurre un año más. Con motivo de la publicación de la “X Convocatoria de Subvención del IMPEFE para fomento de la actividad empresarial” en el BOP Núm. 213 de Salamanca de 28 de octubre de 2.014 desde la Fundación Secretariado Gitano observamos dos irregularidades. Analizando la convocatoria vimos que en el tipo de ayuda “I Subvención directa a fondo perdido” (Capítulo 2), la cuantía del 10% de la inversión subvencionable, se puede aumentar en un 5% si los/as promotores/as pertenecen a determinados colectivos. Así mismo, en el tipo de ayuda “III Subvención para el fomento de la contratación laboral” (Capítulo IV), vimos que se delimitaban una serie de colectivos. En caso de contratación indefinida a una persona perteneciente a alguno de ellos se podía recibir una subvención de 1.000 €. Para ambas ayudas echamos en falta que la comunidad gitana no se encontrara incluida junto con el resto de los colectivos citados. Especialmente llamativo era el caso del tipo de ayuda “III Subvención para el fomento de la contratación laboral”, donde se estaban incluidos los siguientes colectivos: Mujeres, jóvenes hasta 30 años, mayores de 45 años, discapacitados (igual o superior al 33%), demandantes de primer empleo, parados de larga duración, extoxicómanos (rehabilitados desde al menos un año antes de la fecha de solicitud), inmigrantes y exreclusos. Recogía posibilidad de incremento del 25% si son personas que eran beneficiarias de programas de la entidad o mujeres procedentes de casas de acogida. Es decir, prácticamente estaban todos los colectivos en riesgo de exclusión social a excepción de las minorías étnicas, comunidad gitana o similar, lo que impidió que la comunidad gitana se pudiera beneficiar. Consideramos que se ha producido discriminación negativa producida por una entidad pública por omisión deliberada e intencional. Entendemos que es ámbito funcional del Impefe promover la inclusión social de los colectivos en riesgo de exclusión social tales como los colectivos citados en la Convocatoria pero también de las minorías étnicas. En nuestro caso, la comunidad gitana. Consideramos que es grave omitir a la comunidad gitana puesto que esto se viene produciendo en convocatorias similares anteriores. Más aun cuando el Impefe pertenece a redes entre cuyos fines se encuentran “luchar contra la discriminación en el mercado laboral” como por ejemplo el “Pacto Local por el Empleo”. A través de ésta, en la Red Retos cuyo fundamento es formar una red de territorios socialmente responsables. El año pasado, tratamos el caso desde el Dispositivo con dicha entidad mediante dos vías: 
1º Carta dirigida por triplicado al Impefe, dirigida a los responsables de la oficina. 2º Conversación mantenida por el prospector de la FSG y la directora de la oficina, dicha conversación se produjo tras la finalización de la reunión del Pacto Local por el Empleo del día 2 de Mayo de 2013. En la misma, el Prospector Laboral propuso la inclusión de la comunidad gitana como colectivo beneficiario en el fomento de la actividad emprendedora y contratación indefinida (Subvenciones tipo I y III) de la IX Convocatoria ya publicada de 2013, así como en las sucesivas convocatorias venideras. Hubo aceptación en tener en cuenta al colectivo para futuras convocatorias.
 Para la convocatoria en vigor la responsable aceptó estudiar la modificación advirtiendo eso sí de dificultades operativas para ello. Al tener que aprobarse mediante “Consejo” podría estar modificada para el mes de septiembre, fecha en la que afirmaba que igual ya no quedaba mucho margen práctico para el final de la misma. Finalmente, ni se tuvo en cuenta a la comunidad gitana en la Convocatoria de 2013 ni tampoco como lamentablemente hemos podido comprobar en la Convocatoria de 2014. Por ello, consideramos que hay intencionalidad en la no inclusión de este año.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Salamanca,Empleo,Discriminación directa,
Este caso ocurrió en la selección para un itinerario formativo dentro del programa Acceder. Un chico gitano que estaba participando en esta acción comentó una situación que desea que reflejemos como discriminación. Explicó que él junto con sus amigos visitó una empresa privada importante del sector de hostelería de la localidad de Talavera de la Reina. Observaron tras varias visitas que les subían los precios de las consumiciones para que no volvieran a ir. Además un empleado le confirmó extraoficialmente que no acudieran más porque sabe que le suben los precios a propósito. Les explicó que “la empresa no quiere gitanos”.,,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Toledo,Empleo,Discriminación directa,
"En el mes de marzo de 2014 el servicio de prospección del dispositivo de FSG en Cuenca contacta con una de las técnicas de selección del departamento de recursos humanos de una empresa en Madrid, tras captar una oferta de empleo del sector de limpieza. Desde FSG se envían currículums para que su valoración. Tras ello, durante los meses de abril, mayo y junio se formalizan 4 contrataciones de mujeres (3 gitanas y una no gitana). Al formalizar la última contratación (mujer gitana) surge un conflicto entre la empresa contratante y la empresa que subcontrata su servicio en un centro comercial en el que afloran comentarios y hechos que son discriminatorios por ser la mayoría de las limpiadoras contratadas de etnia gitana.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Cuenca,Empleo,Discriminación directa,
"En el mes de abril, se organizaron unas visitas desde prospección del programa Acceder a una empresa privada de la localidad de Talavera de la Reina del sector de hostelería, con el objetivo de establecer contacto para un posible itinerario formativo para los participantes jóvenes de 18 a 30 años del Programa Acceder. A la primera visita acudieron la prospectora y la coordinadora del Programa Acceder de Talavera de la Reina, citándose con un empleado responsable de la empresa. Les trasmitieron nuestro programa y los perfiles con los que trabajamos. Tras comentarle que trabajamos con jóvenes de etnia gitana, el comentario que hizo el responsable fue: “los gitanos son unos montadores de pollo profesionales”. No se estableció por consiguiente el contacto con esta empresa.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Cuenca,Empleo,Discriminación directa,
"El encargado de aprobar el acogimiento de alumnado en prácticas no laborales de una empresa proveniente de acciones formativas de “Camarera de Pisos” para dos hoteles rechazó acoger alumnado en Prácticas no laborales en empresa para ambos hoteles porque eran personas de etnia gitana. Al Gerente de los hoteles le pareció muy interesante nuestra propuesta y quiso aceptar alumnado en PNLE hasta que comprendió que el alumnado podría ser de etnia gitana. Cuando esto sucedió, rechazó a nuestro alumnado. Decimos “podría” porque en nuestras acciones formativas también participa alumnado que no es gitano. Se hizo seguimiento del caso por teléfono. Hubo muchos intentos de contactar con el responsable para mantener una entrevista de nuevo pero no se consiguió respuesta.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Cuenca,Empleo,Discriminación directa,
"En enero se firmó un convenio de colaboración con un grupo de empresas textiles para que ocho participantes gitanas del programa de empleo ACCEDER, realizaran prácticas no laborales en tiendas de ropa de marcas muy conocidas en el municipio de Cuenca. La gestión de las prácticas se realizaron directamente con la representante de la empresa en la sede central, que en ningún momento puso ningún impedimento, facilitando la gestión y puesta en marcha de las mismas. Antes de comenzar, la prospectora laboral, se presentó en todas las tiendas y tomó contacto con los/las encargados/ as de cada una, siendo recibida de manera adecuada. Las prácticas se iniciaron el 11 de marzo, y la prospectora laboral y la mediadora acompañaron a cada participante a la tienda asignada, siendo recibidas de forma correcta. Durante todo el proceso de prácticas (hasta el 3 de abril de 2014), se tuvo contacto continuo, tanto con las chicas que realizaban las prácticas como con las personas encargadas de cada tienda. La valoración por ambas partas resultó muy positiva. Una vez finalizadas, la prospectora laboral recorrió cada tienda, recogiendo las hojas de firmas y realizando una valoración final de la experiencia. Cuando llegó a una de las tiendas (dos chicas de prácticas), se encontró con que habían cambiado de encargado, había una nueva responsable, que dijo haber tirado las hojas de firmas porque se había ido a por ellas muy tarde y porque la experiencia no había sido positiva. Al preguntarle la prospectora por qué consideraba mala la experiencia, cuando ella no había supervisado las prácticas y el encargado anterior las había valorado bien, contestó que porque una de las chicas se dio de baja la última semana. La prospectora laboral le apuntó que la falta estaba justificada, porque tenía un informe médico, a lo que la encargada afirmó de una manera contundente, que “con esta gente, siempre pasa lo mismo”. Se le intentó sensibilizar, con el argumento de que cualquier persona, en prácticas o contratada, puede ponerse enferma, que en este caso la falta no fue una excusa porque estaba justificada por un médico, y que ella no había realizado bien su trabajo, al tirar un documento que justificaba una acción formativa conveniada con los representantes.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Cuenca,Empleo,Discriminación directa,
"La víctima nos trasladó que entregó un CV en un restaurante y que a los dos días la llamaron de la entrevista. En la misma vio cómo el entrevistador le miraba su físico de manera rara y acabo la entrevista de manera muy rápida (en comparación con otros entrevistados), y por supuesto no la llamó para trabajar. La percepción que nos transmite es que ha sido discriminada por ser gitana. El departamento de Igualdad y lucha contra la discriminación de la FSG no puede constatar que realmente se trate de un hecho discriminatorio, no obstante es una percepción bastante habitual en las personas gitanas que durante una entrevista de empleo se sientan menospreciadas y no atendidas por las personas que llevan a cabo las entrevistas.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Zaragoza,Empleo,Discriminación directa,
"La técnica de empleo contactó con uno de los propietarios de una empresa familiar de conservas de pescado. En principio todo iba bien, según el procedimiento, y la técnica quedó con uno de los propietarios en enviar el C.V. de los candidatos. Tras explicarle lo que hacemos en la FSG, uno de los propietarios le comentó que tenía a unos chicos subsaharianos y que estaban encantados. Al dia siguiente llamó otra vez para confirmar el envío de los CV y el otro propietario le dijo que “no, quiere gitanos en su empresa, que no hace mucho tiempo tuvo trabajando en su empresa a dos hombres gitanos y que con ellos tuvo mala experiencia”. El técnico de la fundación le explicó lo importante que es no generalizar y que si tuvo esa mala experiencia con personas gitanas no significaba que se fuera a repetir con éstas. La actitud en todo momento del propietario fue de rechazo hacia las personas gitanas.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Huesca,Empleo,Discriminación directa,
