hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"Una usuaria de la FSG concierta una cita telefónica para visitar una casa que se alquila. Tras la visita, estando conforme con el precio y condiciones de la misma, queda con el propietario en formalizar el contrato tras el fin de semana. El lunes, el arrendador le informa de que la casa ha sido alquilada a otra persona, pero la FSG comprueba esa misma tarde que la oferta de alquiler sigue vigente.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,León,Vivienda,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/le%C3%B3n-abril-discriminaci%C3%B3n-en-la-vivienda
"Los porteros de una discoteca impiden la entrada a un matrimonio gitano. Otra mujer que iba con ellos, también gitana, consigue pasar sin que la vean los porteros, pero, al poco rato, es expulsada por uno de los empleados de la discoteca. Como a ninguno de los tres les dan explicaciones de su expulsión, piden la hoja de reclamaciones, pero no se la facilitan por no ser clientes. Posteriormente presentan una denuncia contra la discoteca y, tras celebrarse el juicio oral, la víctima es indemnizada con 100 euros.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Granada,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/granada-abril-discriminaci%C3%B3n-en-el-acceso-bienes-y-servicios
"Con el titular “Es la ley gitana: si vuelven, los matamos” un periódico estatal publica una noticia referida a un tiroteo entre dos familias. Además de la constante mención a la etnia de los protagonistas de los hechos, el contenido de la noticia está cargado de prejuicios y estereotipos hacia la comunidad gitana.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-abril-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"Un particular escribe un correo electrónico a la Dirección de la FSG, acusándola de ser hipócrita y aprovecharse de la supuesta marginación de la comunidad gitana, ya que “los que llevan 5 siglos marginándose son ellos, que no quieren juntarse con los payos, que nos ridiculizan y se burlan de nosotros en la menor ocasión, se creen superiores a nosotros ya que viven en chabolas o en caravanas, tras vender pisos que a ellos les regalan. Les ha ido muy bien lo de llorar”. La FSG deriva el caso al Servicio de Asistencia Jurídica contra el Racismo y la Xenofobia del Ilustre Colegio de Abogados de Madrid, quienes resuelven no denunciar el caso por la dificultad de determinar la autoría del mensaje.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Redes sociales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-abril-discriminaci%C3%B3n-en-internet-0
"La FSG recibe un correo electrónico anónimo con comentarios racistas hacia los miembros de la comunidad gitana de una pequeña localidad, de los que se afirma que roban a los niños y a los no tan niños. Entran en los sitios, y siempre piden, y les tienes que dar algo, porque si no les das no se van, te amenazan de muerte. La FSG deriva el caso al Servicio de Asistencia Jurídica Contra el Racismo y la Xenofobia del Ilustre Colegio de Abogados de Madrid, que resuelven no intervenir en el caso, ante la dificultad de determinar la autoría del mensaje.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Redes sociales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-abril-discriminaci%C3%B3n-en-internet
"Con el titular “Cuatro muertos en una pelea entre clanes gitanos por la custodia de un menor” aparece publicada una noticia en un periódico de ámbito estatal en cuyo contenido se hace constante alusión al origen étnico de los implicados en los actos delictivos. En la descripción de los hechos se hace especial énfasis en la violencia de la “reyerta” con expresiones como “los integrantes iban pertrechados con armas de fuego, navajas y palos”.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-marzo-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n-0
En la sección local de un periódico de ámbito estatal aparece publicada una noticia referente a un secuestro en la que se hace especial hincapié en el origen étnico de las personas responsables del mismo.,,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-marzo-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"Un Centro Especial de Empleo que acaba de instalarse en esta localidad se pone en contacto con la FSG, ya que necesita urgentemente personal con minusvalía para trabajos de baja cualificación. Cuando el prospector laboral explica a la gerente del Centro Especial de Empleo que la FSG trabaja con personas gitanas, le responde: “entonces es más difícil colaborar porque nosotros buscamos mirlos blancos, como estrategia de entrada a las empresas, y con los gitanos lo vamos a tener más difícil”.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Valladolid,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/valladolid-marzo-discriminaci%C3%B3n-en-el-empleo-0
En la sección local de un periódico de ámbito estatal se publica una noticia sobre una muerte por apuñalamiento En la descripción de los hechos se hace hincapié en el origen étnico del autor de los hechos y en el miedo de los vecinos ante la posible venganza de la familia del fallecido.,,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Granada,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/granada-marzo-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n-0
"El departamento de personal de un importante centro comercial se interesa por una autocandidatura de un usuario de la FSG que es sordo, ya que valora positivamente su currículo y quiere completar la plantilla con trabajadores que tengan certificado de minusvalía, para ajustarse a lo establecido por la ley. La persona responsable de la selección llama por teléfono a la FSG para interesarse por su programa de empleo, pero cuando el representante de la empresa conoce que el trabajador es gitano, afirma que la política de personal del centro es no contratar gente de esa condición. La FSG le informa de que en la plantilla de la empresa ya cuentan con, al menos, dos trabajadores gitanos, a lo que contesta extrañadísimo que “no lo sabía, disimularán muy bien”.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Valladolid,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/valladolid-marzo-discriminaci%C3%B3n-en-el-empleo
"Una empresa de trabajo temporal, tras conocer la labor realizada por el Programa Acceder (de la FSG) en el ámbito del empleo, se pone en contacto con el prospector laboral para colaborar conjuntamente. Cuando la directora de la ETT conoce que los candidatos ofrecidos por la entidad son de etnia gitana, se retira, alegando que sus clientes “no lo aceptarían”. Finalmente, y gracias a la mediación de la FSG, se consigue la participación de la empresa, que ha solicitado los CVs de trabajadores gitanos en diversas ocasiones.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Zaragoza,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/zaragoza-marzo-discriminaci%C3%B3n-en-el-empleo-0
"Un chico gitano trabaja como aprendiz en una empresa en la que su jefe realiza constantemente comentarios racistas hacia la comunidad gitana. Cansado de estas expresiones, el joven le informa de que es gitano, pero el empresario, lejos de disculparse, inicia una campaña de acoso que termina en su despido. La FSG elabora una demanda de acto de conciliación por despido nulo de carácter discriminatorio pero, finalmente, la víctima decide no emprender acciones legales.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Zaragoza,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/zaragoza-marzo-discriminaci%C3%B3n-en-el-empleo
"A raíz de unas disputas partidistas en el Ayuntamiento de Cogollos de Vega, aparecen pegados por las calles unos pasquines con mensajes de marcado contenido racista contra la comunidad gitana. La FSG pone estos hechos en conocimiento de la Fiscalía de Andalucía por considerarlos constitutivos de delito. Tras abrirse las correspondientes diligencias de investigación, el Ministerio Fiscal, a pesar de considerar los hechos constitutivos de un delito de discriminación del artículo 510 del Código Penal, procede al archivo del caso por imposibilidad de determinar la autoría del mismo.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Granada,Otros,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/granada-marzo-otros
En la sección de nacional de un periódico local aparece publicada una noticia en la que se hace alusión al origen étnico de dos mujeres que fueron detenidas por ser presuntas autoras de un delito de estafa.,,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Alicante,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/alicante-marzo-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"Un presentador de un programa que se emite en un canal de televisión pregunta a uno de sus colaboradores qué diferencias encuentra entre dos líderes políticos, a lo que éste responde “que es como comparar a Dios con un gitano”. La FSG escribe una carta al director del grupo del medio de comunicación, quien en el siguiente programa pide disculpas públicamente.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Granada,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/granada-marzo-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"Un periódico local publica una noticia que trata sobre la investigación que ha realizado la Policía Nacional de esta localidad, en relación a los supuestos abusos sexuales que está sufriendo una niña de un poblado gitano. Para ello, el periodista utiliza comentarios como “este caso, sólo se explica por la prevalencia de ciertas costumbres de etnia gitana” o “no sería extraño que la cuestión ya haya sido solventada dentro del propio poblado y de acuerdo con algunas de sus leyes”.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/pontevedra-marzo-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"Con el titular “Disparos en Sevilla”, un periódico de ámbito local publica una noticia en la que se muestra una gran preocupación por los cinco tiroteos que se han producido en Sevilla durante los últimos meses. En la descripción de los hechos se hacen repetidas alusiones étnicas directas e indirectas sobre los autores de los disparos.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/sevilla-marzo-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"El dueño de un pequeño establecimiento de ropa expulsa a un grupo de mujeres gitanas amparándose en su derecho de admisión, mientras grita “gitanas de mierda, gordas, feas, viejas, oléis a mierda, me dais vergüenza”. Las mujeres llaman a la policía, que se persona en el establecimiento en el que ya no se encuentra el autor de los hechos, sólo una dependienta que se disculpa por lo sucedido. Las afectadas presentan la correspondiente denuncia en la comisaría de policía, tras la que se abre un juicio de faltas. La FSG colabora con el abogado de la acusación y realiza un Informe jurídico, que se presenta como prueba documental el día de la celebración del juicio oral. Sin embargo, este concluye con una sentencia absolutoria, por lo que la parte denunciante interpone recurso de apelación, todavía pendiente de resolución.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Valencia,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/valencia-marzo-discriminaci%C3%B3n-en-el-acceso-bienes-y-servicios
En la sección de opinión de un periódico de ámbito local aparece publicado un artículo con el título “Decir la verdad no es antigitano” en el que se transmiten numerosos prejuicios y estereotipos negativos en contra de esta comunidad.,,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Valladolid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/valladolid-febrero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"En un periódico aparece publicada una oferta de trabajo en la que se solicitan «18 personas para diferentes puestos, por ampliación». Un usuario de la FSG, de origen marroquí, solicita información sobre los puestos, pero se le exige como requisito saber valenciano. Sin embargo, cuando el responsable del programa de empleo de la FSG contacta con la empresa, en ningún momento mencionan este requisito. Al no contar con información suficiente para identificar a los empresarios, se decide no emprender ningún tipo de acción.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Alicante,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/alicante-febrero-discriminaci%C3%B3n-en-el-empleo
"El Juzgado de lo Penal número 2 de Lleida condena a dos años de prisión a Iván M.J. por incitar al racismo y a la xenofobia a través de Internet, mientras que su hermano gemelo es condenado a un año por difundir los mensajes racistas en unos “fanzines”. Se trata de la primera sentencia en España en la que se aplica el artículo 510 del Código Penal, que castiga la incitación al odio y a la violencia contra grupos o asociaciones por motivos racistas, tras cometerse el delito a través de la red de Internet.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Lleida,Redes sociales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/catalu%C3%B1a-febrero-discriminaci%C3%B3n-en-internet
"Un joven gitano acude a una discoteca y cuando le pregunta el nombre a una chica que estaba a su lado, otro joven le grita “gitano de mierda” y comienza a golpearle brutalmente, dejándolo tirado en la puerta del local. La víctima presenta una denuncia ante la comisaría de policía que, tras ser examinadas las lesiones por el médico forense, está pendiente de resolución.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Granada,Otros,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/granada-febrero-actos-racistas
"Un hombre gitano tiene un accidente laboral en la empresa para la que lleva prestando sus servicios durante más de un año. El empresario, que no le había dado de alta en la Seguridad Social, se aprovecha de su condición de analfabeto para intentar que firme, de manera fraudulenta, una serie de documentación obligatoria en materia de riesgos laborales. La FSG elabora un informe jurídico sobre el caso, que considera una discriminación indirecta, y que se adjunta a la denuncia que el abogado de la víctima presenta ante la Inspección de Trabajo, y que sigue pendiente de resolución.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Málaga,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-febrero-discriminaci%C3%B3n-en-el-empleo
"Tres jóvenes gitanos son interceptados por la policía cuando intentan robar una pizza a un repartidor. Los agentes de policía los detienen, reducen e identifican, erróneamente, como autores de otros delitos de similares características. Los tres chicos, tras permanecer en prisión preventiva durante dos semanas, acuden a la FSG para contar el trato desproporcionado recibido por parte de la policía y los organismos judiciales. La FSG presta asesoramiento a las víctimas, que contratan a un abogado para que les lleve el caso, el cuál está pendiente de resolución.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Cáceres,Servicios policiales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1ceres-febrero-discriminaci%C3%B3n-en-la-justicia-y-polic%C3%ADa
En la sección local de un periódico de ámbito estatal aparece publicada una noticia relacionada con una riña vecinal. En la descripción de los hechos se hace constante referencia al origen étnico de las familias implicadas.,,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Jaén,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-febrero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"Un hombre gitano pide una consumición en un bar y, al observar que es el único cliente al que no le han servido una tapa, se la solicita al dueño del bar. Este le comunica que tiene que pagarla, y se niega además a facilitar al perjudicado el libro de reclamaciones. La víctima acude a la FSG, que le asesora para que presente una denuncia en comisaría. Actualmente se está a la espera de citación judicial.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Cáceres,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1ceres-febrero-discriminaci%C3%B3n-en-el-acceso-bienes-y-servicios
"El Gabinete de Comunicación de la FSG recibe una llamada telefónica de un canal de televisión solicitando el teléfono de contacto de algún gitano que pueda ir con su cabra a un programa que van a emitir sobre la comunidad gitana. La FSG escribe una carta a este medio informándole, tanto de los avances que ha sufrido la comunidad gitana en los últimos años, como de la responsabilidad que tienen los medios de comunicación a la hora de transmitir prejuicios y estereotipos.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-febrero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n-1
"En un periódico de ámbito estatal aparece publicada una noticia relacionada con el fallecimiento de un joven a las puertas de un hospital, como consecuencia de un tiroteo. Tanto en el titular como en la descripción de los hechos se hace una referencia expresa a que todos los implicados son de etnia gitana, y vecinos de una barriada marginal.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-febrero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n-0
"Tras una serie de actos delictivos protagonizados por miembros de la comunidad gitana, la FSG recibe un correo electrónico de un particular que realiza comentarios de marcado contenido racista. La FSG responde informándole de lo establecido en la normativa antidiscriminatoria, por lo que el autor del mensaje pide disculpas, argumentando que la rabia ante los últimos acontecimientos vividos en su ciudad le había llevado a escribirlo, aunque su intención no era discriminar ni fomentar el odio racial.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Redes sociales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-febrero-discriminaci%C3%B3n-en-internet
"Con el título “Sufrimiento de maestro” aparece publicado un comentario en la sección de “Cartas de los lectores” de un periódico gratuito. En él, para ilustrar las situaciones conflictivas a las que deben enfrentarse hoy en día los maestros, se utiliza como ejemplo un problema que tuvo un profesor con una alumna gitana y sus familiares, haciendo expresa referencia a la etnia de los mismos. La FSG envía una carta de queja al redactor jefe de este periódico, sin obtener respuesta.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-febrero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"Un periódico de ámbito local, para publicar una noticia relacionada con la conflictividad en las aulas, presenta las declaraciones realizadas por un profesor, en una entrevista con este medio. En ellas afirma que en 20 años de profesión nunca ha tenido que llamar a la policía, “salvo el otro día por motivo de una pelea que hubo entre un niño gitano y otro inmigrante”, explicando a su vez que tuvo que reclamarse la presencia de cuerpos de seguridad, “dado que la familia del niño gitano fue la que protagonizó un tiroteo en un barrio de esta localidad”. Desde la FSG se escribe una carta al director del periódico, mostrando el malestar por el tratamiento discriminatorio de la noticia. La queja de la Fundación se publica en el apartado de Cartas al Director.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Lugo,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/lugo-febrero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"Con el título “La dura vida en las chabolas” se emite un programa televisivo sobre las condiciones de vida de un poblado chabolista habitado mayoritariamente por población gitana. El reportaje, de un marcado tono sensacionalista, se centra especialmente en filmar imágenes de basura, ratas, niños armados con cuchillos, etc., contribuyendo a perpetuar los estereotipos sobre una comunidad cuya mayoría de miembros reside ya en viviendas normalizadas. La FSG escribe una carta al canal de televisión manifestando su disconformidad por el tratamiento informativo, y exigiendo que se tenga en cuenta el contexto actual de la comunidad gitana en futuras emisiones.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-enero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n-1
"En la edición local de un periódico gratuito aparece publicada una noticia en la que se afirma que “2.900 niños gitanos que viven en poblados chabolistas están escolarizados en los colegios que gestiona la Comunidad de Madrid” sin que se aporte ninguna información complementaria al titular. Además se ubica la noticia en el mismo recuadro que otras tres relacionadas con tráfico de drogas y ataques violentos con arma blanca. La FSG escribe una carta mostrando su malestar por el tratamiento de la noticia al responsable del equipo de redacción, sin obtener respuesta.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-enero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n-0
"Con el titular “El barrio con rejas” un periódico de ámbito estatal publica una noticia en la que se acusa a la comunidad gitana de los problemas de seguridad que sufren los vecinos de un barrio, como consecuencia de unos tiroteos, al parecer, protagonizados por miembros de la comunidad gitana. La FSG y el resto de asociaciones del barrio, en nombre del Plan Integral de Pan Bendito, escriben una carta de protesta al director del medio. La periodista autora del artículo se disculpa públicamente y se compromete a escribir otro rectificando lo dicho.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-enero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"Un periódico de ámbito local publica una noticia relacionada con los graves problemas de inseguridad que están sufriendo los vecinos de un barrio de esta localidad por los supuestos ataques recibidos por parte de una familia gitana. En la noticia se especifica, en varias ocasiones, el origen étnico de los presuntos agresores.",,,2006-01-01T00:00:00+01:00,2006-01-01T00:00:00+01:00,Ourense,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/ourense-enero-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
