hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"El Diario de Navarra publicó una noticia relacionada con la tensión que se creó entre la Policía Foral de Navarra y los familiares de un fallecido por coronavirus en su funeral. La noticia enfatizó en que se trataba de un posible incumplimiento de las medidas preventivas aprobadas por el gobierno. En la noticia se mencionó la etnia gitana del fallecido y se destacó la presencia de la policía y de varios furgones. Además, se pusieron en relieve “momentos tensos” que sufrió la policía en su intervención.",Se envió carta al medio solicitando la eliminación de la mención a la etnia gitana.,"Positivo. No han respondido a la carta, pero han retirado la mención de la etnia.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Navarra,Medios de comunicación,Discriminación directa,['https://www.diariodenavarra.es/noticias/navarra/2020/04/05/tension-entre-policiaasistentes-velatorio-murillo-fruto-686533-300.html'],https://informesdiscriminacion.gitanos.org/casos/navarra-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-3
El periódico El Español publicó una noticia relacionada con la tensión que se creó entre la Policía Foral de Navarra y los familiares de un fallecido por coronavirus en su funeral. La noticia relató un posible incumplimiento de las medidas que el gobierno ha dictado para llevar a cabo los funerales durante la cuarentena. Esta noticia hacía mención a la etnia gitana e hizo referencia a momentos tensos de la policía con las personas gitanas.,Se envió carta al medio solicitando la eliminación de la mención a la etnia gitana.,Negativo. No hubo respuesta.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Navarra,Medios de comunicación,Discriminación directa,['https://navarra.elespanol.com/articulo/sucesos/tension-etnia-gitana-funeral-murillo-frutopolicia-foral-coronavirus/20200405190005318384.html'],https://informesdiscriminacion.gitanos.org/casos/navarra-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-2
El periódico La Nueva España publicó una noticia sobre un menor en la que hacía mención a la etnia gitana.,Se contactó con el periódico telefónicamente y se le trasladó que la mención de la supuesta etnia gitana no aportaba nada a la noticia y que además mantenía estereotipos y prejuicios hacia las personas gitanas.,Positivo. El periódico se disculpó y eliminó la mención étnica.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,['https://www.lne.es/sociedad/2020/03/28/detenido-menor-carne-arrollarpatrulla/2618025.html'],https://informesdiscriminacion.gitanos.org/casos/asturias-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-10
"Con motivo de la propagación del coronavirus en diferentes partes de España se publicaron en diferentes medios de comunicación varias noticias que hacían mención a la etnia gitana de las personas muertas o afectadas por la Covid -19 en una localidad de Cantabria. A raíz de las noticias que se publicaron se produjo un aumento importante de comentarios racistas hacia las personas gitanas, incluidos una serie de audios que denunciamos a Fiscalía.",Desde la sede central de la FSG se enviaron cartas de queja a todos los medios. Algunos de ellos respondieron positivamente como fue el caso de IFOMO. ES cuyo director admitió el error y nos trasladó que haría todo lo posible porque no se volviera a repetir.,Algunos medios contestaron rectificando la redacción o eliminando comentarios racistas de algunos lectores.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cantabria,Medios de comunicación,Discriminación directa,"['https://www.ifomo.es/articulo/costa-oriental/contagio-santona-clan-etnia-gitana-deja-5-fallecidos-decenas-contagiados/20200327230430132328.html', 'https://www.eldiariomontanes.es/region/siete-villas/santona-urge-sanidad20200328205523-ntvo.html', 'https://www.eldiariomontanes.es/cantabria/sanidad-decreta-confinamiento20200330194747-ntvo.html', 'https://cantabrialiberal.com/cantabria/el-alcalde-de-santona-sergio-abascal-tambien-buscaprotagonismo,533690.html']",https://informesdiscriminacion.gitanos.org/casos/cantabria-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-0
"El periódico La Voz de Galicia publicó una noticia con un video relacionado con una pelea entre familias y en cuyo titular nombraba la supuesta etnia gitana de las personas implicadas. Además, el medio identificó la pelea como “batalla campal” lo cual dañaba aún más la imagen de la comunidad gitana.",Se envió una carta al medio exponiendo la mala praxis y se solicitó la mejora en la redacción eliminando la mención de la etnia.,Negativo. No hubo respuesta.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Lugo,Medios de comunicación,Discriminación directa,['https://www.lavozdegalicia.es/video/lugo/sarria/2020/04/01/pelea-campalsarria/0031_2020046146317644001.htm'],https://informesdiscriminacion.gitanos.org/casos/lugo-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-16
El periódico El Progreso publicó una noticia relacionada con un enfrentamiento entre dos grupos de menores y en el que al parecer también estaban involucrados dos adultos. La noticia apareció publicada en la prensa local de Lugo en la versión en papel. En ella se mencionaba la supuesta etnia gitana y el origen de las menores implicadas.,Se envió al medio una carta de recomendaciones.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Lugo,Medios de comunicación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/lugo-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-15
"El Diario de Mallorca publicó una noticia sobre una familia que ocupó una vivienda en Mallorca, haciendo mención a su supuesta etnia gitana.",Se envió carta de queja al propio medio.,Negativo. No hubo respuesta.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Baleares,Medios de comunicación,Discriminación directa,['https://www.diariodemallorca.es/palma/2020/03/30/finca-lleva-anos-problemasfamilia-2791915.html'],https://informesdiscriminacion.gitanos.org/casos/islas-baleares-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa
"El periódico La Nueva España publicó una noticia relacionada con la detención de un menor por darse a la fuga, haciendo mención a la etnia de dicho menor.","Se envió un correo electrónico al medio solicitando la eliminación de la mención de la etnia gitana. Pasados unos días, comprobamos el enlace y efectivamente ya no aparecía la mención de la etnia en esta noticia.",Resultado positivo.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,['https://www.lne.es/sociedad/2020/03/28/detenido-menor-carne-arrollarpatrulla/2618025.html'],https://informesdiscriminacion.gitanos.org/casos/estatal-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-39
"El periódico La Opinión de Zamora publicó una noticia sobre una persona que no respetó el confinamiento, mencionando la etnia gitana en el titular.","se envió una carta de queja a la directora del periódico, quien respondió retirando la mención étnica.","Positivo.
Referencia: Se publicó solo en papel, no on line",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Zamora,Medios de comunicación,Discriminación directa,['https://www.laopiniondezamora.es/benavente/2020/03/21/detenido-benavente-hombreresistirse-volver-2761512.html'],https://informesdiscriminacion.gitanos.org/casos/zamora-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa
El periódico El Español publicó una noticia donde se asociaba un foco de contagio por Coronavirus con las personas de etnia gitana; se utilizaban frases como “foco del funeral gitano” y se señalaba la supuesta etnia gitana de las personas contagiadas. ,Se envió una carta de queja a la redacción del periódico.,Negativo. No hubo respuesta. ,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Álava,Medios de comunicación,Discriminación directa,['https://navarra.elespanol.com/articulo/nacional/cuarentena-coronavirus-zonas-rioja-contagiomasivo-funeral-vitoria/20200307125857315218.html'],https://informesdiscriminacion.gitanos.org/casos/%C3%A1lava-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-0
El medio digital Larioja.com publicó una noticia sobre casos de coronavirus. En esta noticia se mencionaba la etnia de uno de los pacientes.,Se envió carta de queja a la redacción del medio.,Resultado positivo. Se eliminó la referencia étnica.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,La Rioja,Medios de comunicación,Discriminación directa,['https://www.larioja.com/la-rioja/riojano-residente-miranda-20200302174518-nt.html?ref=https%3A//www.google.com/'],https://informesdiscriminacion.gitanos.org/casos/la-rioja-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa
El Diario Montañés de Cantabria publica una noticia relacionando a la comunidad gitana con la pandemia del Coronavirus y reproduciendo estereotipos en relación a la etnia gitana.,Se envió carta de queja al medio.,Negativo. No hubo respuesta.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cantabria,Medios de comunicación,Discriminación directa,['https://www.eldiariomontanes.es/sociedad/salud/familia-camaron-funeral20200310115057-ntrc.html'],https://informesdiscriminacion.gitanos.org/casos/cantabria-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa
"El medio digital El Progreso publicó una noticia sobre una chica que fue increpada por la familia de su novio preso, “por ir con otro hombre”. En la noticia se menciona la supuesta etnia gitana de la chica.",Se envió carta de queja al medio.,Negativo. No hubo respuesta por parte del medio.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Lugo,Medios de comunicación,Discriminación directa,['https://www.elprogreso.es/articulo/lugo/joven-es-increpada-familia-novio-preso-irhombre/202002141049361423231.html'],https://informesdiscriminacion.gitanos.org/casos/lugo-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-14
"El periódico ABC en su edición de Sevilla publicó una noticia sobre un grupo de personas que realizan un Culto evangélico en la calle, en la barriada Murillo de Sevilla (conocida como las Tres Mil Viviendas), durante el confinamiento. En dicha noticia se mencionaba la etnia gitana y a una familia a la que se vinculaba con el tráfico de drogas. A raíz de este hecho, el Comisionado de Polígono Sur pidió la entrada del ejército en el barrio, con referencia a clanes desestructurados. En los comentarios al hilo de la noticia se hacían comentarios de odio contra la comunidad gitana.",Se envió una carta al director de ABC de Sevilla en la que se expuso la preocupación de la entidad por la mala praxis realizada desde el diario y pidiendo la retirada de los comentarios negativos.,Negativo. No se retiraron los comentarios.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://sevilla.abc.es/sevilla/sevi-incumplen-orden-confinamiento-tresviviendas-202003181826_noticia.html'],https://informesdiscriminacion.gitanos.org/casos/sevilla-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-11
"Se publicó una noticia en La Gaceta de Salamanca en la que, aunque no se hacía mención a la etnia, se difundía un vídeo donde aparecía un grupo de personas cantando alabanzas (ritual del Culto salmantino). Se publicaron comentarios discriminatorios hacia las personas gitanas en el espacio que el periódico tiene para comentarios de usuarios.",Se envió una carta solicitando la retirada de los comentarios publicados.,Negativo. No se retiraron los comentarios.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,['https://www.lagacetadesalamanca.es/salamanca/un-grupo-de-vecinos-de-buenos-aires-sesalta-la-cuarentena-cantando-en-plena-calle-EC2444262'],https://informesdiscriminacion.gitanos.org/casos/salamanca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-30
Varios medios de comunicación a nivel estatal y local publicaron una noticia falsa según la cual varias personas gitanas de un barrio se habían infectado con el coronavirus y se negaban a seguir los protocolos oficiales de prevención.,Se enviaron cartas de queja a los medios que publicaron esa falsa información.,"Negativo. Algún medio respondió, pero no modificaron ni eliminaron las noticias falsas. No obstante, se publicó un artículo en el que la Guardia Civil desmintió los bulos sobre el supuesto rechazo a los protocolos por los vecinos gitanos:",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,"['https://www.newtral.es/la-guardia-civil-niega-que-un-grupo-de-vecinos-gitanos-de-harohayan-rechazado-seguir-los-protocolos-de-sanidad/20200310/', 'https://www.abc.es/sociedad/abci-brote-coronavirus-haro-rioja-obliga-despliegue-agentespara-controlar-aislamiento-202003071436_noticia.html?ref=https%3A//www.google.com/', 'https://www.heraldo.es/noticias/nacional/2020/03/09/enfado-vecinos-haro-bulosdifundidos-coronavirus-1362989.html#', 'https://www.mediterraneodigital.com/espana/la-rioja/gitanos-coronavirus-rioja', 'https://www.mediterraneodigital.com/espana/la-rioja/guardia-civil-coronavirus', 'https://www.elcomercio.es/sociedad/salud/familia-camaron-funeral-20200310115057-ntrc.html']",https://informesdiscriminacion.gitanos.org/casos/estatal-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-38
El medio digital Burgos Conecta publicó una noticia sobre el Coronavirus con mención a la etnia gitana de un paciente que acudió al servicio de Urgencias del hospital Santiago Apóstol.,Se envió una carta a la redacción del medio solicitando que retiraran la mención a la etnia gitana de su versión on line.,Positivo. Retiraron la mención a la etnia.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Burgos,Medios de comunicación,Discriminación directa,['https://www.burgosconecta.es/sociedad/salud/alertados-llego-hombre-20210301144142-nt.html'],https://informesdiscriminacion.gitanos.org/casos/burgos-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-0
"El periódico 20minutos.es publicó una noticia sobre un altercado en un hospital, mencionando la supuesta etnia gitana de las personas implicadas.",Se escribió al medio una carta de queja solicitando la eliminación de la mención a la etnia.,Negativo. No hubo respuesta.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,['https://www.20minutos.es/noticia/4160659/0/causan-destrozos-hospital-atacan-medicosabuela-muere-quirofano/'],https://informesdiscriminacion.gitanos.org/casos/madrid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-16
"ABC publicó una noticia sobre un tiroteo en Salamanca con el titular “Un hombre gitano muere tras recibir un disparo cuando llevaba a su hija pequeña en brazos”. “El tiroteo, en el que la menor ha salido ilesa, se produjo tras un enfrentamiento entre ciudadanos de etnia gitana en la calle Maestro Soler del barrio de San José”.",Envío de cartas de queja a los diferentes medios que han reproducido la noticia con la mala praxis de mención a la etnia gitana.,"Negativo, los medios no contestaron.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,['https://www.abc.es/espana/castilla-leon/abci-muere-hombre-tiroteado-barrio-san-josesalamanca-202001291423_noticia.html?ref=https%3A//www.google.com/'],https://informesdiscriminacion.gitanos.org/casos/salamanca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-29
"El periódico El Norte de Castilla publicó una noticia sobre un tiroteo en Salamanca, mencionando la etnia de los sospechosos.",Se envió carta de queja al medio.,Negativo. No hubo respuesta.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,['https://www.elnortedecastilla.es/salamanca/detenidos-sospechosos-muerte-20200214123819-nt.html'],https://informesdiscriminacion.gitanos.org/casos/salamanca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-28
"El periódico Ideal en su edición online publicó una noticia sobre un asesinato en Pinos Puente, mencionando la supuesta etnia gitana de los presuntos implicados.",Se envió una carta de queja a la redacción.,"Positivo. El Director del medio llamó a la FSG pidiendo disculpas y comentó que estaría pendiente del equipo de redacción para que no vuelva a ocurrir. No obstante, no modificaron la noticia on line.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Granada,Medios de comunicación,Discriminación directa,['https://www.ideal.es/granada/provincia-granada/discusion-ruido-musica-20200211201018-nt.html'],https://informesdiscriminacion.gitanos.org/casos/granada-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-6
"28 de enero de 2020 el Diario de Castilla (y otros periódicos como Diario Sur, Ideal, etc.) publican la noticia sobre la detención por abusos a la pareja de una niña de 14 años que tuvo a su segundo hijo. A lo largo de la noticia mencionan la etnia, además de otros datos personales. “Para cuando esta mujer fue puesta en libertad y regresó al hospital, ni su hija, ni el marido de la menor –con el que está casada por el rito gitano, pero sin que exista confirmación legal–” o con expresiones como “Detienen por abusos a la pareja de una niña de 14 años que tuvo a su segundo hijo. O expresiones como “fuentes reconocidas del colectivo gitano de Valladolid.” tras recoger el testimonio de alguna persona.","Se enviaron varias cartas de queja a diversos medios, informándoles de la mala práctica periodística y la no relevancia de la etnia en la noticia. Se les recuerda que mencionar la etnia o la nacionalidad perjudica la imagen y la dignidad en este caso del pueblo gitano, además de ofrecerle información y la Guía práctica para periodistas. Igualdad de trato, medios de comunicación y comunidad gitana de la FSG.",Tras la carta dirigida al director por la noticia publicada recibimos la llamada del Director de Diario de Castilla pidiendo disculpas por el contenido por una noticia que no era redactada en su editorial. Que reconocía su responsabilidad por publicarla pero que no se había redactado desde su periódico. Solicita disculpas y estará pendiente además de tratarlo en las reuniones de redacción.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Valladolid,Medios de comunicación,Discriminación directa,['https://www.diariosur.es/nacional/detienen-abusos-pareja-20200128001450-ntvo.html'],https://informesdiscriminacion.gitanos.org/casos/valladolid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-3
"El periódico La Voz de Avilés publicó una noticia sobre abusos a una menor, mencionando la etnia de las personas implicadas.","Se envió una queja al medio. Respondieron que, al ser una noticia de Valladolid, había sido tomada directamente de El Norte de Castilla, y no se había valorado su contenido. Asumió la responsabilidad del error.",Positivo.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/asturias-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-9
"El diario ABC y Diario de Navarra publicaron una noticia relacionada con el robo de una perra entrenada para ayudar a una niña con discapacidad, donde se menciona la etnia de los supuestos ladrones.","Se envió una carta de queja a ambos medios por la mención étnica. Después de comprobar, a través del mismo medio (ABC), que la denuncia era falsa, enviamos de nuevo carta de queja al Redactor Jefe Madrid de ABC solicitando la retirada urgente de la mención étnica de la primera noticia.","Negativo y positivo. ABC no contestó, Diario de Navarra cambió la publicación y respondió diciendo que lo tendrán en cuenta para futuras publicaciones.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,['https://www.diariodenavarra.es/noticias/sucesos/2020/01/22/roban-punta-pistola-aranjuezperra-preparada-para-ayudar-nina-con-discapacidad-677834-3204.html'],https://informesdiscriminacion.gitanos.org/casos/madrid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-15
"El diario ABC publicó una noticia sobre varios hechos delictivos, mencionando la supuesta pertenencia a la etnia gitana de las personas implicadas.",Se envió carta de queja a la Redacción del periódico ABC.,Negativo. No se ha recibido respuesta.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,['https://www.abc.es/espana/madrid/abci-clan-lupe-siembra-temor-vallecas-201911300039_noticia.html'],https://informesdiscriminacion.gitanos.org/casos/madrid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-14
"Varios medios de comunicación, en prensa y TV, publican la noticia sobre una pelea en el barrio de El Pozo, con referencias a la etnia gitana de las personas implicadas.",": Se envió carta de queja a los siguientes medios: Telemadrid, El Gacetín, Redacción Local de Europa Press y El Periódico.",Negativo. Los medios no contestaron.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,"['http://www.telemadrid.es/programas/telenoticias-2/detenidos-reyerta-Pozo-Tio-Raimundo-2-2191600872--20200102093152.html', 'https://gacetinmadrid.com/2020/01/02/la-policia-detiene-a-6-personas-por-la-reyerta-deesta-tarde-entre-clanes-gitanos-en-el-pozo/']",https://informesdiscriminacion.gitanos.org/casos/madrid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-13
"El medio Catalunya Plural publicó una entrevista a la activista gitana Paqui Perona, sobre las desigualdades que aún vive el pueblo gitano. En la sección de comentarios algunos lectores publicaron opiniones extremadamente ofensivas, que incitaban al odio antigitano o deshumanizaban a las personas gitanas. Por ejemplo: “No creo que los gitanos sean personas ¿por qué, pues, habríamos de reconocer que poseen los mismos derechos que nosotros?”.",Se envió una carta al medio solicitando la retirada de esos comentarios antigitanos.,Negativo. No se retiraron los comentarios.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Barcelona,Medios de comunicación,Discriminación directa,['https://catalunyaplural.cat/es/la-sociedad-mayoritaria-cree-que-las-personas-gitanasmerecemos-el-racismo-que-sufrimos/'],https://informesdiscriminacion.gitanos.org/casos/barcelona-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-17
"El medio digital Salamanca 24 horas publica varias noticias sobre un crimen que se ha producido en Salamanca, mencionando que tanto el fallecido como el asesino son de etnia gitana. En el foro de opiniones de la web se publicaron cientos de mensajes en los que se acusa a toda la comunidad gitana como culpables del delito, y otros comentarios antigitanos, amenazas e insultos.","Se envió una carta de queja, donde se explicaban las consecuencias de esa noticia y solicitando la retirada de los comentarios.",Negativo. No hubo respuesta. Los comentarios siguen on line.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,"['https://www.salamanca24horas.com/texto-diario/mostrar/1688966/matan-tiros-varonplena-calle-barrio-san-jose', 'https://www.salamanca24horas.com/texto-diario/mostrar/1690767/rocian-gasoil-casasanta-marta-inquilinos-dentro']",https://informesdiscriminacion.gitanos.org/casos/salamanca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-27
