hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"Una joven gitana fue a ver un piso para alquilar con la agente inmobiliaria y con el propietario de la vivienda, que traía el contrato de alquiler para la firma. Después, fue con la agente a visitar otra vivienda, pero la joven decidió quedarse con el primer piso y llamaron al dueño, que dijo que iba a alquilar su piso a un familiar. La joven supo que no quiso alquilárselo a ella, por ser gitana.","Se contactó con la joven y se llamó a la inmobiliaria para hacer el testing y comprobar que la vivienda seguía en alquiler y nos dieron la referencia de esa vivienda. Se le ofreció a la víctima la posibilidad de interponer denuncia. Se propuso a la inmobiliaria alguna jornada de sensibilización, igualdad de trato y no discriminación.","La inmobiliaria no quiso llevar a cabo la jornada, la joven quedó satisfecha con el asesoramiento, pero no quiso llevar a cabo ninguna actuación.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Badajoz,Vivienda,Discriminación directa,
"Una mujer de Santiago de Compostela contó en la FSG que estaba buscando vivienda de alquiler y llamó con número oculto para preguntar por un piso a una inmobiliaria, desde dónde le pidieron que mandara un WhatsApp. Ella procedió de esa manera, pero no obtuvo respuesta alguna. Cuando volvió a llamar no le cogieron el teléfono. La mujer sospechaba que vieron su foto de perfil, en la que se podía identificar con una mujer gitana, y que a raíz de eso no quisieron continuar con los trámites.",": Desde la FSG se llamó a la inmobiliaria, desde números diferentes y en ningún momento se dio instrucción de mandar un WhatsApp previamente. Se decidió poner una queja ante la inmobiliaria por denegar acceso a vivienda por motivación étnica. Desde la inmobiliaria reconocieron que no alquilaban ni a gitanos ni a sudamericanos. Se envió una hoja de reclamaciones. Al no recibir respuesta, se propuso a la joven enviar queja a la Xunta de Galicia.","Negativo. La víctima decidió no continuar con la estrategia de actuación, porque priorizó la búsqueda de vivienda.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,A Coruña,Vivienda,Discriminación directa,
"Una mujer gitana, con una discapacidad reconocida por trastornos de ansiedad y depresivos, denunció ser víctima de discriminación por ser gitana. Aunque la mujer tenía informes médicos que recomendaban que recibiera cuidados y atención por sus hijas, le asignaron una vivienda lejos de su núcleo familiar. Además, la vivienda estaba en malas condiciones de habitabilidad (ratas, problemas de instalación eléctrica y red de agua, mal cuidada...) y la mujer estaba convencida de que le habían adjudicado esa vivienda en tan pésimas condiciones por su origen étnico. También refirió que en el pueblo es la única gitana y que no son bien recibidos, siendo víctima de comentarios y desprecios antigitanos por parte de algunos vecinos. Además, ante las reclamaciones al Ayuntamiento por el estado de la vivienda, le hicieron comentarios como: “Si la casa está mal y tiene ratas es por tu culpa, que ya sabemos todos lo que hay”, “si no te gusta la casa le pides una nueva al médico que te ha hecho este papel”, etc.","Se entrevistó a la mujer y se recogieron todos los documentos necesarios, comprobando que efectivamente existían varias solicitudes de cambio de vivienda y que los informes médicos recomendaban la cercanía de la víctima con sus familiares. También había escritos de la hija apoyando la solicitud del cambio de vivienda. Se contactó con la pareja de la mujer, quien corroboró los hechos y además añadió que la mujer se había intentado suicidar en alguna ocasión debido a la situación en que vivía. Se contactó con el servicio de viviendas, que respondió que tenían pendiente el cambio de vivienda pero que no había viviendas disponibles en ese momento. Por ello, se concertó una entrevista telefónica con el Delegado de la Junta, que informó que conocía el caso pero no era posible adjudicar una vivienda en este momento, pero que si precisaba nuevas intervenciones o mejoras de equipamiento, se haría lo posible para satisfacerlas. ",Pendiente de que le adjudiquen una vivienda en condiciones.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Toledo,Vivienda,Discriminación directa,
"Un matrimonio con dos hijos, menores de edad, denunciaron ante la FSG la situación de acoso e insultos antigitanos que estaban viviendo por parte de un vecino, que desde el primer momento les preguntó por el contrato de alquiler y por el pago de la comunidad, sospechando que eran ocupas o que no pagaban, por ser gitanos. El vecino insultaba a la mujer cuando se encontraba con ella en la escalera. En una ocasión encontraron las ruedas del coche pinchadas y sospecharon del vecino. Otro día, cuando fueron a recoger el coche, aparcado en la calle cerca de su domicilio, vieron unas pintadas en el coche en las que se podía leer “GITANO PAGA O VETE”. La familia estaba asustada y preocupada por la situación de acoso que estaban viviendo.","Desde la FSG se comprobó el testimonio del matrimonio, se analizaron las pruebas documentales y se asesoró en la lucha contra los delitos de odio antigitanos y se propuso interponer denuncia ante estos hechos tan graves. Finalmente, la familia accedió y se interpuso denuncia a la Fiscalía de delitos de odio y discriminación.","La fiscalía realizó las diligencias de investigación oportunas y llamó a declarar al padre, que fue acompañado de la técnica de la FSG. El fiscal presentó denuncia al Juzgado de Instrucción, que archivó el procedimiento por “Falta de elementos incriminatorios mínimos”. Después de valorar el archivo y ante la falta de diligencias de investigación suficientes por parte del Juzgado de Instrucción, se presentó nuevamente denuncia con un elemento nuevo de prueba y se reabrió el caso. El fiscal presentó denuncia al Juzgado de Instrucción, que llamó a declarar al padre, al que acompañó la técnica de la FSG. En estos momentos estamos a la espera de resolución judicial.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Badajoz,Vivienda,Discurso de odio,
"Una chica gitana que estaba estudiando derecho en la Universidad de Jaén buscaba piso de alquiler y llamó por teléfono al propietario de una vivienda, que le dijo que estaba disponible, pero cuando fue a visitar el piso, acompañada de su familia, les dijo que ya estaba alquilado.",Se asesoró a la chica sobre sus derechos en igualdad y no discriminación y las acciones que podía llevar a cabo. Se le propuso llevar a cabo un testing para saber si el piso seguía disponible.,"Como estábamos en plena pandemia, la joven se desincentivó y no quiso llevar a cabo ninguna medida.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Jaén,Vivienda,Discriminación directa,
"Unas familias gitanas que ocuparon una vivienda abandonada y en mal estado, la arreglaron y solicitaron un alquiler social al propietario. Un día se presentó la Policía Local y trató de echarles, con engaños y amenazándoles con quitarles la autorización del mercadillo o multarles por no haber pasado la inspección técnica de vehículos. Las familias estaban convencidas de que esta manera de tratarles, mediante amenazas, se debía al hecho de que eran gitanas. Finalmente, después de muchas amenazas, se fueron de la nave.",Desde la FSG se asesoró a las familias en sus derechos y se les propuso llevar a cabo una mediación. Se contactó con la Policía para mediar y ver qué alternativas se podían proponer a las familias.,"Positivo. Se llegó a un acuerdo con la policía, que les retiró la denuncia y les volvieron a entregar la llave del puesto que tenían en el mercadillo.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cáceres,Vivienda,Discriminación directa,
"Una mujer gitana, trabajadora de la FSG, preguntó al agente de una inmobiliaria por un piso en la zona. El agente que le atendió le preguntó algunos datos y se concertó una cita para visitar un piso. Antes de despedirse, el comercial le preguntó dónde trabajaba y dijo que en la FSG. A raíz de esto, el agente no volvió a contactar con la víctima y cuando llamaba al teléfono, no le atendían.",Desde la FSG se contactó con la inmobiliaria y se solicitó una sensibilización a su personal en materia de estereotipos.,"Parcialmente positivo. Aunque la inmobiliaria se negó a llevar a cabo ninguna acción de sensibilización, conocieron que esas prácticas eran discriminatorias y la víctima quedó satisfecha con el apoyo recibido.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Badajoz,Vivienda,Discriminación directa,
"Una mujer gitana acordó con una conocida el alquiler de su vivienda y llegaron a un acuerdo verbal. Sin embargo, la propietaria de la vivienda cuando supo que era gitana le dijo que la comunidad de vecinos no querían tener vecinos gitanos. La mujer preguntó a uno de los vecinos y éste le dijo que nunca habían dicho eso y que no había problemas en tenerla como vecina.",Desde la FSG se asesoró a la mujer y se le planteó la posibilidad de enviar una carta de queja a la propietaria de la vivienda.,"Positivo. La casera pidió disculpas y mostró su arrepentimiento a la mujer, que finalmente decidió no formalizar ese contrato de alquiler.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,León,Vivienda,Discriminación directa,
"Una trabajadora de la FSG, acompañada de un amigo, se interesó en alquilar un piso que había visto en una inmobiliaria. La chica le comentó al agente que les atendió sus preferencias y éste a su vez preguntó: “¿Trabajas?, ¿dónde? Pero, ¿eres gitana?”. El amigo de la chica le preguntó al agente si estas preguntas eran necesarias y el agente respondió que había otra chica interesada, que estaba delante y que ya le avisarían. Pasado un tiempo, la chica comprobó que la vivienda seguía de alquiler y no la habían llamado.","Se asesoró a la chica de sus derechos a no sufrir discriminación en el acceso a vivienda. La chica decidió trasladar su malestar a la inmobiliaria y además, contactó con el propietario del piso y le contó la situación.",Positiva. El propietario de la vivienda rescindió el contrato con la inmobiliaria.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cuenca,Vivienda,Discriminación directa,
"Varias familias gitanas de nacionalidad rumana estaban ocupando un edificio y recibieron una orden de desahucio durante el confinamiento. Desde el Ayuntamiento se intentó buscar una alternativa habitacional, pero no había ningún recurso. Las familias trataron de alquilar alguna vivienda, pero nadie quería alquilarles por ser familias gitanas rumanas.","Desde diversas entidades y la FSG, se llevaron a cabo diversas acciones: - Se mantuvo una entrevista con la trabajadora social para solicitar alternativas a la situación de estas familias.
- Se realizó una acción coordinada con la Plataforma de emergencia roma, con escritos administrativos y nota de prensa, ante el desahucio sin otra alternativa para las familias.
- Reparto de alimentos y de productos de higiene por parte de las entidades.
- Apoyo a las familias para solicitar entrar en el programa Provivienda.","Parcialmente positivo. Aunque no se consiguió acceso a vivienda para las familias, se lograron apoyos de alimentos y se acompañó a las familias por las entidades.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Granada,Vivienda,Discriminación directa,
"Un matrimonio gitano, que vivía con dos hijos menores de edad en una vivienda que les había concedido el Ayuntamiento, estaban recibiendo insultos y amenazas por las vecinas del piso de abajo desde su llegada. En numerosas ocasiones subieron a llamarles la atención, de muy malas formas y gritándoles, con golpes en el techo y con notas que decían: “salvajes”. Más grave aún, las vecinas publicaron en las redes sociales comentarios antigitanos señalando la vivienda y a la familia. La patrulla de la Policía Local para la Atención a la Diversidad se personó en numerosas ocasiones en la vivienda, recogiendo testimonios de las personas involucradas y del resto del vecindario, que no tenían ninguna queja con la familia. Después de varias intervenciones, la Policía Local sospechó la actitud de las vecinas tenía que ver con el origen étnico de la familia y trasladaron la situación a la FSG.","La técnica de la FSG contactó con la familia y tomó nota del relato de los hechos y recopiló todas las pruebas documentales. Asesoró a la familia en su derecho a igualdad y no sufrir discriminación y antigitanismo y propuso algunas actuaciones. Después de valorar el caso, se aconsejó a la familia presentar denuncia. En un principio la familia no quería denunciar, por miedo a represalias, pero una vez que cambiaron de vivienda por el miedo y el estado de ansiedad al que estaban sometidos, accedieron. Desde la FSG se llevaron a cabo las siguientes actuaciones: - Se envió carta de preocupación a la Concejala de Servicios sociales del Ayuntamiento, para que tomarán las medidas oportunas y que hechos como estos no volvieran a permitirse.
- Se presentó denuncia ante la Fiscalía de delitos de odio y discriminación de Burgos, que vio indicios de delito y presentó denuncia al Juzgado. ","Desde el Juzgado de Instrucción se abrieron diligencias de investigación, se llamó a declarar al matrimonio, que fue acompañado por la técnica de la FSG. En estos momentos, estamos a la espera de resolución judicial. Más información sobre este caso en el capítulo de litigio estratégico",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Burgos,Vivienda,Discurso de odio,
"Varias familias gitanas, que estaban ocupando viviendas abandonadas, desde hacía más de 20 años en un pueblo de Huelva contactaron con la FSG para trasladar su preocupación por la situación que atravesaban: - Les habían cortado el suministro de luz y agua y entre las familias había personas con diversidad funcional, otras con enfermedades graves degenerativas y diez niños y niñas, menores de edad, entre ellos bebés.
- Estaban recibiendo amenazas por parte de la Guardia civil, para que desalojaran las viviendas y se fueran. A pesar de que las viviendas eran ocupadas, la empresa propietaria no había iniciado ninguna actuación para desahuciar a las familias.
- Desde el Ayuntamiento no apoyaban a las familias, no les tramitaban el empadronamiento, ni les tramitaban ayudas en el contexto de pandemia y crisis sanitaria.
- Posteriormente, se produjeron nuevos hechos, como fue la entrada de varios agentes de la Guardia civil en una de las casas, sin orden judicial y del comportamiento de los agentes cuando apareció uno de los residentes, con insultos y amenazas por parte de los agentes","Las familias contactaron con la técnica de la FSG en Huelva y comentaron la situación. Desde la FSG se consideró que esta situación tenía relación con el origen étnico de las familias, con lo cual se llevaron a cabo las siguientes actuaciones: - Se envió carta al Ayuntamiento, comunicando la gravedad de la situación en la que se encontraban las familias, en relación a los cortes de agua y luz y las amenazas por parte de la Guardia civil y se solicitó que se tomaran todas las medidas para restituir los suministros a las familias.
- Se presentó escrito de queja al Defensor del Pueblo Andaluz, manifestando la preocupación por la situación de las familias y por la falta de respuesta del Ayuntamiento, para garantizar los suministros básicos a estas familias.
- Ante la entrada de agentes de la Guardia Civil en una de las casas, se envió escrito de ampliación de queja al Defensor del Pueblo andaluz, que remitió los hechos al Defensor del Pueblo Estatal por falta de competencia con la Guardia civil.
- Hubo una personación ante el Defensor del Pueblo estatal y presentamos escrito de denuncia por los nuevos hechos relativos a los agentes de la Guardia civil.
- Se presentaron varias solicitudes a la empresa propietaria de las viviendas, una solicitud por cada familia, con el apoyo de la FSG, por las cuales se solicitaba un alquiler social.
- Se envió escrito a la empresa de agua para que restituyera el suministro de agua, para garantizar el derecho a salud de las familias en el contexto de pandemia.","Parcialmente positivo: - No hubo respuesta por el Ayuntamiento, que se negó a intervenir para que se restituyeran los suministros.
- El Defensor del Pueblo Andaluz contactó con la empresa de Agua, para exigir la restitución del agua y contactó con el Ayuntamiento para buscar alternativas, que ofrecieran solución a las necesidades básicas de las familias, en el contexto de pandemia.
- El Defensor del Pueblo estatal respondió que se abriría la correspondiente investigación y daría traslado de los hechos a la Dirección de la Guardia civil.
- La empresa propietaria en principio respondió que sí sería posible el alquiler social, pero no se llegó a materializar y ofrecieron a algunas de las familias una indemnización para salir de las viviendas",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Huelva,Vivienda,Discriminación directa,
"Durante el estado de alarma y las medidas de confinamiento, una familia gitana empezó a recibir insultos antigitanos de la vecina de abajo, porque según decía la vecina el bebé de dos años hacía mucho ruido. La madre del bebé había intentado hablar con ella, decirle que el bebé estaba nervioso porque no podía salir a la calle, pidiendo que la disculpara, pero la vecina no la quería escuchar y gritaba por la ventana: “Gitanos teníais que ser” “todos los gitanos sois iguales” “los gitanos sois unos sinvergüenzas” incluso al propio bebé, le decía: “no tendrías que llamarte Jesús, tendrías que llamarte Satanás”. Además, una noche llegó a llamar a la policía, que visitó el domicilio y comprobó que no había ningún ruido ni escándalo, como había dicho la vecina.","Desde la FSG se asesoró a la mujer en sus derechos y se le aconsejó hablar con el administrador de la finca, para que tuviera constancia e intercediera en la actitud discriminatoria de la vecina.","Positivo. Debido a la interlocución con el administrador de la finca, la vecina cambió de actitud y mejoró la convivencia.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Valencia,Vivienda,Discriminación directa,
"En la web de Mil anuncios se publicó un anuncio de una vivienda en alquiler que especificaba:”... personas trabajadoras, jubilados, todos Payos. No viven gitanos en la zona. “. El anuncio venía a resaltar que no vivían gitanos, como algo positivo.","Desde la FSG se escribió una carta de queja a la página web Mil anuncios, dónde se publicó el anuncio, para informar del contenido discriminatorio y solicitar la retirada inmediata del anuncio.",Positivo. El responsable de la página web de Mil anuncios eliminó el anuncio.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Valladolid,Vivienda,Discriminación directa,
"Un hombre gitano y su familia, que vivían en una vivienda de protección oficial en Gijón, empezaron a recibir el acoso antigitano de una vecina que acababa de llegar al edificio, que les profería insultos tales como: “gitanos de mierda iros ya”, “a estos gitanos los voy a echar yo”, “nos os aguanto más putos gitanos”.","Desde la FSG se envió carta de queja a la empresa de gestión de la vivienda de protección oficial correspondiente, comentando la situación de acoso que se estaba sufriendo la familia y se solicitó que se tomase alguna medida para garantizar los derechos de esta familia.","Positivo. Desde la empresa respondieron que habían derivado el caso a la asociación encargada de mediar en estos casos, que se encargó de conciliar. La familia nos confirmó que la situación había mejorado.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Asturias,Vivienda,Discriminación directa,
"Una familia gitana buscaba piso de alquiler y vio en una página de internet un anuncio que les interesó. La mujer llamó por teléfono y el propietario le preguntó: “¿Eres extranjera?”, ella contestó que no. El propietario estableció la fianza y concertaron una cita para ver el piso, a la que acudieron la mujer, su suegro y su marido. Mientras estaban viendo el piso, el propietario les pidió que se quitasen la mascarilla y les preguntó: “¿Sois gitanos?” , respondieron que sí y el propietario les dijo que no iba a alquilar la vivienda debido al estado de alarma.","Desde la FSG se realizó un testing y se comprobó que la vivienda seguía en alquiler y disponible para alquiler, confirmando así el trato discriminatorio. Se informó a la mujer de sus derechos y de posibles actuaciones en el caso.",La mujer decidió no llevar a cabo ninguna actuación.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Burgos,Vivienda,Discriminación directa,
"Un hombre gitano de Jerez de la Frontera, que nunca había tenido relación con su vecina, comenzó a recibir insultos de ésta a raíz del estado de alarma, como por ejemplo: “Todos los gitanos son iguales”, “Me cago en tus muertos”, así como insultos a su madre y padre ya fallecidos. Además, el hombre se sentía acosado ya que esta vecina lo observaba a través de la ventana. El hombre trasladó los hechos a la Presidenta de la comunidad, que no respondió y también lo comentó con un amigo policía, que le aconsejo que si continuaba, denunciara a su vecina.","Desde la FSG se le informó de su derechos y se le aconsejó recopilar pruebas que demostrarán el acoso, por si hubiera que emprender acciones judiciales. Asimismo, se le facilitó el teléfono de la Unidad de Participación Ciudadana de la Policía, especializada en delitos de odio, y se le sugirió poner los hechos en conocimiento de la misma, para que tuvieran constancia de los hechos.","El hombre no quiso llevar a cabo ninguna actuación, porque tenía una situación económica grave y prefería poner sus esfuerzos en lograr salir de la crisis.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cádiz,Vivienda,Discriminación directa,
"Un hombre gitano que trabaja en la FSG preguntó a un amigo suyo, que trabajaba en una inmobiliaria, si sabía de algún piso para alquilar. El amigo le recomendó uno y habló con la propietaria para rebajárselo. Cuando ya estaba todo confirmado, el hombre entregó las nóminas es la que ponían Fundación Secretariado Gitano, entonces la propietaria preguntó si era gitano, cuando respondió que sí, le dijo: “ No quiero alquilársela a gitanos ni marroquíes, mi familia me ha dicho que no...”. El trabajador de la inmobiliaria le contó lo sucedido a su amigo, pero le pidió que si emprendía acciones no mencionase su nombre ni el nombre de la propietaria, puesto que se jugaba su trabajo.",Desde la FSG se informó sobre sus derechos en el acceso a vivienda y a no sufrir ningún tipo de discriminación por el hecho de ser gitano.,"El hombre no quiso llevar a cabo ninguna actuación para no perjudicar a su amigo, que trabajaba en la inmobiliaria.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Segovia,Vivienda,Discriminación directa,
"Una mujer gitana, que vivía, junto con su familia, en una casa en muy mal estado fue derivada por su trabajadora social a un organismo público de vivienda, para que le ayudaran a buscar una vivienda de alquiler. Al llegar allí, una trabajadora que vio a la mujer, en base a su aspecto, le dijo textualmente: “las señoras no quieren alquilar sus pisos a gitanos y menos con pensiones de mierda”. La mujer se marchó del lugar.",Se asesoró a la mujer en su derecho a la igualdad y no discriminación y se le propuso interponer una queja ante el organismo al que acudió.,La mujer no quiso llevar a cabo ninguna actuación por miedo a represalias en su búsqueda de vivienda.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,León,Vivienda,Discriminación directa,
