hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"Familia gitana acude a una constructora interesada en comprar un piso. Cuando ya estaban decididos e iban a arreglar la cuestión económica, el empleado de la constructora comenta que su jefe le impedía vender el piso argumentando que iba dirigido a un propietario más selecto. La Asociación Promoción Gitana de La Rioja interpuso una denuncia en los juzgados, califi cando los hechos como constitutivos de un delito comprendido en el artículo 512 del Código Penal.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,La Rioja,Vivienda,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/la-rioja-septiembre-discriminaci%C3%B3n-en-la-vivienda
"Una trabajadora de la FSG – Murcia acude a las ventanillas de atención al público del Ayuntamiento ya que estaba tramitando los documentos necesarios para que una usuaria del proyecto de vivienda accediese a una ayuda económica municipal. Cuando se sentó frente a la persona de la administración que atendía al público, se identifi có como educadora social de la FSG y le explicó los motivos por los que estaba allí. Esa persona le confi rmó la información pero añadió lo siguiente: “pero mejor te deja a ti el resguardo y vienes a solicitarlo tú sin ellos, así no se viene aquí el gitaneo”.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Murcia,Otros,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/murcia-septiembre-discriminaci%C3%B3n-en-servicios-sociales
"Un padre de familia de etnia gitana espera sentado dentro de su coche, parado en zona amarilla, mientras que su hijo termina de entregar un Curriculum Vitae en una empresa. Se acerca un agente de policía y le dice que no debe estar ahí, el padre le comenta que se va enseguida pero el agente le pide la documentación y procede a ponerle una denuncia por mal estacionamiento. El padre decide bajar unos metros en la calle y parar, sin bajar del coche, al fi nal de una fi la de coches en la que todos estaban el línea continua. El mismo agente vuelve a parar y en una actitud autoritaria y con voz elevada le dice que va a ponerle otra sanción. Al indicarle que todos los coches estaban en la misma situación, el agente le dice que el resto están bien aparcados y rellena otro parte de denuncia, alegando que no le ha presentado la documentación (presentada hacía unos minutos). El padre de familia puso una denuncia al agente por discriminación directa sin que a día de la redacción de este informe consten resultados positivos.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,A Coruña,Servicios policiales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-septiembre-discriminaci%C3%B3n-por-polic%C3%ADa
"Artículo en un periódico local informando sobre el apuñalamiento de un joven gitano. En la primera columna aparece la siguiente frase: “El supuesto agresor es miembro, según el Cuerpo Nacional de Policía, de otra familia gitana, con lo que las investigaciones apuntan a que los dos implicados se conocían y que existían rencillas previas”. El periodista sostiene que los dos gitanos se conocían a causa de su etnia gitana, como si todos los gitanos se conociesen entre ellos, y se indica además que el apuñalamiento ha sido causado por rencillas que existieron a causa de su etnia gitana.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/asturias-septiembre-discriminaci%C3%B3n-en-los-medios-de-comunicaci%C3%B3n
"A través de la Fundación San Martín de Avilés se realojó a una familia gitana en un inmueble propiedad de dicha Fundación en el municipio de Castrillón. Nada más llegar la familia a la vivienda, y al llegar a la misma uno de los vecinos, éste manifestó abiertamente a la propia familia que “ellos no querían gitanos en la vivienda”. Dicha vivienda había sido ocupada durante 5 años por otra familia gitana, realojada también por la Fundación San Martín, que ante las constantes quejas y acusaciones de los vecinos termino abandonándola. La técnica de FSG informa la Fundación San Martín de lo ocurrido, propietaria de la vivienda. El gerente de dicha entidad manifi esta que los vecinos fueron a quejarse de que hubiesen metido una familia gitana en lugar de una familia inmigrante, como según los vecinos se les había prometido. Sin embargo el gerente deja claro a los vecinos que dicha vivienda siempre va a estar ocupada por una famita gitana. Los vecinos no han vuelto a quejarse a la Fundación San Martín. No obstante, manifi estan quejas a la familia gitana realojada.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Asturias,Vivienda,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/asturias-septiembre-discriminaci%C3%B3n-en-la-vivienda
"A raíz de momentos de gran tensión vividos en Peñafi el al producirse un altercado entre personas de una familia gitana y otras personas de familia no gitana del mismo pueblo, se publican artículos en periódicos locales. Uno de estos periódicos alude constantemente a la etnia de una de las familias como si su mención fuese información pertinente. El otro periódico en cambio, se limita a relatar los hechos sin hacer comentario alguno a la etnia.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Valladolid,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/valladolid-agosto-discriminaci%C3%B3n-por-medios-de-comunicaci%C3%B3n
Una mujer gitana está haciendo la compra y cuando sale del establecimiento otra señora sale detrás de ella acusándola del robo de su monedero. Llama la atención de los Mossos de Escuadra y estos la identifi can y la retienen en plena calle durante más de tres horas llevándola fi nalmente a dependencias policiales. Una vez allí el trato que sufre es presuntamente poco imparcial y la acusan de trafi cante de drogas. El caso llega a juicio donde se demuestra su inocencia y es absuelta de todos los cargos.,,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Barcelona,Servicios policiales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/barcelona-agosto-discriminaci%C3%B3n-por-polic%C3%ADa
"La fi nanciera de un concesionario de coches niega la fi nanciación a trabajador de la FSG indicando que la “FSG estaba vetada por tener antecedentes de fraude en varios casos anteriores”. El compañero tuvo que llevar informe bancario acreditando la autenticidad de la nómina pero esto tampoco sirvió, también tuvo que llevar la nómina de su esposa pero tampoco sirvió. Los comerciales (conocidos) le dijeron que no se la concedían por poner en la nómina la palabra “gitano”. Ellos hicieron una solicitud por escrito indicando que la familia era de confi anza y fi nalmente se consiguió la fi nanciación.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Jaén,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-agosto-discriminaci%C3%B3n-en-acceso-bienes-y-servicios
"Con motivo de una pelea que se produjo el día 3 de agosto de 2007 en una discoteca de Cambil, donde resultaron heridos dos hermanos gitanos, un juez de Jaén dictamina entre otras cosas, la prohibición de que acudan, residan, estén, permanezcan, deambulen o habiten en la localidad; todo esto sin que ni siquiera los hermanos en cuestión fueran os causantes del altercado, sino que fue otra persona. Las víctimas y sus familiares manifi estan que han sido víctimas de discriminación por parte del juez que se ha excedido, ya que el causante de la pelea y el agresor máximo fue otra persona distinta de los hermanos gitanos. La familia de los dos implicados en el suceso explica, además, que desde el día de los hechos están siendo víctimas de amenazas por parte de familiares del agresor, que indican violencia racista.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Jaén,Otros,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-agosto-discriminaci%C3%B3n-en-la-justicia
"Policía en segunda actividad que circulaba con su nieto y es parado en un control rutinario. Tras entregarle la documentación requerida le comenta al policía que es compañero y el policía le contesta “compañero no, excompañero” y que se vaya ya de allí. El usuario le recrimina su actitud y el policía le dice: “tu no eres policía, tu eres gitano vendedor ambulante”. Marcos Santiago, orientador laboral de la FSG y abogado, escribe una columna en el Diario de Córdoba y al día siguiente el Comisario Jefe le llama para pedirle disculpas y solicitarle la identifi cación del policía para abrirle un expediente disciplinario. Mandan a la familia de la víctima invitaciones para la cena de gala en honor al patrón.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Córdoba,Servicios policiales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-agosto-discriminaci%C3%B3n-por-polic%C3%ADa
"Se recoge el caso a través de la prensa. En julio, en un bar de la zona, una joven gitana y su familia se vieron envueltos en unos incidentes cuando acudió la policía municipal. La joven, resultó gravemente herida y falleció a los pocos días. A pesar de que el Juzgado, en aquella fecha, aún desconocía los resultados de la autopsia y no tenía datos para hacer una valoración precisa, la organización que denuncia el caso a la prensa recordó que no era algo aislado y que ya que existía una sentencia de un Juzgado de lo Penal de Iruñea donde se indica que los policías se “extralimitaron abusando de su autoridad” y que “los agentes no gozan de presunción alguna de veracidad”.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Navarra,Servicios policiales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/navarra-julio-discriminaci%C3%B3n-por-polic%C3%ADa
"Mujer gitana trabajadora de la FSG acude al supermercado de su barrio. Al entrar al establecimiento, una de las cajeras le prohibió el paso acusándola, delante del resto de clientes, muchos de ellos vecinos de la mujer, de haber robado en el establecimiento minutos antes. Cuando la mujer pidió explicaciones otras cajeras le dijeron que algunas clientas les habían informado de que una gitana que iba de negro había estado robando comida. Ante las quejas de la mujer y de otros clientes, muchos de ellos conocidos, una de las cajeras continuó diciendo que a ella le daba igual lo que dijera y que todos los gitanos eran iguales. Consciente de la situación de discriminación que estaba sufriendo, decidió llamar a la policía quienes se personaron en el lugar e informaron de la posibilidad de interponer una denuncia. Como resultado de dicha denuncia y del consiguiente proceso penal, se obtuvo sentencia condenatoria contra la cajera del supermercado quien fue condenada como responsable de una falta de vejación injusta. Es positivo que se haya conseguido una sentencia favorable en este caso, sin embargo no podemos dejar de echar en falta la mención al racismo en la sentencia ya que ni aplica la agravante por racismo ni califi ca los hechos como constitutivos del delito tipifi cado en el artículo 512 del Código Penal en el que los hechos encajan a la perfección.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Madrid,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/madrid-junio-discriminaci%C3%B3n-en-acceso-bienes-y-servicios
"Hombre gitano busca empleo a través del Programa ACCEDER y encuentra una oferta como repartidor. Se presenta en la entrevista y consigue el empleo. Desde la empresa le piden que presente su documentación para formalizar el contrato, cosa que hace. Sin embargo, justo un día antes de la fecha en que debía comenzar a trabajar, le llama la persona que le contrató para comunicarle que su puesto lo ha ocupado otra persona. El usuario cree que se debe a que, a través de sus apellidos o comentarios de otras personas, se han enterado de que es gitano. La orientadora laboral del dispositivo ACCEDER de Avilés llama a la empresa para informarse de lo ocurrido. Desde la empresa le comunican que han tenido que contratar a un familiar, explicación que en ningún momento dan al empleado.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Asturias,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/asturias-junio-discriminaci%C3%B3n-en-el-empleo
Varios pubs de la zona del Vial Norte no dejan entrar a jóvenes gitanos bajo pretexto de que son grupos numerosos que ocupan espacios dentro del local e impiden la cómoda estancia de otros grupos. Se completan hojas de reclamaciones y en uno de los casos se llama a la policía quienes constatan que no les dejan entrar y les recomiendan denunciar.,,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Córdoba,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-junio-discriminaci%C3%B3n-en-acceso-bienes-y-servicios-0
La FSG en Córdoba organiza unas jornadas de trabajo sobre el tema “Los Gitanos Europeos” y eligen un hotel de la zona. Se reservan 10 habitaciones y cuando se procede a facilitar los datos de la FSG dicen que “si son gitanos tiene que pensárselo”. Finalmente se buscó otro hotel.,,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Córdoba,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-junio-discriminaci%C3%B3n-en-acceso-bienes-y-servicios
"Una mujer, trabajadora de la Asociación Anaquerando y colaboradora de Granada Acoge, coge un taxi para ir a su trabajo en el barrio de Almanjáyar. El taxista se niega y le pregunta en tono jocoso que si no quería que la llevase a la “Plaza Mohamed sexto” seguido de comentarios como “os tendríais que volver todos a vuestros países, así las cosas estarían mucho mejor”. Ante la insistencia de ella que “no se iba a mover de allí”, el taxista le amenaza con que “a lo mejor le tiene que dar trabajo a un médico”. La mujer fue a poner una denuncia por discriminación y uno de los policías le dijo que no era delito, que la pusiera por insultos, justifi cando la actitud del mismo ya que la zona es peligrosa. Finalmente hubo sentencia favorable al taxista ya que el juez no aprecia la discriminación pero, sin embargo, sí aprecia que es una zona peligrosa.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Granada,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/granada-junio-discriminaci%C3%B3n-en-acceso-bienes-y-servicios-polic%C3%ADa-justicia
Aparece publicado en un periódico de tirada local una noticia referida a un suceso en el que falleció una persona. Se apuntaba como principal hipótesis el asesinato como venganza por parte de los familiares de un joven gitano que anteriormente había muerto en un accidente con el coche de la persona fallecida. Desde la FSG se envió una carta al Director y una cadena de radio ofreció tiempo de emisión al punto de vista general de la Fundación a modo de reparación.,,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Almería,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/almer%C3%ADa-junio-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"El titular de una noticia publicada en un periódico de tirada local utiliza el término “clanes gitanos”. Resulta totalmente injurioso utilizar este término para referirse a las familias de etnia gitana ya que está íntimamente ligado a actividades delictivas, especialmente al tráfi co de drogas. Nuevamente se da un tratamiento incorrecto por parte de los medios de comunicación al utilizar expresiones que no aportan información y sólo sirven para perpetuar estereotipos y prejuicios generadores de prácticas discriminatorias.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/estatal-mayo-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n-0
"El Alcalde en rueda de prensa, como contestación a una pregunta, contestó: “Yo he dicho que del talante de (x) al talante de los (X) es comparar a Dios con un gitano”. Esta rueda de prensa fue grabada por varios medios de comunicación, emitida en varios informativos y recogida en un periódico de tirada local, por lo que la expresión fue ampliamente difundida. Desde la FSG se envió una carta al Alcalde califi cando sus declaraciones y solicitando una disculpa. Se recibió carta del Alcalde expresando comprensión hacia nuestro malestar y solicitando disculpas. A pesar de la amplia difusión pública de las declaraciones discriminatorias, la disculpa no pasó del ámbito privado.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Valladolid,Otros,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/valladolid-mayo-discriminaci%C3%B3n-por-personaje-p%C3%BAblico
"Un periódico de tirada nacional recoge la denuncia de la Confederación Española de Asociaciones de Padres y Madres de Alumnos (CEAPA) sobre los criterios subjetivos que, para la matriculación de los niños, siguen algunos colegios concertados con los que se “veta” a inmigrantes y gitanos. Según este artículo, la CEAPA denuncia que para la matriculación de alumnos, además de seguir los criterios selectivos objetivos señalados por la ley (hermanos matriculados, renta familiar, etc.), los colegios están siguiendo criterios extra, que suelen decidir los consejos escolares, y que suelen ser bastante subjetivos e impiden la escolarización de inmigrantes, niños de etnia gitana o personas de bajo nivel socioeconómico. La CEAPA pide a las Comunidades Autónomas que eliminen esa prerrogativa de que disponen los centros educativos para igualar las oportunidades.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Estatal,Educación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/estatal-mayo-discriminaci%C3%B3n-en-educaci%C3%B3n
"Mujer gitana de 55 años con hijo a cargo de 12 años. Se inscribe en una bolsa de vivienda pública en una posición preferente ya que fue una de las primeras solicitantes y cumple todos los requisitos. Tras los trámites oportunos la mujer comunica que una de las viviendas se ajusta a sus necesidades y confi rma su entrada en la misma para el primero de mes. El día de antes desde la FSG se llama a la bolsa de vivienda para conocer los últimos trámites pero se nos comunica que la propietaria se niega a alquilar la vivienda a una gitana, que está dispuesta a acudir al defensor del pueblo y a retirar la vivienda de la bolsa. Desde el dispositivo de la FSG se llevaron a cabo labores de mediación con resultado negativo y sus razones son únicamente la etnia de la posible inquilina. Pronuncia frases como las siguientes: “no quiero en mi casa una familia gitana como ustedes me quieren obligar”; “no quiero personas de esa raza, ni yo ni los vecinos. Algunos amenazan con irse, así pierde valor el piso”; “El peor error sería meter a esa gente en casa, mi hijo vive debajo y dice que si vienen él se va”.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Pontevedra,Vivienda,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/vigo-mayo-discriminaci%C3%B3n-en-la-vivienda
"Varios periódicos publican un artículo sobre una chica de Barcelona que se enfrenta a una condena de 4 años de cárcel por haber cortado el pelo a una amiga. La mayoría de ellos presentaron titulares donde se indicaba con total rotundidad que se trataba de “un castigo gitano”, lo que colabora a la generación de prejuicios y a la perpetuación de esta clase de estereotipos.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/estatal-mayo-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"En varios periódicos de tirada local se publica la noticia del apuñalamiento a un joven gitano. En el titular se nombra la etnia de la víctima y, posteriormente en el texto del artículo, se hace referencia a la etnia del presunto culpable y se señala como posible causa la existencia de posibles rencillas previas a los hechos al pertenecer ambos a familias gitanas distintas. Nuevamente se están reforzando estereotipos, atribuyendo el comportamiento de algunas personas a la totalidad de la comunidad gitana, lo que generará situaciones de discriminación.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/asturias-mayo-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"Con fecha 27 de marzo de 2007, a las 0h, en un programa de radio se habló de las maldiciones que echan las mujeres que leen la mano por la calle. En este contexto, los locutores comenzaron a ridiculizar a estas personas extendiéndose los comentarios de este tipo a toda la comunidad gitana. Un mediador de la FSG envía un mensaje a la radio al que responde el Director General de la emisora pidiendo disculpas y asegurando que no se volverían a repetir ese tipo de comentarios.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Huesca,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/huesca-mayo-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"Artículos de prensa en un periódico de tirada local en los que se habla de mendicidad infantil asignando dicho comportamiento con la siguiente frase: “El problema de la mendicidad en Córdoba, ejemplifi cado fundamentalmente en la población rumana de etnia gitana (…)”. Este tipo de afi rmaciones, donde se atribuye a la totalidad de una comunidad la comisión de delitos, no aportan ninguna información veraz al lector sino que buscan el sensacionalismo y ayudan al mantenimiento de prejuicios y estereotipos que fi nalmente derivan en actitudes y comportamientos discriminatorios hacia los miembros de esta comunidad.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Córdoba,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-mayo-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"Artículo en periódico de tirada local informando sobre una reyerta. En el ladillo del artículo ya mencionan que el enfrentamiento se produjo entre familias de etnia gitana. En el texto del artículo vuelven a mencionar que pertenecen a familias gitanas como si fuese un dato clave en la información que aporta el artículo a los lectores, cuando lo único que hace es perpetuar estereotipos al vincular a la comunidad gitana con la delincuencia.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Cádiz,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1diz-mayo-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"Un hombre gitano debe hacerse un reconocimiento médico por lesiones en accidente de tráfi co. Cuando acude al forense éste le pregunta que cuántos hermanos tiene porque en el ordenador le aparecen cuatro o cinco con el mismo apellido que han tenido accidentes de tráfi co. La víctima llama a su abogado, quien va a hablar con el forense. El forense le insiste en la idea de que parece ser un fraude. Llega incluso a amenazar al abogado con que va a investigar los hechos a lo que el abogado le insta a estudiar la denuncia, el parte del hospital y el de daños del coche.",,,2007-01-01T00:00:00+01:00,2007-01-01T00:00:00+01:00,Córdoba,Otros,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-mayo-discriminaci%C3%B3n-en-la-justicia
