hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"En un programa de La Sexta televisión emiten un documental relacionado con el narcotráfico e informan de las protagonistas mencionando que son de etnia gitana. En el documental con el nombre “El poder de la Paca” se centran en reforzar la imagen de delincuencia y marginalidad de esta comunidad. En lugar de generar un acercamiento reflexivo a la realidad de la exclusión social, el documental lo que consigue es reforzar en el rechazo social de estas personas. El poder de la Paca Tras hacer un seguimiento del documental encontramos que está subido en YouTube por un usuario de extrema derecha denominado “Guerra Racial”: http://www.youtube.com/watch?v=Z2LR-NFWfvU La emisión de estos programas no hace sino mantener los estereotipos y prejuicios hacia la comunidad gitana en general identificándola con la delincuencia y el tráfico de drogas.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,['http://www.lasexta.com/programas/equipo-investigacion/poder-paca-equipo-investigacion_2013030600254.html']
"A través del Servicio de Alertas de la Fundación Secretariado Gitano, nos llegan unos comentarios de twitter xenófobos y racistas sobre los gitanos. Son todavía muchas las cuentas de usuarios de redes sociales a las que tenemos que hacer frente con este tipo de comentarios racistas y que incitan al odio hacia la comunidad gitana, y que también se mofan y sacan burla de algunas costumbres gitanas. Este es un ejemplo son estos comentarios en twitter de un usuario llamado EL Jueves, el contenido de este comentario que más tarde es retuiteado por otros usuarios y usuarias es el siguiente: 5 motivos por los que necesitamos un Papa gitano: http://ow.ly/iRb2Z La Iglesia y los gitanos. 
La diferencia es que los gitanos al menos saben cómo divertirse. Por eso, creemos que la ceremonia de elección del Papa debería ser como una boda gitana. Así: 1. Elección del Papa: Se juntan todos los prefereti. Liberan al Espíritu Santo. El primero que cace la paloma y la encierre en una jaula para periquitos, gana.
2. Prueba del Pañuelo: El candidato es sometido a un examen de honorabilidad ante todos los presentes. Se le sitúa a cuatro patas, se le introduce un pañuelo por el ano y, si consigue mancharlo cuatro veces, no hay duda: Es el elegido.
3. Ambiente festivo: Los Cardenales salen de la Capilla Sixtina, se plantan en la puerta de la Catedral y aplauden por gregorianas. Los que tengan más duende pueden arrancarse a cantar un “contrapunto jondo”.
4. Salida muy espectacular: El nuevo Papa es sacado a la Plaza de San Pedro a hombros. Una vez allí, se rompe la túnica y se echa un zapateao. Su madre llora.
5. Fiesta de tres días con droga para toda la familia: Ojo, hablo de La Gran Familia Católica. Eso dejaría al festival de Woodstock a la altura de la noche previa a la Selectividad. Droga Santa. En resumen, que lo que necesitamos no es un Papa del Milan, ni un Papa negro. Lo que necesitamos es, sin duda, un Papa gitano. Er Papa.
 En este caso se denunció directamente al administrador de la cuenta.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,
"A través del Servicio de Alertas de la Fundación Secretariado Gitano, nos llegan un enlace de una web cuyo contenido, racista y xenófobo, atenta contra la imagen y la dignidad de la comunidad gitana. EXTRACTOS DE LA WEB RACISTA ANTIGITANA “Gitanos delincuentes” El contenido de la primera página del blog es una invitación abierta a todos los usuarios y usuarias de la página en cuestión a “hablar mal” de la comunidad gitana en general, incitando así al odio de la comunidad gitana en general. 
“¿Racistas o realistas? ¿Somos más racistas que los gitanos? Entra, lee y descubre por ti mismo la realidad que vivimos hoy en pleno siglo XXI. Descubre los secretos mejor guardados de la etnia más odiada del planeta: costumbres, modo de vida, gitanos en la actualidadmarginación social, integración, falta de interés..¿quién es el culpable?, la sociedad, nosotros mismos, los gitanos Amparándose en los derechos humanos, ONGs del gitano, y ciudadanía española, conozcamos un poco más de esta subcultura arraigada en el pasado y de cómo y base de ir de victimistas, han conseguido en nuestro Estado un poder que otros no tenemos a base de organizaciones, ayudas y subvenciones que los respaldan, siento el analfabetismo de los gitanos superior al 62% en este país.
 El blog sigue abierto a pesar de haber denunciado su contenido al administrador. Dirección web oculta, copia de la anterior: www.gitanomalo.webuda.com",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,['http://gitanosdelincuentes.weboficial.com/']
"A través del Servicio de Alertas de la Fundación Secretariado Gitano nos llegan unos comentarios de Twitter y una web relacionados con comentarios xenófobos y racistas sobre los gitanos: 
Anti gitanos @Anti_Gitan0s 6h
“MESTIZOS HIJOS DE LA GRAN PUTA SOIS UNA ENFERMEDAD PARA LA PUREZA ARIA Y ELJEMPLO A SEGUIR CON VOSOTROS ES EL DE HUNGRIA Y OTROS PAISES EUROPEOS”
 Nos ponemos en contacto con el administrador de la cuenta solicitando la eliminación de estos comentarios racistas y que incitan al odio hacia la comunidad gitana general. Se denuncia la cuenta en Twitter y se bloquea el usuario.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,
"El 18 de febrero de 2013, las ONGs del Consejo Estatal del Pueblo Gitano y el Instituto de Cultura Gitana, con la adhesión de otras entidades y organizaciones sociales, hicimos público un Comunicado de condena de la serie “Palabra de Gitano” que emite la cadena de televisión Cuatro. En él fijamos ante la sociedad en general y los medios de comunicación en particular nuestra postura común, ante un programa que consideramos ofrece un tratamiento sensacionalista, superficial, estereotipado y sesgado del Pueblo Gitano, despreciando su cultura milenaria y su gran diversidad. Se atenta así contra los enormes esfuerzos que instituciones y organizaciones de todo tipo venimos haciendo para superar una situación histórica de discriminación y desigualdad respecto de la sociedad mayoritaria; especialmente grave es la utilización que el citado programa hace de niños y niñas y, de las mujeres gitanas y de su dignidad. No caben, las generalizaciones sensacionalistas y morbosas en la que incurre Palabra de Gitano, cuando lo que está en juego es nada menos que la imagen social de una minoría tan vulnerable como la gitana. Se realizaron desde las ONGs del Consejo Estatal del Pueblo Gitano las siguientes denuncias: Junto a las numerosas quejas se realizó una valoración jurídica del caso. La defensa de la no discriminación de la comunidad gitana ante el tratamiento de su imagen en determinados medios de comunicación se encuentra con la barrera jurídica de la defensa del derecho a la libertad de información aunque eso dañe el derecho a la igualdad y la dignidad del pueblo gitano.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,
"En la página de internet Frikipedía buscando por el término “gitano” encontramos contenidos sumamente inadecuados de índole racistas, prejuiciosos y discriminatorios. Escribimos al administrador de la página sin obtener respuesta: http://www.frikipedia.es/friki/Gitano Queremos hacer constar que es un caso denunciado en 2012 y que reiteramos la denuncia en 2013. Muchas de estas webs permanecen abiertas a pesar de las reiteradas denuncias que hacemos desde el Área de igualdad de la FSG, la principal causa es la dificultad de denunciar y de acceder a las cuentas de los administradores que difunden estos contenidos. En la página aparecen estos contenidos: 
« Parece que los gitanos y gitanas solamente nacieron en el mundo para ser ladrones: nacen de padres ladrones, críanse con ladrones, estudian para ladrones y, finalmente, salen con ser ladrones corrientes y molientes a todo ruedo; y la gana del hurtar y el hurtar son en ellos como acidentes inseparables, que no se quitan sino con la muerte.»
~ Fragmento de la novela “La Gitanilla” de Miguel de Cervantes Saavedra
 De la serie tribus urbanas del mundo:
Gitano
Ejemplo de la tribu
El patriarca en toda su gloria
Hábitat Vajuel puente
Inteligencia ke eh eso payo?
Frase favorita Dame argo payo
¿Peligroso? Mucho pa ti payo
Obsesión Metales brillantes
Notas Si te piden un lero daselooo... Sujetos de piel morena con un poder social equiparable al de los faraones de Alejandría, equipados para la guerrilla callejera, que se caracterizan por ir siempre acompañados de, al menos, otros dos gitanos más, lo cual los convierte en un “kipo” o “panda”, listos para plantar cara a cualquier pareja de la Guardia Civil. Todos los gitanos son primos entre sí, según dice su evangelio, y si agredes a alguno, aunque sea en defensa propia (99% de probabilidades), te encontrarás a todos sus primos dispuestos a atacarte con cualquier utensilio que tengan a mano (normalmente palos de escobas y navajas, aunque ahora está de moda usar las pistolas de los maderos). Provienen de la región de Egipto, de ahí su nombre, egiptanos. Tres de cada cinco canis creen ser gitanos o mestizos (los dos restantes sueñan toda su vida con serlo). Son fácilmente distinguibles del resto de habitantes de la ciudad por su tez morena, su inconfundible aroma, su equipo de joyas, colgantes, pendientes y demás trastos imaginables de oro o latón, y su especial manera de hablar (language: ogrish). (Ejemplo: M.A. el del Equipo A). Escala jerárquica
Se clasifican en distintos grupos, en este orden jerárquico:",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,
"Coincidiendo con la denuncia que nos hace un técnico de la FSG en Jaén sobre una página de internet concretamente http://gitanosdelincuentes.weboficial.com/ cuyo contenido es racista, xenófobo y homófobo nos encontramos un canal de YouTube con el mismo nombre, es decir, “Gitanos delincuentes” y con un contenido que incita el odio hacia la comunidad gitana en general, unos de los enlaces denunciados es: http://www.youtube.com/channel/UCGx9mXEiv4Vxr5Bn_MhYOrw?feature=em-profi... approval_required, algunos de los comentarios que fueron denunciados son: 
“decidimos crear un canal mostrando el lado feo y oscuro ya conocido sobre la etnia gitana, mendruguillos de 3 al cuarto” “el robo siempre fue (como lo es ahora) su seña de identidad” “es muy corriente verlos cantar y bailar taconeando mientras hacen el vago” “estas gentuzillas siguen sin integrarse” “siguen siendo los reyes de la picaresca” “viven del cuento, sin dar un palo al agua” “no hace ninguna gracia el tener que vivir con semejante escoria”, “está más que demostrado el orgullo racial de esos parásitos”
 Tras recibir y revisar esta información se realiza la queja ante la Brigada de Delitos Informáticos. Se informa a la Fiscalía de Odio y Discriminación de Barcelona y se nos asesora y nos comunica que la denuncia -por el territorio de los autores de la página ante la Fiscalía de Criminalidad Informática - hay que ponerla en Galicia. Antes de continuar con el procedimiento judicial los contenidos fueron retirados, seguramente, tras las quejas remitidas en el canal de YouTube.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,
El Diario Información de Alicante pública una noticia en la que en su contenido relata que “un tiroteo entre dos familias de etnia gitana por desavenencias familiares desató ayer las alarmas en el barrio de José Antonio de Alicante”. Una vez más nos encontramos con la mención de la etnia y términos como “clanes” que perjudican la imagen de la comunidad gitana en general ya que con él se está asociando la delincuencia a la comunidad gitana en general.,,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Alicante,Medios de comunicación,Discriminación directa,
"Un hombre gitano participante de servicios la FSG en Valencia, nos contó que estaba en la puerta de su casa arreglando un asiento de su furgoneta y, para ello, lo desmontó y lo colocó en la acera mientras terminaba la reparación. En ese momento, se acercó un agente de policía local y le dijo que le dejara entrar a su casa para ver si tenía chatarra almacenada. El hombre le dijo que si no tenía una orden no le dejaba entrar a su casa. Ante esa respuesta, el policía (que según la víctima se enfadó por la respuesta que le dio) le puso una multa por “ensuciar la vía pública “. Para valorar la posibilidad de recurrir dicha multa, la Técnica de Igualdad entrevistó al hombre, que informó que esto le había ocurrido hacía tiempo, por lo que no fue posible interponer recurso. Igualmente, nos informó que en el barrio del Cabañal esta situación era bastante frecuente hacia otras personas gitanas. La víctima no quiso que interviniésemos con otras acciones, pero pidió que desde la FSG se estuviera más pendiente de las actuaciones policiales de su zona.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Valencia,Servicios policiales,Discriminación directa,
"Dos mujeres gitanas se pusieron a vender en el mercadillo del barrio del Cabañal, las mujeres nos contaron que no tenían licencia para vender en el mercadillo. Según nos dijeron, llegaron dos agentes de policía y les registraron en presencia de la gente y además les desmontaron los puestos que tenían de forma un poco agresiva. Desde la sede de la FSG en Valencia se cerró el caso por decisión de las víctimas. Las mujeres no quisieron interponer denuncia por miedo a las posibles represalias por parte de la policía.  ",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Valencia,Servicios policiales,Discriminación directa,
"Una mujer, gitana rumana, circulaba con su furgoneta por una carretera secundaria por las afueras de Valencia. La mujer adelantó a un policía nacional de paisano que viajaba en un coche no oficial. El policía acusó a la mujer de realizar un adelantamiento temerario. Acto seguido le pidió que se identificara y que le mostrara los documentos del coche. Ella entregó los documentos que le pedía y le preguntó por qué había acelerado el coche de manera tan brusca. El agente le dijo que tenía que multarla y como él no tenía competencia, llamó a la Guardia Civil. La mujer explicó lo sucedido y mostró su documentación. La Guardia Civil afirmó que el adelantamiento fue correcto y que no podían multarle. El agente insistió al personal de la Guardia Civil para que revisaran el coche y éste comprobó que el menor que viajaba en el coche con la mujer no tenía un asiento homologado. Finalmente interpusieron la multa a la mujer, por este motivo. La mujer nos informó que pagó la multa y que unos tres meses después del incidente le llegó otra multa de ese mismo día, del mismo lugar y hora, por “no facilitar el titular del vehículo la identificación veraz del conductor del mismo en el momento de ser cometida una infracción”. La mujer nos dijo que aquel agente no se quedó satisfecho con el informe de la Guardia Civil. gualmente, nos informó que pagó la multa por no tener asiento homologado y recurrió la última multa, pero no le admitieron el recurso. Finalmente, desistió de seguir recurriendo, pero nos trasladó su indignación por el tratamiento discriminatorio que recibió de aquel agente de paisano.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Valencia,Servicios policiales,Discriminación directa,
"Un grupo de jóvenes, algunos de etnia gitana, de entre 13 y 15 años, estaban discutiendo cuando pasó un coche de policía y se detuvo. Sin informar de nada los agentes pidieron identificación a la mayoría de los jóvenes y subieron a su coche a tres de los jóvenes que se encontraban allí y también a un chico gitano, que casualmente pasaba por allí y se paró a mirar. Los jóvenes allí presentes dijeron a la policía que aquel joven gitano no tenía nada que ver con la discusión que ellos mantenían y que, casualmente, pasaba por allí. Una vez en comisaria, la policía tomó declaración al joven y le metieron en el calabozo. Según el joven gitano, los agentes tuvieron un trato desagradable y discriminatorio hacia él ya que a pesar de haberles explicado que pasaba por allí y que no tenía nada que ver con aquel asunto, se lo llevaron y lo metieron en el calabozo. Tras recopilar toda la información con el resto de jóvenes y algunos padres de los menores, se propuso desde la FSG de Don Benito, redactar queja ante el Defensor del Pueblo. Sin embargo, constatamos por diversas razones que las personas afectadas no acudieron a las citas para elaborar la carta de queja. Días más tarde, la madre de uno de los chicos se puso en contacto con la FSG para contar que le llegó una carta de la fiscalía de menores. Desde la FSG se le explicó el contenido de la carta y se aclararon las dudas. La madre dijo que decidió no interponer la queja al Defensor del Pueblo por miedo. Desde la sede en Don Benito de la FSG se cerró el caso ya que las víctimas decidieron no continuar por temor a represalias.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Badajoz,Servicios policiales,Discriminación directa,
