hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"Familia realojada en Caritel siguiendo el Plan de Erradicación del Chabolismo tras los derribos del Vao, lleva un año viviendo en su nuevo domicilio. Durante ese año no han dejado de sucederse, todos los sábados, manifestaciones delante de su hogar por parte de los vecinos de la plataforma antirealojo. La situación se agrava aún más cuando acusan al padre de la familia de una supuesta agresión a un vecino, ignorando por completo la presunción de inocencia. El denunciado acude por voluntad propia a las dependientas de la Guardia Civil en la localidad para prestar declaración. Una vez terminada le pide una copia al Sargento pero éste se niega a dársela pero le hace otro escrito para que lo fi rme. El padre se niega a fi rmarlo al no comprender lo que se refl eja en ese escrito. La familia está cansada de que tanto los vecinos como los agentes de la autoridad les estén acosando constantemente debido a su condición social y a su pertenencia étnica.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Pontevedra,Vivienda,Sin especificar,
"A través de la prensa nos hacemos eco de este caso de discriminación. Un hombre gitano fue a cambiar de casa porque la suya estaba destrozada, cumplimentó todos los trámites oportunos y al ir a fi rmar le dijeron directamente que no alquilarían el piso a un gitano. Volvió a la agencia a través de la cual lo había encontrado y allí le dijeron que no iban a hacer nada, que estaban allí para ganar dinero y no para otras cosas. La propia víctima dice cosas como: “Estas cosas desembocan en odios por las dos partes y luego no es de extrañar que a veces todo esto acabe con problemas mayores”; “yo no quiero vivir en un gueto, no soy distinto al resto de la gente”. Ejemplo claro de discriminación directa en vivienda, acción prohibida por la Directiva 2000/43/CE y su ley de transposición.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Asturias,Vivienda,Sin especificar,
"Nos hacemos eco de este caso a través del sistema de alertas de prensa. Se trata de un caso en el que una asociación de vecinos lleva a cabo movilizaciones contra los realojos de familias procedentes del poblado chabolista de Penamoa. En febrero tenían previstas tres manifestaciones. Este tipo de manifestaciones se han visto anteriormente en otros casos donde las víctimas son sometidas a un auténtico acoso por parte de todo el vecindario, llegando incluso a las amenazas y coacciones. No van dirigidas a personas concretas con características determinadas sino a todo un conjunto de población con un único denominador común: la pertenencia étnica. De ahí que la FSG lo considere un acto de acoso por razón étnica (acoso racista).",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,A Coruña,Vivienda,Sin especificar,
"Mujer embarazada se pone de parto y llama al servicio de taxi para que la llevasen hasta el hospital. La telefonista que la atendió le dijo que por las noches los taxis no recogían gente en esa zona, que se fuera a otro barrio cercano para recogerla.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Huelva,Acceso a bienes y servicios,Sin especificar,
"Joven gitano que intenta entrar a una discoteca de la localidad un sábado por la noche. Cuando se acerca a comprar las entradas, el guardia jurado le dijo directamente que no podía entrar a la discoteca ya que no dejaban entrar a gitanos, y añadió: “son órdenes del jefe”. Ejemplo claro de las órdenes para discriminar frecuentemente sufridas por los jóvenes de etnia gitana en el acceso a bienes y servicios.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Jaén,Acceso a bienes y servicios,Sin especificar,
"Como parte de un programa de vivienda desarrollado en la Comarca de Valdejalón por la FSG, se llevan a cabo una serie de reformas y construcciones. Cuando se intenta adquirir material de construcción, la responsable de ventas de una empresa dedicada al suministro de este tipo de material, se niega a vendérselo. Ante la insistencia en la necesidad de esos materiales dicen acceder a la venta pero solicitan una serie de documentación que garantice el pago (que no se solicita al resto de compradores), realizan investigaciones bancarias a la FSG en busca de garantías, y, fi nalmente, la única opción que dan es el pago efectivo de una mercancía que ascendía a 6000 euros. La actitud de la responsable de la empresa fue de clara desconfi anza hacia la FSG por la comunidad a la que representa. Finalmente la FSG tuvo que comprar los materiales a otra empresa quien sí los vendió tras recibir buenas referencias en cuanto a solvencia de otra empresa de suministros de otro tipo a la que solicitaron información.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Zaragoza,Acceso a bienes y servicios,Sin especificar,
"Nos hacemos eco de este caso a través de un mail de denuncia enviado al correo general de la FSG donde se contenía un artículo de periódico sobre el caso. Según el artículo, la madrugada del 20 al 21 de noviembre, entre las 3.30 y las 3.56, al hombre de etnia gitana y algunos de sus acompañantes (el resto ya había entrado) se les negó el acceso a la discoteca a pesar de cumplir con los requisitos de la sala en cuanto a vestimenta y calzado, sin embargo “desde el pinganillo le habían indicado que tras verle desde dentro de la cámara le dijeron que éste no entraba”. El grupo completó y fi rmó una hoja de reclamaciones y al dársela al portero, éste la enrolló y se la quedó sin fi rmarla. Finalmente, al insistirle a fi rmarla, y tras amenazar con llamar a la policía, terminó accediendo y la fi rmó. Claro ejemplo de la discriminación directa en el acceso a bienes y servicios. No se tiene conocimiento de posteriores acciones de la Administración contra la discoteca.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Cádiz,Acceso a bienes y servicios,Sin especificar,
"En el Municipio de San Javier, a un hombre de etnia gitana se le impide la entrada en una discoteca. Un supuesto protocolo, según expresa el portero de la misma, le impide dejar entrar “a ciertas personas”. Ante la petición de más explicaciones por parte de la víctima y la negativa del portero, solicitó la hoja de reclamaciones, que también le fue negada. Acto seguido, intentó presentar denuncia en la comisaría de Santomera, pero le dijeron que lo hiciera al día siguiente en su municipio, en lo que fue una actuación de la policía de esa localidad que no fue la de defender los derechos de la víctima. Finalmente, la víctima ha presentado la correspondiente denuncia en el Municipio de San Javier, sin que se tenga conocimiento de que se haya iniciado ningún procedimiento sancionador contra el establecimiento.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Murcia,Acceso a bienes y servicios,Sin especificar,
"El usuario junto a dos familiares pretendían acceder a una discoteca en la zona de Puerto Marina. Antes de llegar a la puerta del local, uno de los porteros del local los miró e hizo un comentario en voz baja a su compañero. Al intentar acceder al local, los porteros les impidieron la entrada, alegando que el establecimiento tenía reservado el derecho de admisión. Uno de los chicos gitanos pidió de forma educada que le mostrara algún documento donde se reconociera dicho derecho, puesto que en la entrada del local no había ningún cartel que lo indicara. A continuación los chicos pidieron hablar con el gerente del local. Tras conversar brevemente con él, y explicarle lo sucedido, éste les pidió perdón por el excesivo celo de los encargados de la vigilancia y les ofreció una invitación, reconociendo que el local no tenía reservada la admisión. Los chicos rehusaron entrar en el establecimiento y se marcharon.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Málaga,Acceso a bienes y servicios,Sin especificar,
"Mujer joven gitana, trabajadora de la FSG, acude con una amiga a una piscina pública de la localidad. Accede con normalidad pero estando en el césped notan que el socorrista fi ja de manera constante la mirada sobre ellas. La amiga sale a comprar un refresco al bar de la piscina y en ese momento, de camino, se le acerca el encargado de las instalaciones y le dice que tiene a una persona encargada que las está vigilando a las dos, y le advierte: “como falte algo de las mochilas de la gente, os vais a enterar…”. La compañera se acerca a la conversación y el encargado de la piscina se reafi rma: “como falte algo de las mochilas de la gente os vais a enterar…”. La compañera le pregunta al encargado que si ha visto algo sospechoso o raro para argumentar dicha advertencia. El encargado dice que no pero vuelve a repetir la misma frase, esta vez en voz más alta y apuntando con el dedo. La compañera dice que va a avisar a la policía y el encargado no dice nada, así que delante de él llama a la policía quienes se presentan allí a los cinco minutos. Toman declaración a ambas partes y les dicen a las chicas que lo sienten y que pueden seguir en la piscina, además les aconseja poner una denuncia. Las jóvenes, decepcionadas, están un ratito más en la piscina para no llamar demasiado la atención y evitar los comentarios que podrían surgir de su salida tras la llegada de la policía, pero al poco tiempo se van y acuden a la comisaría a poner la denuncia. A fecha de la redacción de este informe, la denunciante no ha tenido noticia alguna del proceso desarrollado a raíz de la denuncia.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Valladolid,Acceso a bienes y servicios,Sin especificar,
"Mujer joven, trabajadora de la FSG en la localidad, acude a la piscina municipal de una localidad cercana acompañada de su sobrino y una amiga. Al pedir las entradas les preguntaron si estaba empadronada en el municipio y al contestar que no le dijeron que no podía tener entrada. En ese momento salían dos personas de la piscina y la joven les preguntó si a ellos les habían preguntado por el empadronamiento y le contestaron que no. Ante eso, la joven pidió la hoja de reclamaciones pero le contestaron que no tenían, pide la normativa de la piscina y también se la niegan, así que solicita que llamen al encargado. Cuando llega el encargado la respuesta es la misma, no hay hojas de reclamación, y añade: “no es por no dejaros entrar a vosotras, es que si os dejo se me va a llenar esto”. La joven le pregunta: “de qué se te va a llenar esto, ¿de gitanos?”, y el encargado le responde que sí. En ese momento la joven llama a la Guardia Civil pero le indican que no pueden enviar un indicativo por no tenerlos disponibles, informándole de que procediera a efectuar denuncia en la comisaría de Valladolid. A los dos días la joven fue a la Ofi cina Municipal de Información al Consumidor y tramitó la correspondiente hoja de reclamación, además, fue a comisaría e interpuso una denuncia. En octubre tuvo lugar el Juicio de Faltas donde se absuelve al demandado ya que los hechos no se consideran acreditados al no haberse practicado prueba objetiva alguna que permita determinar lo ocurrido. Se trata de un claro ejemplo de la discriminación directa en el acceso a bienes y servicios que sufre de forma constante la comunidad gitana, y de lo difícil que resulta probar estas situaciones ante un Juzgado. Esto hace que las víctimas se sientan desprotegidas pero es más, esto desalienta a otras víctimas a denunciar las situaciones de discriminación que han sufrido.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Valladolid,Acceso a bienes y servicios,Sin especificar,
"Con fecha 27 de mayo un grupo de jóvenes de etnia gitana se acercan a un chiringuito de playa de la localidad y tiene problemas para acceder, son disuadidos con el requerimiento de pago de 20 euros por persona cuando la entrada era gratuita, por lo que deciden acudir a una asociación de la zona para contar lo sucedido.  Algunas de las personas de esta asociación acuden posteriormente a dicho local para corroborar este hecho y comprueban que es cierto ya que les vuelven a prohibir la entrada a pesar de ver que no había problemas de aforo, ya que el bar estaba medio vacío. Comprobaron también que a nadie se le pedía el DNI ni los 20 euros por entrar excepto a ellos. Decidieron completar una hoja de reclamaciones e interponer la correspondiente denuncia. Como consecuencia de esta denuncia, la Junta de Andalucía ordenó el cierre cautelar del chiringuito.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Almería,Acceso a bienes y servicios,Sin especificar,
"Un joven de etnia gitana se matricula para la obtención del carné de conducir de la categoría C (camiones). El curso es gratuito, a excepción de una de 80 euros que se pagaba al inicio, y considerando que el número de prácticas y las oportunidades de presentarse al examen son limitadas (una vez agotadas unas y otras sí que habría que pagar). En una fecha determinada, el joven tenía que haberse presentado por primera vez al examen práctico en la pista de Tráfi co, pero la persona encargada de avisarle por parte de la autoescuela no lo hizo: la autoescuela, unilateralmente y sin consultar con el usuario, le inscribió días antes para realizar un examen sin comunicarle nada. Como resultado, y al no comparecer, suspendió, agotando así una de las dos convocatorias gratuitas de las que disponía. En la segunda ocasión, la víctima escuchó al propietario de la autoescuela decir “estoy harto de los gitanos porque no pagan”, a pesar del carácter gratuito del examen y de que la víctima había abonado las correspondientes cantidades requeridas. En el momento del examen, el profesor, a diferencia de cómo ocurriera con el resto de convocados al examen, se marchó dejando solo a la víctima con el examinador. Esta diferencia de trato afectó a la víctima, que suspendió el examen y tuvo que volver a pagar sus derechos de examen. El comentario que pudo escuchar, así como la diferencia de trato frente a los alumnos no gitanos, son las dos características que determinan la existencia de discriminación.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Cuenca,Acceso a bienes y servicios,Sin especificar,
"Un grupo de chicas de etnia gitana y menores de edad acudieron a la tienda de ropa “Blanco” de Jaén para echar un vistazo a la ropa de la nueva temporada. Notaron como desde un primer momento una dependienta del comercio estaba especialmente atenta a ellas y cuando ya se marchaban la dependienta fue a revisar las prendas que habían estado mirando encontrando una prenda en el bolsillo de una chaqueta, sin más se dirigió a ellas pidiéndoles que les enseñaran los bolsos y las bolsas que llevaban en las manos (bolsas con los nombres visibles de otros comercios en los que sí habían comprado). Las chicas se sintieron avergonzadas de que la dependienta las llamara delante de todo el mundo, cuando ellas habían cruzado el umbral de la puerta y ninguna alarma había sonado, ni tenía motivo alguno para hacerles pasar esa vergüenza delante de toda la gente que estaba en la tienda. A pesar de ello accedieron a ser registradas y demostraron que no llevaban absolutamente nada. Salieron de la tienda y lo comentaron con la familia ya que se habían sentido muy molestas porque, además, ellas compran habitualmente en esa tienda y nunca les había pasado algo así. Volvieron y pusieron una hoja de reclamaciones contra el trato recibido por la dependienta. Se trata de un ejemplo típico de discriminación en acceso a bienes y servicios por razón de etnia que, además, suele ser especialmente sufrido por las mujeres, quienes son objeto frecuentemente de medidas de vigilancia desproporcionada en los comercios por el único motivo de su pertenencia étnica.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Jaén,Acceso a bienes y servicios,Sin especificar,
"La madrugada del 1 de marzo, alrededor de la 1 hs de la mañana, un grupo de amigos con edades entre los 18 y los 24 años de edad, todos ellos de etnia gitana, decidieron tomar unas copas en diferentes bares de la ciudad de Albacete. Intentaron entrar en algunos bares de la ciudad pero se les negó el acceso. En algún establecimiento se les exigió pagar una entrada de 10 euros a cada uno, pero a nadie más se lo pidieron, sólo a ellos por ser gitanos. En otro pub los porteros les negaron la entrada y tras mucho insistir en conocer las razones les dijeron que era por llevar zapatillas de deporte, sin embargo un grupo de personas no gitanas accedieron al local y contaron al menos cinco personas con zapatillas de deporte, comunicándoselo al portero, si bien éste no hizo nada al respecto. Llegados a ese punto se llamó a la policía local para que se personase en el lugar pero la contestación que se obtuvo fue que eso no era de su competencia.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Albacete,Acceso a bienes y servicios,Sin especificar,
"En Linares, una localidad de Jaén, cuatro jóvenes de etnia gitana se dirigen a un gimnasio para inscribirse, pero al ir a hacerlo les informan de que no disponen de plazas. A través de una persona que está inscrita descubren que sí disponen de plazas, pero que el problema es que un hermano del gerente tuvo un enfrentamiento con una persona de etnia gitana y ha dado la orden de no inscribir a gitanos. Ante la negativa, se realiza una actuación por parte de una trabajadora de la FSG, quien ella misma solicita la inscripción de un supuesto grupo de amigos. Cuando ésta intenta inscribirse en ningún caso le expresan que no haya plazas disponibles, e incluso le hablan de un posible descuento, invitándola a que acuda por la tarde a realizar la inscripción. Esa misma tarde acude la trabajadora con los cuatro chicos que solicitaron la inscripción y, a pesar de que en ese mismo momento están siendo inscritos tres personas, vuelven a decir que no tienen plazas, que ha habido un malentendido y se excusan como pueden para justifi car la no inscripción. No obstante, en dos ocasiones más se vuelve a realizar la comprobación de que sí tienen plazas, a través de otros trabajadores de la FSG, y fi nalmente se procede a presentar una queja ante la ofi cina de consumo. Los chicos consiguieron inscribirse en otro gimnasio, pero encontraron serias difi cultades en que les aceptaran en alguno, pues otros también alegaron que no tenían plazas. Tampoco se tuvo conocimiento de actuaciones de la administración contra el gimnasio discriminador a pesar de encontrarnos ante un caso de discriminación directa en el acceso a bienes y servicios prohibido por la Directiva 2000/43/CE y su ley de transposición.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Jaén,Acceso a bienes y servicios,Sin especificar,
"Una usuaria del programa de empleo Acceder venía de llevar a su hijo al médico y cogió un taxi. Cuando el taxista la vio (iba vestida con un chándal, pelo recogido alto y pendientes grandes) le preguntó inmediatamente que dónde tendría que llevarla y ella le contestó que su destino era Pinos Puente2. La respuesta del taxista fue que no podía llevarla porque entonces corría el riesgo de volver a Granada sin ruedas. Como hemos señalado en otro caso anterior, esto es el resultado de achacar sistemáticamente la responsabilidad de todos los sucesos negativos a la población gitana de esta zona. Se trataría de un caso de discriminación directa en el acceso a bienes y servicios donde, nuevamente, los prejuicios y estereotipos hacia toda la comunidad gitana han sido el detonante de esta actitud discriminatoria de denegar el derecho a un servicio a una persona.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Granada,Acceso a bienes y servicios,Sin especificar,
"Una mujer gitana acude a una empresa de reformas para contratar la rehabilitación de su vivienda con dinero sufi ciente como para pagar por adelantado. A pesar de la situación de crisis generalizada y de la delicada situación del empresario al que acude en particular, éste decide no aceptar la obra de reforma porque “no da abasto a la demanda y sus trabajadores no tienen tiempo para realizar la reforma”. Días después una vecina amiga de la mujer escuchó por casualidad en otro comercio cómo el empresario le comentaba a su mujer: “me da pena esta señora pero es que yo, por norma, no trabajo para gitanos”.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Córdoba,Acceso a bienes y servicios,Sin especificar,
"Uno de los prospectores de la FSG tiene conocimiento de que una empresa encargada de selección de personal no es partidaria de entrevistar a personas gitanas. Se decide tener una conversación con la persona de referencia de esa empresa y sensibilizarla, y en el transcurso de ésta, responde que el problema lo tienen las empresas que contratan sus servicios de selección de personal, pues éstas no quieren contratar a personas de etnia gitana. Sin embargo, precisamente una de estas empresas a las que él hace referencia es la quien ha informado a la 1FSG que el problema reside en la empresa de selección y con la que se ha promovido la contratación de personas gitanas. En este caso la empresa que realiza la selección tiene una aptitud discriminatoria que impide el acceso al empleo a las personas gitanas que puedan cumplir el perfi l para ese puesto de trabajo, e intenta justifi carse diciendo que actúa según las ordenes de otras empresas que contratan su servicio siendo incierto, nos encontramos ante un caso de discriminación directa encubierta.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Málaga,Empleo,Sin especificar,
"Una joven de etnia gitana consigue empleo en un hotel de la localidad como camarera de piso a través de la empresa en la que se encontraba trabajando su madre. Desde que inicia su actividad laboral es objeto de un continuo trato discriminatorio por parte de la gobernanta de dicho establecimiento hotelero. Así, la agente discriminadora nunca llamó a la víctima por su nombre, utilizando la expresión “gitana” para dirigirse a ella, y la sometía a continua presión laboral en lo que resultaba un auténtico caso de acoso laboral prohibido por la Directiva 2000/43/CE. Como consecuencia de todo esto, la joven llegó incluso a requerir incluso asistencia psicológica.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Málaga,Empleo,Sin especificar,
"Dos hombres de etnia gitana acuden a una empresa para buscar trabajo como vigilante de seguridad. El primero de ellos, que no cumplía con el perfi l físico habitualmente atribuido a la comunidad gitana, preguntó al encargado de la empresa sobre la posibilidad de conseguir un puesto, quien respondió que a pesar de que era difícil, alguna posibilidad habría. Cuando llegó el turno al segundo, con formación específi ca en esta ocupación y que sí respondía al estereotipo físico atribuido a la comunidad gitana, hizo la misma pregunta, pero obtuvo como respuesta que no había ninguna posibilidad, alegando que “la cosa está muy mala”. Es un claro ejemplo de cómo las personas reciben un trato totalmente diferente basado únicamente en la percepción física ligada a prejuicios y estereotipos. Nos encontramos en ante un caso de discriminación directa en el acceso al empleo prohibido por la Directiva 2000/43/CE.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Granada,Empleo,Sin especificar,
"Hombre joven usuario del programa Acceder, trabaja como instalador de gas. Realizando las tareas de su puesto de trabajo, fue a una casa para prestar el servicio contratado. Llamó varias veces al timbre pero como no le abría nadie llamó a su jefe para explicarle la situación y decirle que se iba al siguiente domicilio. Su jefe le insistió para que volviese a llamar pero tampoco obtuvo respuesta a pesar de intentarlo en repetidas ocasiones. Vuelve a llamar al jefe para decirle que defi nitivamente se va y el jefe le dice: “seguro que estás en el bar, gitano, cómo no va a haber nadie?”, a lo que el usuario le responde que no, y que si quiere venir él a ver si consigue que le abran porque si hay alguien es que no le quieren abrir (refi ere que no es la primera vez que le pasa). Llega el jefe al lugar donde estaba el hombre y llaman, pero se esconde de tal forma que a través de la mirilla sólo viesen al jefe. En ese momento se abre la puerta. La señora se justifi ca con que no había escuchado el timbre en ninguna de las anteriores ocasiones. La discriminación directa en este caso es doble, por un lado el jefe utiliza su pertenencia étnica de forma despectiva para referirse a él y por otro lado la persona que estaba en el piso no le quiso abrir la puerta.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Granada,Empleo,Sin especificar,
