hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"Un joven gitano fue al domicilio de sus padres (Personas mayores: el padre invidente, trabajador de la once/la madre, ama de casa y afectada por una cardiopatía). Cuando abrió la puerta del domicilio encontró que el vecino de sus padres les estaba agrediendo verbalmente. El vecino les estaba insultando por un problema que tenían en la comunidad de vecinos, del que culpaba a esta familia. Les gritaba: “todo lo hacéis así” “no se puede vivir con vosotros, sois unos ladrones y unos vividores” “os aprovecháis de todo y no queréis pagar nunca”. El interesado intercedió por sus padres; el agresor de repente le lanzó un cabezazo, a lo que aquel respondió, en actitud de legítima defensa. Pasados unos días se celebró el juicio de faltas, motivado por los hechos anteriormente descritos, en los que ambos protagonistas (agresor y víctima) comparecieron en calidad de imputados. Al margen del procedimiento de Juicio de faltas que puso en marcha por el juzgado de instrucción de Málaga, la víctima presentó una denuncia por amenazas e insultos. Desde el departamento de Igualdad se asesoró a las personas afectadas en materia de discriminación ya que sintieron que sus derechos como ciudadanos fueron vulnerados.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Málaga,Otros,Discriminación directa,
"Una mujer joven no gitana, explicó a la coordinadora provincial de la FSG Jaén que su sobrino visitó el dispositivo de Linares para inscribirse en un curso. Cuando se le informó de que sólo podían participar personas gitanas, dijo: “Claro, es que todo es para los gitanos y luego no los aprovechan”. La coordinadora le explicó el protocolo y funcionamiento para el acceso a la formación en Acceder y añadió que la FSG era una entidad intercultural que procuraba atender a personas gitanas y no gitanas, aunque el porcentaje de personas gitanas atendidas y formadas debía ser mayor atendiendo a sus circunstancias especiales. La mujer reflexionó y pidió disculpas. Le parecieron bien las medidas adoptadas.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Jaén,Otros,Discriminación directa,
"La FSG Almería estaba pendiente de cambio de sede para lo cual estuvieron visitando algunos locales. En una de las visitas a un local, la persona que les estaba enseñando el lugar les preguntó qué era lo que exactamente iba a trasladar. Cuando una de ellas les dijo que era para una ONG que trabaja para la promoción de las personas gitanas en general la persona reaccionó diciendo que se tenía que ir y que ya no les podía enseñar más locales y cambió la actitud. Contestó a la compañera con palabras textuales: “Es que al lado hay un bufete de abogados y les podéis molestar con tanta afluencia de gente” Las técnicas decidieron no llevar a cabo ninguna acción. Sólo quisieron que constase.  ",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Almería,Otros,Discriminación directa,
"Un joven gitano fue multado por la Guardia Civil por tenencia ilícita de chatarra. El joven, que asumió su responsabilidad, quiso denunciar y recurrir la sanción por el trato recibido por los agentes de la Guardia Civil. El joven nos comentó que fue discriminatorio y violento, ya que en ningún momento se opuso a la intervención de los mismos y sin embargo recibió comentarios racistas. El joven nos informó de lo ocurrido, sin embargo no quiso desarrollar ninguna acción por miedo a represalias.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Asturias,Otros,Discriminación directa,
"Uno de los alumnos del programa Promociona, de 14 años, fue parado en la calle cuando salía de su instituto para ir a su casa, por unos agentes de movilidad que le pidieron su documentación. El alumno no tenía documentación por lo que lo llevaron en su coche a la comisaría de policía donde le tuvieron “retenido” dos horas. En este tiempo la familia no sabía dónde estaba y nadie les llamó para decirles que estaba en comisaría. Pasadas dos horas (y sin avisar a la familia del menor) le dijeron que se fuese. Su madre fue a la mañana siguiente a denunciarlo a la comisaría de policía y al centro educativo para informar de lo sucedido. En la comisaría le dijeron que no podía poner una denuncia que a lo sumo podía poner una queja. Desde el departamento nos pusimos en contacto con la familia quienes lamentaron todo lo sucedido y asumieron que esto les había pasado por ser gitanos. Nos trasladaron que se sintieron desprotegidos e indefensos tanto con la policía como por el centro educativo.  ",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Cantabria,Servicios policiales,Discriminación directa,
La policía nacional en Don Benito paró a un hombre gitano en un control rutinario y al registrar su vehículo le requisaron una vara que portaba. A los pocos días le llego una denuncia a su domicilio en la que los agentes afirmaban que dicha vara era un objeto peligroso porque llevaba incorporado un refuerzo metálico de 15 cm. El hombre explicó que esa vara la tenía de apoyo y que era una costumbre gitana; los agentes de la policía hizo caso omiso y se la requisaron. El hombre nos trasladó que ellos no lo entendieron y que pagaría la multa para evitar posibles problemas en el futuro.,,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Badajoz,Servicios policiales,Discriminación directa,
"Un joven gitano perdió su cartera en la calle con toda su documentación D.N.I, tarjetas de crédito, etc. Cuando se dio cuenta fue a poner una denuncia a la comisaría de policía más cercana. Un agente se le acercó y le dijo que le explicara lo que le había pasado. Ante lo ocurrido el agente le informó que no podía poner inmediatamente la denuncia y que tenía que esperar al menos tres días por que podía encontrarla y así evitar una denuncia innecesaria. El joven desconcertado con aquella respuesta, salió sin entender por qué no le habían dejado poner la denuncia. Estaba muy preocupado. Desde el departamento llamamos a la comisaria para comentar la situación y nos explicaran cómo proceder en estos casos. Nos comentaron que el joven gitano mentía y que ellos le dijeron eso para ahorrarse una denuncia pero que el joven salió corriendo y que no puso la denuncia ni insistió en ponerla. Le comentamos al agente que nos atendió que él quería ponerla y que estaba en su derecho de hacerlo y que los servicios policiales están para informar y atender entre otras cosas a los ciudadanos y ciudadanas. El agente no dijo nada y tampoco se disculpó.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Ciudad Real,Servicios policiales,Discriminación directa,
"El periódico EL MUNDO publicó el 2 de marzo de 2015 una información con una grabación del inspector del Cuerpo Nacional de Policía donde se le escuchaba pidiendo a un oficial retener ilegalmente a una persona de etnia gitana para imputarle delitos cometidos por otra persona. 
Concretamente: el inspector pidió al oficial de robos “colgarle al gitano todos los palos de un tío que lleve algo blanco en bicicleta”.
 Este caso que fue denunciado y objeto de investigación. Ante la gravedad de estos hechos, la Plataforma para la Gestión Policial de la Diversidad hizo una declaración en la que manifestaban su preocupación por la gravedad de los hechos y pidió que el procedimiento penal tuviera en cuenta el carácter racista antigitano de las acciones propuestas por el investigado y que se tomaran las medidas pertinentes teniendo en cuenta el agravante por sesgo discriminatorio.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Estatal,Servicios policiales,Sin especificar,
"Un grupo de amigas gitanas y no gitanas se encontraban en la terraza de un bar cuando de pronto llegó la policía y se dirigió a una de ellas (morena de piel) solicitándole que sacaran la china (droga) que supuestamente le habían visto. La chica estaba fumando un cigarrillo y no entendía lo que le pedían. Pasados unos minutos, llegaron al lugar 3 coches patrulla más y metieron a la chica al interior de un portal para cachearla por una mujer policía quién le quitó parte de la ropa. La policía finalmente no encontró la “china” que buscaba. La joven, asesorada por el departamento y con la colaboración de MCI puso una denuncia a la policía, que fue imputada judicialmente por el trato vejatorio a la joven. No obstante, tras comprobar que el juicio podía repercutir negativamente para la víctima por una posible contradenuncia por parte de la policía, se desistió del mismo por la defensa.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Madrid,Servicios policiales,Discriminación directa,
"Dos jóvenes gitanas estaban probándose ropa en una tienda. De repente sonó la alarma y el encargado directamente llamó a la policía (según el responsable de la tienda fue por protocolo). Se personó la policía y entre todas las clientas que se encontraban en la tienda sólo las registraron a ellas dos. La situación se puso tensa, la policía les pidió que se identificaran y ellas se negaron porque no habían hecho nada. Las jóvenes, que en todo momento se sintieron violentadas por el tratamiento dado por la policía en la tienda, pusieron el caso en manos de un abogado porque pensaban denunciar a la tienda y para ello, solicitarían las grabaciones de la tienda para que se pudiera comprobar que ellas en ningún momento cogieron nada.  ",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Badajoz,Servicios policiales,Discriminación directa,
"Una chica gitana paseaba junto con su hermana por una calle céntrica de la ciudad de Mérida, donde había muchas tiendas. Mientras ellas paseaban, cerca de allí hubo un robo en una de las tiendas. Cuando se corrió la voz de que habían robado en una de las tiendas, la policía al acercarse a ese lugar, empezó a desplegarse y un agente de la policía al ver a estas dos chicas tan morenas se dirigió directamente a ellas pidiéndoles que se identificaran y que les enseñaran las bolsas que llevaban. Cuando los agentes comprobaron que ellas no tenían nada que ver con el robo, se alejaron sin mediar palabra. Las jóvenes nos trasladaron que se sintieron muy mal y no supieron que hacer.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Badajoz,Servicios policiales,Discriminación directa,
"Un hombre se encontraba paseando por una calle de la localidad de Don Benito cuando fue llamado por miembros del Cuerpo Nacional de Policía con silbidos. El hombre se dio la vuelta y les preguntó a los agentes que por qué tenían que llamarle la atención así, que él no era ningún perro. A los pocos días informó al departamento de Igualdad que recibió una denuncia por desacato a la autoridad en la que se establecía un período de reclamaciones. El hombre, que se sintió humillado, no consideró el primer plazo que estableció esa denuncia y a los pocos días le llegó otra carta en la que se le indicó que al no formular alegaciones ni aportar pruebas que contradijeran los hechos imputados, estos se entendían ciertos y probados, teniendo que pagar una multa de 150 Euros. Desde el Departamento se interpuso un Recurso de Alzada pero que no fue admitido finalmente. El hombre se sintió discriminado y desprotegido, desistió de las posibles actuaciones a llevar a cabo y se resignó a pagar la sanción por miedo.  ",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Badajoz,Servicios policiales,Discriminación directa,
"Un joven nos comentó que se encontraba con unos amigos consumiendo alcohol en la vía pública un sábado por la noche en una plaza alejada de las viviendas del barrio. Aunque había más gente haciendo lo mismo, la policía local sólo se dirigió a ellos y además les pidieron la documentación del vehículo diciéndoles que no podían estar allí. Al cabo de dos meses le llegó una sanción cuyo motivo fue “poner a elevada potencia el equipo musical del vehículo”. Él joven nos trasladó que no estaba de acuerdo con esa sanción y que además tenía testigos de lo realmente ocurrido. Nos confirmó que su vehículo estaba cerrado y que no pusieron la música. Desde el departamento de Igualdad se contactó con el ayuntamiento para comprobar los hechos. A pesar de las acciones llevadas a cabo por el departamento para esclarecer los hechos y confirmar la versión de los jóvenes, el responsable de este tipo de sanciones nos confirmó que los agentes de policía pusieron en la denuncia que ellos eran testigos de cargo (es decir, la versión del agente de policía estaba confirmada por el otro agente que le acompañaba) y que por lo tanto, no se podía hacer nada. El joven nos trasladó su impotencia y que se sintió desprotegido y discriminado. Con el apoyo del departamento esta sanción se recurrió pero no obtuvimos una respuesta positiva.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Cantabria,Servicios policiales,Discriminación directa,
"En la FSG-Valencia se han atendido y se atienden en la actualidad a muchas familias gitanas procedentes de Rumanía. Recientemente una parte de ellas, las que residían en el barrio del Cabañal, han recibido multas por almacenamiento de chatarra en las viviendas (literalmente por desempeñar la actividad sin licencia ambiental). Las cuantías de las multas eran muy elevadas y desproporcionadas atendiendo a las circunstancias en la que se encontraban muchas de esas familias. Desde el departamento de Igualdad desarrollamos acciones en colaboración con otras entidades sociales incluida la FSG en Valencia para tratar de solventar esta situación que consideramos discriminatoria por el tratamiento violento y el acoso que están sufriendo muchas de estas familias con el objetivo principal de que abandonen el barrio. Igualmente desde el departamento prestamos apoyo a los abogados y las abogadas de oficio tras presentar un recurso de reposición que no fue atendido por las autoridades locales. En la actualidad seguimos con la gestión de los expedientes sancionadores ya que las familias afectadas por estas multas nos han trasladado el deseo de interponer una demanda en contra del ayuntamiento.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Valencia,Servicios policiales,Discriminación directa,
"Una mujer gitana de un barrio de Valencia se puso en contacto con el departamento de Igualdad para informar de las actuaciones desproporcionadas y violentas de la policía local en su calle donde vivía, y concretamente las que sufrió en su propia casa, cuando solicito la intervención de la policía en un presunto caso de violencia machista. La joven nos contó que un familiar que tenía esquizofrenia tuvo un ataque violento repentino, intentó detenerlo pero que no pudo. Nos comentó que estas circunstancias se las había explicado a la policía pero la creyeron.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Valencia,Servicios policiales,Discriminación directa,
"Una familia gitana estaba comprando en un centro comercial de Linares, cuando encontraron a su hijo de 5 años con un bolso que no era suyo. Los padres, que estaban asustados, pensaron que dada la fama de ladrones que tienen los gitanos, si lo entregaban a seguridad pensarían, en el caso de que faltase algo, que ellos lo habrían robado. Ante esta situación, la familia pensó que era mejor meterlo en el buzón de correos y así lo hicieron. Al mes siguiente les llamaron desde la comisaria para que se personaran y una vez allí les tomaron declaración por el bolso (alguien los había visto y les denunció). La familia prestó declaración; contaron todo lo ocurrido y explicaron que no lo entregaron por miedo a que los acusaran de robo. Finalmente todo se aclaró y no hubo consecuencias.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Jaén,Servicios policiales,Discriminación directa,
"Un grupo de jóvenes gitanos de entre 16 y 20 años de edad, se acercaron a la sede de la FSG en Almería para informar de que desde hacía tiempo una patrulla de la policía nacional les seguía y no sabían por qué. De hecho, un día que los jóvenes estaban en una plaza de su barrio, les pidieron la documentación y les cachearon. Uno de los jóvenes, nos trasladó que en un mes lo habían cacheado incluso hasta tres veces. Los jóvenes nos trasladaron que ante aquellas situaciones se sintieron indefensos y discriminados ya que sólo les cachearon a ellos y no a otros jóvenes no gitanos que estaban igualmente en la plaza aquel día.  ",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Almería,Servicios policiales,Discriminación directa,
"Un joven gitano, participante del programa de empleo Acceder, en una visita a la sede de la FSG en Almería nos informó que en la puerta de entrada al edificio unos agentes de policía local le pararon y le pidieron la documentación y que incluso le cachearon de forma violenta. El joven les dijo a los agentes que iba a subir al edificio porque tenía una cita con la orientadora laboral de la FSG ya que estaba buscando trabajo. A este comentario los agentes le contestaron “que ahora iban y se lo creían”. Más tarde pudimos averiguar que pararon al joven porque al parecer había estacionado su coche en un lugar donde se suponía era un punto de venta de droga.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Almería,Servicios policiales,Sin especificar,
"En el ABC on line publicaron la noticia: “Máxima tensión en Nules por las peleas entre clanes con hachas”. La utilización del término “clan” para referirse a la familia tradicional gitana, compuesta además del núcleo familiar por un amplio conjunto de parientes puede resultar totalmente injurioso puesto que, normalmente, se asocia con actividades delictivas, especialmente con el tráfico de drogas. Un término antropológico más adecuado es el de “familia extensa” o el de “grupo familiar”. Además, explicando lo sucedido, nos resulta innecesario que se haya mencionado la etnia de los protagonistas. Dicha información personal es un dato que, sin ser básico para la comprensión de la noticia, puede dañar gravemente la imagen de la comunidad gitana en su conjunto. El área envió carta al periódico ABC concretamente a los responsables de la noticia solicitándoles su implicación de su medio de comunicación para ayudar a mejorar la imagen de la comunidad gitana y tratar de evitar la identificación de la comunidad gitana con la delincuencia, pobreza y marginalidad.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,
"Encontramos en el diario Libre Mercado publicada la siguiente afirmación que recoge del Diario Cinco días; comienza su editorial hablando de un proverbio caló -dialecto común entre miembros de la etnia gitana- que asegura “que no es bueno ver a los hijos con buenos principios, que prefieren la virtud para la madurez, porque exhibirla en la juventud atrae la general envidia y con ella, la enemistad de los semejantes”. Vamos, lo que comúnmente se conoce como “los gitanos no quieren buenos principios”. Comentarios como éstos perjudican gravemente la imagen de la comunidad gitana.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,
"En una página de Twitter: “En Gitania”, aparecen numerosos twitts en donde repetidamente se expone la imagen negativa de la comunidad gitana. Algunos ejemplos de ello: Esta página en Twitter apareció como “trending topic” en España. El Área de igualdad denuncio la página sin obtener resultados positivos, ya que a día de hoy la página sigue teniendo una gran difusión en Twitter. En numerosos de los comentarios encontramos numerosas referencias negativas y estereotipadas hacia la comunidad gitana.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,
"El periódico diario de Salamanca El Adelanto, en la sección de sucesos, publica el titular “Multa de 120 euros tras ser sorprendida robando ropa” y detalla la noticia de un robo en una zona comercial de la ciudad. En la noticia menciona la etnia gitana a la que pertenece la mujer. Es obvio que nombrar la etnia de las personas que han cometido el hecho delictivo no aporta nada a la comprensión de la noticia.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"En la edición diaria de la Gaceta Regional de Salamanca, aparece publicada en la sección de sucesos una noticia con el siguiente titular “Amenazan a un disminuido con obligarle a casarse para estafarle con 4.800€”. En el desarrollo de la noticia se hace mención a la etnia gitana de las cuatro personas que supuestamente han cometido el delito de estafa. Consideramos que es un dato innecesario para la comprensión de la noticia, y que nuevamente se asocia a la comunidad gitana con un hecho delictivo.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"La Gaceta Regional de Salamanca publica una noticia con el titular “Una mujer se enfrenta a una multa de 900 euros tras “invadir” un piso durante 18 meses” en la que informa sobre la ocupación de una vivienda de manera ilegal por parte de una joven de etnia gitana y sus hijos. Los comentarios en el foro de internet asociado a la noticia son totalmente racistas, tales como: “de esa gente no me creo nada pues van a su bola sin pedir permiso a nadie pues para ellos no existen más leyes que las suyas” o “No pagan impuestos (pero cobraban el cheque-bebé y subvenciones diversas). No respetan las leyes, y siempre, siempre, el chantaje de los niños: “tengo niños pequeños”. Pues nada: tener niños exime de cumplir la Ley”.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"En La Gaceta Regional de Salamanca, aparece una noticia con el titular “Un menor de 14 años a los mandos de un todoterreno se lleva por delante dos coches y tres árboles y se da a la fuga”. A lo largo de la noticia se hace referencia a la pertenencia étnica del menor. Además entre los comentarios que dicha noticia generó en el foro aparecen bastantes comentarios despectivos hacia la comunidad gitana en general. Algunos de estos comentarios son: “No pasa nada porque a esa guardería no van los hijos de ningún juez. si empotra el coche contra la guardería y mata algún niño, es para exterminarlos a toda esta gentuza que vive del trabajo de los demás.”. “Ay chacho como os vais a integrar si estáis sin civilizar, mirar a ver cuantos niños payos veis conduciendo a ver cuando veo un gitano medico, policía, abogado, solo sabéis pedir a las asistentas y vivir del cuento.” De nuevo la mención de la etnia es irrelevante para la comprensión de la noticia..",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"La Gaceta Regional de Salamanca publica en la sección de sucesos una noticia con el titular: “Herida una anciana al resistirse a que tres mujeres le robasen el bolso”. A lo largo de la noticia se identifica como presuntas autoras del robo con violencia a tres mujeres de etnia gitana. En este caso indicar el origen étnico de las personas implicadas en los hechos no resulta necesario para la comprensión de la noticia, sin embargo sí genera rechazo social hacia la comunidad gitana.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"El diario La Gaceta Regional de Salamanca, recoge una noticia con el siguiente titular: “Una familia se asienta en un solar de Chamberí”. Con la fotografía pretenden hacer un símil con la acampada de un grupo de indignados que conmemora el movimiento 15-M, y la titula “Los otros acampados”. A pesar de que en el desarrollo de la noticia, la mujer gitana da explicaciones de por qué están allí y cuál es su pretensión, que ella y su familia están de paso, el periódico lo asocia a un asentamiento ilegal.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"El diario La Gaceta Regional de Salamanca, en la sección de sucesos destaca la detención de una persona que entró a robar en un supermercado. La noticia destaca que el detenido tenía 31 antecedentes y hace mención a la etnia gitana a la que pertenece. Las alusiones a la etnia en este caso concreto potencia el rechazo hacia toda una minoría.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"El diario La Gaceta Regional de Salamanca, en la sección de sucesos publica una noticia con el titular “Heridas dos personas por arma blanca en una pelea entre clanes gitanos en el centro”, En el texto se utiliza un vocabulario poco adecuado con expresiones como “clanes gitanos” De nuevo la utilización de estos términos no aporta nada a la noticia y nos encontramos con que se asocia a la comunidad gitana con un hecho negativo.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"El Adelanto de Salamanca publica un reportaje en la sección de sucesos titulado “El fiscal pide cárcel para los cuatro acusados en el trueque de un bebe”; el reportaje además de desarrollar el presunto delito de secuestro y trueque de un bebe, menciona otros presuntos delitos en los que incurrió el padre del menor, como el robo de una tonelada de cobre. A pesar de que la ley de protección de datos obliga a no utilizar públicamente datos que permitan identificar a una persona concreta, esta noticia aporta las iniciales del menor y la pertenencia étnica. En la noticia se menciona que la persona implicada en estos presuntos delitos es de etnia gitana y rumana.",,,2012-01-01T00:00:00+01:00,2012-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
