hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
Un empresario realiza una entrevista de trabajo para unas obras a un hombre gitano. Durante la misma le pregunta si va al Culto y le dice que está muy gordo para bajar y subir hierros. Continúa con comentarios que hacen referencia a la etnia gitana en tono despectivo. Finalmente no le dan el trabajo. Se trata de un claro ejemplo de discriminación directa en el acceso al empleo prohibido por la Directiva 2000/43/CE.,,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Badajoz,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/septiembre-don-benito-badajoz-discriminaci%C3%B3n-en-empleo
"En dos diarios de tirada local se publica un artículo sobre una pelea entre dos familias de etnia gitana. En ella hubo heridos, entre ellos dos miembros de la Guardia Civil y una embarazada. En ambos artículos mencionan términos cargados de prejuicios y estereotipos como “Batalla de clanes” y “una auténtica batalla campal entre los dos bandos”. En ambos se indica también que las personas involucradas eran de etnia gitana. El dato de la pertenencia étnica no aporta nada a la comprensión de la noticia, y ello, combinado con el uso de términos específi cos para los sucesos con protagonistas de etnia gitana como “clanes” o “reyerta”, sólo sirve para crear una imagen social de la comunidad gitana cargada de prejuicios y estereotipos lo que se siempre se traduce en actos de discriminación.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Cádiz,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/septiembre-jerez-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"En varios periódicos de ámbito local se reproducen unas declaraciones del Alcalde, a propósito de una zona infrautilizada que los vecinos reivindican que se habilita como parque, en las que, entre otras cosas, se mofa de la forma de hablar de algunos gitanos en los siguientes términos y les imputa la conducción sin carné: “Nadie puede entender que la calle sea un almacén de chatarra, por mucho que se dedique a la chatarra , por mucho que uno se dedique al negocio de la chatarra, o un sitio para tener la fragoneta (sic) aparcada. Seguro que no tiene permiso de circulación, y a lo mejor ni carné el que la maneja, pero de eso también se va a ocupar la policía”. Las manifestaciones son especialmente graves al tener en cuenta la fuente de la que proceden, ya que se trata de la más alta representación de la Administración Local en el territorio. Queremos hacer notar que este agente discriminador tiene otro caso recogido en el informe Discriminación y Comunidad Gitana 2008 también por manifestaciones discriminatorias en una rueda de prensa.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Valladolid,Otros,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/agosto-valladolid-discriminaci%C3%B3n-desde-la-administraci%C3%B3n
"Un hombre gitano recibe una comunicación de la ofi - cina del Servicio Público de Empleo para asistir a una entrevista de selección de personal como conductor de autobús en una empresa. El día citado, el hombre acude a la dirección indicada y en la empresa le recibe una persona que está en recepción que le pregunta qué quiere, a lo que el hombre responde que le han convocado desde el SPE para una entrevista. La persona le responde que el jefe no está y que le entregue la carta, la cual fi rma, indicando en el apartado de motivos de no admisión que el candidato no cumple las características demandadas, a pesar de no haber realizado ninguna entrevista ni ver su Curriculum Vitae. A la vista de estos hechos, el hombre va al SPE a entregar el resguardo de la carta, les comunica lo sucedido y el responsable le indica que toma nota de ello. El técnico de empleo dla sede territorial de la FSG en Lugo acude a la ofi cina del SPE para comentar la situación y preguntar si desde allí van a proceder a realizar alguna gestión al respecto. El coordinador de Área le informa de que ellos no realizan ninguna acción salvo que se interponga una denuncia en el Juzgado, y nos confi rma que varios candidatos a la oferta han realizado la entrevista al día siguiente a la convocatoria ofi cial ya que el responsable no estaba el día citado. Esto se corrobora con uno de los candidatos que efectivamente fue entrevistado por el responsable de la empresa. Desde la sede de la FSG en Lugo, con el asesoramiento del área de Igualdad de trato, se envió una carta a la empresa con la intención de conocer su versión de los hechos y realizar, si es posible, una labor de mediación ante esta situación de trato diferente a otras situaciones análogas y, por tanto, discriminatoria.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Lugo,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/agosto-lugo-discriminaci%C3%B3n-en-empleo
"Con fecha 5 de agosto se recibe una carta anónima con matasellos del día anterior y de Sevilla en la sede territorial de Jerez. El sobre contenía un recorte de prensa que hacía referencia a una disputa en un campamento de verano en Málaga en el que se hacía hincapié en que los protagonistas de la disputa eran de etnia gitana. El autor o la autora del anónimo había subrayado las alusiones a la etnia gitana con fl uorescente amarillo y había escrito a máquina, al margen del artículo, lo siguiente: “IGUALDAD E INTEGRACIÓN LA QUE OS DABA HITLER. MARILUZ SIGUE JODIENDONTE EN EL INFIERNO, GITANA DE MIERDA”. Dado el contenido totalmente racista del escrito y la voluntad de injuriar, dañar y humillar a la comunidad gitana, desde la FSG se puso en conocimiento de las autoridades a través de una denuncia ante la Fiscalía, sin que a día de la fecha de redacción de este informe se haya tenido respuesta, comunicación o información alguna desde Fiscalía. Para que la lucha contra la discriminación y el racismo sea realmente efi caz, desde la FSG consideramos fundamental la coordinación de las Administraciones con las ONG que trabajan específi camente en estos temas, así como una mayor toma de conciencia de la verdadera gravedad de este tipo de actuaciones.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Cádiz,Otros,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/agosto-jerez-discriminaci%C3%B3n-y-racismo-v%C3%ADa-an%C3%B3nimo
"Un orientador laboral de la FSG fue a comprar un coche al concesionario de una conocida marca. Entre la documentación necesaria para la fi nanciación, tuvo que entregar la cabecera de la nómina de la FSG. Cuando la fi nanciera recibió la nómina informaron al trabajador de que la nómina no servía para llevar a cabo los trámites de fi nanciación porque la “Empresa Fundación Secretariado Gitano” estaba vetada por tener antecedentes de fraude en varios casos anteriores. Ante esta situación, el trabajador tuvo que entregar también un informe del banco donde se demostraba la veracidad de la nómina, gestión que fue poco productiva ya que fi nalmente tuvo que aportar también la nómina de su esposa. Entre tanto, los propios comerciales del concesionario, con los que el trabajador tiene buena relación, le indicaron que, en su opinión, la fi nanciera no daba por buena la nómina por contener la palabra “gitano” y que ellos mismos intentarían dar buenas referencias sobre su trayectoria como cliente. Finalmente, dado que la fi nanciera, aún con toda la documentación aportada, no concedía la fi nanciación, gracias a la gestión de los comerciales que entregaron una declaración escrita de la trayectoria del trabajador como cliente y solicitando la concesión de la fi nanciación, ésta fue conseguida. Se trata de un caso de discriminación en el que la víctima no es discriminada por su pertenencia étnica propiamente, sino por la pertenencia étnica de la comunidad para la que trabaja su empresa/entidad y que, además, le da nombre.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Jaén,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/julio-and%C3%BAjar-ja%C3%A9n-discriminaci%C3%B3n-en-acceso-bienes-y-servicios-discriminaci%C3%B3n-hacia-la-fsg
"Se recibe el siguiente email (reproducción literal) en la cuenta general de la FSG en Castilla y León: “Estimado responsable: Me dirijo a usted para mostrarle mi desacuerdo sobre la creación de un lugar de concentración del pueblo gitano. No suelo frecuentar esa zona, pero el otro día tuve que resolver un asunto en tráfi co y me llamo la atención ese local. No por el local en sí, si no por los especímenes que había en la puerta. Cuando pasaba una chica, la decían obscenidades, cuando los recriminabas te amenazaban. Pero, ¿ese local para que está ahi?, ¿para dar una mala educación a los que estan alli?. Si es asi permitame que le recuerde que ya lo aprenden solos y no hace falta nadie para que les enseñe eso. Si es al contrario ruego que ya que les pagan para ello tengan mas cuidado con estos especimenes, por echarles un piropo, de controlar la salida.Si cobran por educarles, asuman los problemas de esta gentuza, tambien a la puerta de su local. Y si no cambien el ocal de sitio a las afueras de Valladolid, por lo menos para que la gente educacada y con carrera pueda disfrutar de esta ciudad tan linda y maravillosa que es Valladolid. Por cierto cuando hablais de igualdad, la igualdad es para todos. Todos tenemos que tener carnet de conducir, pagar los impuestos, derecho a vivienda,...ellos tambien , pero nosotros el mismo derecho. Y si no saben acatarlo que no convivan con gente civilizada. además ellos no quieren, no los obligeis. Muchas gracias y disculpen las molestias.” Desde la sede de la FSG en Valladolid se le contestó indicando que se trata de una ofi cina de la FSG, explicando lo que en ella se hace y se le recordó el contenido del principio de igualdad de trato así como sus mecanismos de protección.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Valladolid,Otros,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/julio-valladolid-discriminaci%C3%B3n-hacia-la-fsg
"Un periódico de ámbito local anuncia en los titulares que la policía ha realizado una redada antidroga en el Barrio San Martín de Porres, en la que han sido detenidas 7 personas y se ha incautado 1kg de cocaína, etc. La noticia extrañó al equipo de la FSG en Ciudad Real puesto que trabaja diariamente en el barrio y no habían tenido noticia de semejante hecho por lo que el director territorial se pone en contacto con la Subdelegación del Gobierno donde le confi rman que la noticia del periódico no es cierta ya que, si bien sí ha existido una redada antidroga en la localidad, ésta se ha desarrollado en 6 municipios distintos de la ciudad, pero no en el referido barrio. Tanto los vecinos del barrio, como la Asociación Gitana de Ciudad Real y el equipo de la FSG están cansados de que el barrio sea el chivo expiatorio de todos los problemas de la localidad así que desde la sede central de la FSG en coordinación con la sede en la localidad se redacta y envía carta de protesta al Director del diario. En ella se solicita la rectifi cación de la noticia y una mayor atención en el futuro a la hora de tratar este tipo de noticias.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Ciudad Real,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/julio-ciudad-real-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"En un diario digital, el Sr. Alberto Míguez publica un artículo de opinión titulado “Las huellas de los gitanos” plagado de estereotipos, prejuicios y expresiones que se pueden califi car como racistas y que atribuyen a la totalidad de la comunidad gitana las acciones protagonizadas por individuos concretos. Entre otras cosas, se tildaba a la comunidad gitana de “lacra”, y les atribuía, “no hay excepción”, “condiciones de vida lamentables, no se integran y promueven miles de delitos de todo tipo”. Además, apoya sin recato la política llevada a cabo en Italia por Berlusconi declarándola necesaria en el territorio del Estado español. Dicho artículo nos pareció un claro descrédito hacia la totalidad de la comunidad gitana, a la que se estigmatiza a través del referido artículo, y que constituía una clara apología del odio racial y la xenofobia al latir en todo el texto un concepto peyorativo de la totalidad de la comunidad gitana. Desde el área de Igualdad de trato se envió una carta de queja al Director del diario quien respondió de manera muy positiva pidiendo disculpas, indicando que ya se había puesto en contacto con el columnista para indicarle que ese tipo de manifestaciones no iban en la línea editorial y ofreció un espacio a la FSG en la misma publicación. Sin embargo, como nota negativa señalar que el artículo no fue retirado de la Web y que el columnista no escribió ningún tipo de disculpa.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/junio-estatal-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"A propósito de una noticia publicada en un diario de tirada regional con el titular “Preparar para el 2010 la primera Expo internacional de cultura gitana”, se producen una serie de entradas en el foro de comentarios de la Web del periódico de marcado contenido discriminatorio y racista. Algunos ejemplos: “9. Acturiano. Entonces si que me piro del barrio, porque conocerlos es quererlos, lo bueno es que durante expocalé cerraran todos los centros comerciales, porque si ahora les roban y son solo 1300 ni te quiero contar cuando sean miles. Espero que esto sea una broma de mal gusto y los dejen tranquilitos, que bastante tenemos con sus trapicheos, mercadillos de objetos robados, vigilancias “los sorianos”, etc. No me quiero imaginar sus pabellones (Pabellon de conducir sin seguro y carnet, pabellon de asaltar turistas en la plaza del Pilar, pabellon de destrozos en el barrio, etc) Repito, espero que sea una broma de mal gusto.” “12. Pilar. No me considero una persona racista, y aunque hay excepciones, en general no son buena gente, son violentos y aprovechados del sistema administrativo Hay otras zonas de España que podrían acoger esa Expo.” A pesar de que el periódico incardina en varias ocasiones mensajes recordando que “no está permitido verter comentarios contrarios a las leyes españolas o injuriantes, por lo que nos reservamos el derecho a eliminar los comentarios que consideremos fuera de tema”, la verdad es que todos esos comentarios injuriosos y cargados de prejuicios siguen ahí. Se está dando espacio público a expresiones racistas, que atribuyen a la totalidad de la comunidad las actuaciones protagonizadas por individuos concretos, y que contribuyen de manera activa a la generación de prácticas discriminatorias y a la persistencia de prejuicios sociales. Desde el área de Igualdad de Trato de la FSG se envió una carta al Director del diario en cuestión indicando la existencia de discriminación y solicitando la retirada de las entradas del foro. Con fecha 2 de julio, desde el área se comprobó que dichas entradas habían sido eliminadas.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Zaragoza,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/junio-arag%C3%B3n-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
"Una mujer joven de etnia gitana va de compras a un centro comercial junto con su cuñada y los hijos de ambas. En una de las tiendas, la mujer guarda la cola para pagar cuando la vigilante de seguridad de la tienda se acercó a ella y, de forma agresiva, la acusó en voz alta de haberla pillado robando. La joven le dijo que estaba esperando para pagar pero la agente de seguridad insistió en que la había “pillado” y que lo tenía todo grabado, cogiéndola del brazo e intentando arrastrarla hacia el cuarto de seguridad. Como la mujer insistía en que no había robado y en que no se iba a mover de allí, la agente de seguridad agarró violentamente el carro del niño pequeño de la mujer empezando así un forcejeo entre ambas con el que el pequeño empezó a llorar. Viendo el riesgo que podía correr el niño en esa situación, la mujer accedió a acompañar a la agente de seguridad al cuarto. Una vez allí la agente de seguridad seguía insistiendo en que reconociese que había robado, que lo tenía todo grabado y la mujer le respondía que no había robado y que mirase bien las imágenes de las grabaciones. Esta situación se extendió durante 15 ó 20 minutos en los que la mujer y su niño estuvieron encerrados en el cuarto de seguridad ya que la agente se negaba a abrir siquiera la puerta para que entrase algo de aire. Finalmente acudió a la tienda la cuñada de la mujer y ella fue quien consiguió sacarles de allí. Desde la FSG se asesoró a la víctima y se redactó una carta a la empresa de seguridad como primer paso de cara a una futura denuncia.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Madrid,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/junio-madrid-discriminaci%C3%B3n-en-acceso-bienes-y-servicios
"Con el fi n de organizar una comida con familias y niños del Programa de Acción Educativa que gestiona la FSG en Granada, la coordinadora de la FSG en dicha ciudad y la técnica del PAE acuden a un restaurante. La encargada les atiende estupendamente, dejando cerrado el día, el menú y la forma de pago. Cuando la encargada les pregunta por el nombre de la entidad organizadora, al escuchar “Fundación Secretariado Gitano”, su actitud cambia y comienza a manifestar opiniones y actitudes racistas y prejuiciosas. Finalmente en tono muy despectivo dice lo siguiente: “Cuidado con los gitanos que me vais a traer aquí, estoy pensando que mejor no vamos a realizar este servicio, ya conozco yo bien a los gitanos y los problemas que traen porque hemos tenido también una discoteca y estamos hartos de los destrozos y los problemas que nos han causado.” En ese momento ambas trabajadoras de la FSG le explican que son personas con las que llevan trabajando mucho tiempo, que esos problemas los ha tenido con personas concretas pero no puede extender esa actitud al resto de las personas que no conoce. Finalmente la encargada acepta realizar el servicio. Dos días antes de la comida fi nalmente llaman para cancelar la reserva de las 90 personas por lo que se debió cancelar la actividad en su totalidad ante la imposibilidad de concertar otra comida para tanta gente en tan poco tiempo. Caso de discriminación en el acceso a bienes y servicios por razón del origen étnico. Esto no sólo está prohibido por la Directiva 2000/43 y su Ley de transposición, si no que también el Código Penal lo tipifi ca como delito en su artículo 512 castigando esta actitud con la pena de inhabilitación especial para el ejercicio de profesión, ofi cio, industria o comercio, por un período de uno a cuatro años.",,,2008-01-01T00:00:00+01:00,2008-01-01T00:00:00+01:00,Granada,Acceso a bienes y servicios,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/junio-granada-discriminaci%C3%B3n-en-acceso-bienes-y-servicios
