hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
Un joven de etnia gitana intenta dejar su currículum en una cafetería donde necesitan camareros pero el encargado le dice que no aceptan los currículos de gitanos. El joven se queda tan impactado ante la respuesta que no tuvo capacidad de reacción y abandona el local sin mediar palabra. Lo transmite a la Fundación cuando había transcurrido mucho tiempo y fue difícil la intervención.,,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Almería,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/almer%C3%ADa-discriminaci%C3%B3n-directa
"A punto de finalizar un curso de camarera de piso en un hotel, la responsable de recursos humanos le traslada a nuestra usuaria la intención de contar con ella en caso de abrirse un proceso de selección. En el momento de presentar la documentación necesaria de cara a un posible contrato y comprobar los responsables el origen rumano de la joven, se produce un cambio en la propuesta laboral a nuestra usuaria: la empresa comienza a plantear inconvenientes y problemas para poder realizar la contratación, que finalmente no se lleva a cabo.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Málaga,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-discriminaci%C3%B3n-directa-0
"Una mujer de etnia gitana se encuentra realizando unas prácticas en un centro comercial, a través de un convenio formativo. Los informes de la trabajadora son bastante buenos y por ello le comunican la intención de la empresa de contratar sus servicios, una vez finalizadas las prácticas. Cuando está a punto de finalizar el periodo de prácticas, una clienta, que deja olvidado el bolso en el probador, responsabiliza directamente a la alumna en prácticas. Este hecho deriva en la finalización anticipada de las prácticas laborales de la joven.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Málaga,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-discriminaci%C3%B3n-directa
"A través de una amiga, una mujer entrega su currículum en una heladería donde buscan personal. La propietaria comenta al ver sus datos que no la va a contratar porque se ha fijado en los apellidos y es gitana.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Jaén,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-discriminaci%C3%B3n-directa-por-asociaci%C3%B3n
"Una Comunidad de Vecinos rechaza contratar a un joven como portero por ser gitano. El presidente de la comunidad intenta, junto a los técnicos de la Fundación, resolver el problema pero la negativa de los vecinos fue inamovible.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Jaén,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-discriminaci%C3%B3n-directa-2
"Una mujer está contratada para una promoción en un supermercado. Cuando acude al centro de trabajo le dicen sin dar explicaciones que se cancela. Ella pide información y se origina una situación de tensión entre las partes, que derivan en dos procedimientos judiciales abiertos por el caso, uno de ellos por trato discriminatorio hacia la mujer.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Asturias,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/asturias-discriminaci%C3%B3n-directa
"Un hombre gitano trabajador de un restaurante de la capital, observa como un grupo de gitanos entran en el local. El grupo había alquilado un salón para una celebración. El propietario del restaurante le hizo al trabajador comentarios despectivos respecto a los gitanos, ante ello el camarero defiende a los gitanos diciendo que él es de la misma etnia. Al día siguiente su jefe lo despidió.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Jaén,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-discriminaci%C3%B3n-directa-1
"Una empresa contacta a una mujer para hacerle una entrevista de trabajo. El día en cuestión, van llamando a las candidatas, incluso las que habían llegado más tarde, dejándola la última. Tras largo tiempo de espera, le dan un cuestionario para rellenar sin explicar cómo hacerlo, cosa que sí habían hecho con el resto de candidatas. Sin llegar a entrevistarla, dicen que ya la llamarán, sin embargo no fue así.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Jaén,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/linares-ja%C3%A9n-discriminaci%C3%B3n-directa
"Una empresa, a través del programa de empleo de la FSG, solicita candidaturas de mujeres para cubrir un puesto de trabajo. La prospectora laboral habla con el gerente de la empresa en relación a una de las candidatas, y éste manifiesta que no va a ser seleccionada ya que es gitana rumana y “ya se sabe que no quieren trabajar”. Tras una intensa labor de sensibilización, se logra finalmente que la mujer continúe dentro del proceso de selección.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Alicante,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/alicante-discriminaci%C3%B3n-directa-0
"Un joven de etnia gitana se encuentra trabajando desde hace meses en una empresa de construcción. Un día, junto a sus compañeros, sale a colación el tema del racismo y la comunidad gitana. El joven, en tono distendido, advierte que él es de etnia gitana. Uno de los encargados lo escucha y, al día siguiente, el joven es despedido sin explicaciones. Desde la FSG comienza a estudiarse el presunto despido improcedente pero el interesado deja de acudir al servicio por miedo a las futuras repercusiones laborales si denuncia a la empresa.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Jaén,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-discriminaci%C3%B3n-directa-0
"Dos hermanas de etnia gitana están de compras en una tienda cuando dos policías nacionales les piden que salgan del local. Uno de los agentes pregunta si son de un barrio de la ciudad considerado marginal, les pide el DNI e intenta ver las bolsas que llevan para comprobar el contenido y los recibos de compra. Les realiza preguntas ofensivas tanto en el tono como en las formas, según el policía es un control rutinario, añadiendo que en especial estaba dirigido a las personas de etnia gitana pues “Sois los que más robáis”. El policía comprueba que todo está en orden y sin pedir disculpas abandonan el lugar.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Murcia,Servicios policiales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/murcia-discriminaci%C3%B3n-directa-0
"Un hombre rumano de etnia gitana se encuentra sentado en un banco de la vía pública frente a un hospital, en espera de ser atendido en el mismo. Entonces se acerca un miembro de la Policía Municipal y le solicita la documentación preguntándole que hace allí. El hombre se lo explica pero el policía replica que no le cree y, mientras consulta la documentación, toma nota de sus datos. Dos meses después el afectado recibe tres multas en las que se le imputan infracciones que no ha cometido, dos de ellas de ese día y todas del mismo agente. La FSG le proporciona asesoramiento jurídico y realiza las alegaciones y recursos oportunos.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Valencia,Servicios policiales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/valencia-discriminaci%C3%B3n-directa
"La Guardia Civil para a un técnico de nuestra sede de trabajo en Jaén, interpelándole para que declare su pertenencia étnica. Desde el Área de Igualdad se escribe carta a la Jefatura de la Guardia Civil y, tras obtener una respuesta insatisfactoria, se interpone queja ante el Defensor del Pueblo Andaluz. Tras varios meses de trabajo y alegaciones, es archivada.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Jaén,Servicios policiales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-discriminaci%C3%B3n-directa
"A causa de la interposición de una denuncia por un presunto abuso padecido por una niña gitana menor de edad, su madre va a hablar con el presunto culpable pero éste sale corriendo. La madre considera relevante trasladar lo sucedido a la policía y cuando acude a la comisaría que lleva la denuncia, para contarle los hechos, no los consideran importantes dado que según su percepción “es normal que salgan corriendo, porque eres gitana”.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Zaragoza,Servicios policiales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/zaragoza-discriminaci%C3%B3n-directa-y-agresi%C3%B3n-f%C3%ADsica
"Un hombre de etnia gitana estaba en la Plaza de toros de Murcia viendo una corrida benéfica. Un policía que vigila la zona le llama la atención de forma poco educada y cuando el usuario se acerca le expulsa de la plaza alegando la comisión de una conducta incívica, que no ha realizado. El joven le pide su número de placa y el agente le golpea en el pecho, negándose a dárselo. Un acompañante de la víctima que aún estaba dentro de la plaza, se acerca a ellos a preguntar qué ocurre, a lo que el policía responde que o se calla o se marcha también. El compañero responde que no hace falta y se marcha con su amigo. En este momento el policía le pide el DNI. Cuando el acompañante le pregunta el motivo, el policía responde que cuando reciba la denuncia ya sabrá el motivo y su número de placa.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Murcia,Servicios policiales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/murcia-discriminaci%C3%B3n-directa-y-agresi%C3%B3n-f%C3%ADsica
"Un hombre de etnia gitana acude al juzgado por una denuncia recibida. El agente le trata de manera despectiva preguntándole con mal tono si sabe leer, a lo que él responde que sí y que por qué se lo pregunta. El Agente contesta que los gitanos no saben leer ni escribir. El joven prefiere no denunciar en el acto por tener una causa abierta.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Alicante,Servicios policiales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/alicante-discriminaci%C3%B3n-directa
"Un joven rumano de etnia gitana necesita asistencia jurídica ante un juicio por resistencia y desobediencia a la autoridad. Tal y como refiere los hechos, una noche se presenta una patrulla de la Policía Nacional en un bar donde el interesado se encuentra. La Policía registra al camarero y a algunos clientes. El joven, creyendo que éstos le roban dinero de su monedero que está sobre la barra, increpa a los agentes y se lo llevan esposado a la comisaría. En la entrada de la comisaría, es golpeado e insultado por cuatro agentes durante dos horas. Desde la FSG trabajamos en colaboración con la Fundación Rais, de la que es usuario el joven, y le ofrecemos el asesoramiento legal, pero finalmente la víctima por miedo a represalias prefiere no denunciar los hechos y aceptar los cargos que se le imputan.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Madrid,Servicios policiales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/madrid-discriminaci%C3%B3n-directa-y-agresi%C3%B3n-verbal
"Un hombre de etnia gitana, tras dejar a su hija en la puerta del colegio, charla con dos amigas de la familia. En ese momento, tres Guardias Civiles se bajan del vehículo y le piden el DNI. La víctima se niega, argumentando que ya lo conocen del pueblo y está en el colegio de su hija, pero uno de ellos saca la porra y comienza a agredirle desproporcionadamente delante de las dos testigos. La víctima es ingresada en el hospital, y es custodiado permanentemente. La Guardia Civil argumenta que la víctima comenzó la agresión, versión que no suscriben las dos testigos. El hombre ha solicitado abogado de oficio para la causa penal que se le imputa y se pone en contacto con la FSG para solicitar asesoramiento legal de apoyo sobre la discriminación sufrida.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Sevilla,Servicios policiales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/sevilla-discriminaci%C3%B3n-directa-y-agresi%C3%B3n-f%C3%ADsica
"Dos mujeres de etnia gitana son expulsadas de un local, prohibiéndoles la entrada por parte del portero en varias ocasiones, sin explicarles la razón. Ambas jóvenes pidieron el libro de reclamaciones y elevaron la queja a la Oficina de Defensa del Consumidor.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Cáceres,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1ceres-discriminaci%C3%B3n-directa
"Un grupo de personas de etnia gitana quiere acceder a un establecimiento de ocio en Granada, y el portero les niega el acceso diciéndoles que no pueden entrar porque son gitanos/as, que son órdenes del jefe. Los afectados nos transmiten que se sintieron humillados, dado que había más personas esperando la entrada. Denunciaron los hechos ante la Policía.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Granada,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/granada-discriminaci%C3%B3n-directa
"En una farmacia de un barrio de Vigo, en su puerta principal y orientado hacia la calle, hay expuesto un cartel con una foto tomada por la cámara de seguridad del interior de la farmacia, donde se ven claramente a dos mujeres de etnia gitana. Junto a la foto aparece el siguiente texto. “PROHIBIDA LA ENTRADA. CUIDADO!!!!!! TIENEN LA MANO MUY LARGA…”. A través de la mediación, los técnicos de la Fundación consiguen la retirada del cartel.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Pontevedra,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/vigo-discriminaci%C3%B3n-directa
"Una familia gitana solicita una sala en un tanatorio. Por teléfono les dicen que no hay problema pero cuando empiezan a llegar familiares, los empleados del tanatorio les dicen que no hay sala libre, algo que no parece ser verdad puesto que a medianoche no hay otras personas en las salas. El empleado hace varias llamadas de teléfono pero les dice que no es posible y que él sólo cumple órdenes.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Murcia,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/murcia-discriminaci%C3%B3n-directa
"A dos mujeres de etnia gitana no se les permite la entrada en un bar, por orden de uno de los dueños, alegando que en otras ocasiones han ocasionado peleas, siendo la acusación falsa. Las interesadas destacan que en el local sólo cobran entrada a minorías étnicas. Solicitan hablar con el dueño y no se les permite. Finalmente, piden una hoja de reclamación que es entregada sin cumplimentar los datos de la empresa. Desde la FSG se las asesora sobre el procedimiento, logrando presentar la reclamación correspondiente ante el organismo competente.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Álava,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/%C3%A1lava-discriminaci%C3%B3n-directa
"Una compañera de la FSG coge un taxi en Madrid para acudir a una reunión. El taxista, al comentarle la mujer su origen étnico, le responde que tiene aspecto de delincuente. Con un presunto tono humorístico, los comentarios del taxista continúan, cargados todos ellos de fuertes prejuicios hacia la comunidad gitana.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Madrid,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/madrid-discriminaci%C3%B3n-directa-0
"Un joven de etnia gitana se desplaza desde Santiago de Compostela a Madrid para acudir a una discoteca. En la entrada los porteros se niegan a dejarlo pasar y cancelan su entrada, añadiendo a este hecho una serie de justificaciones claramente discriminatorias y que dañan seriamente la dignidad de la víctima. El joven solicita una hoja de reclamaciones pero se niegan a dársela ante lo que decide llamar a una patrulla de la Policía Local. Cuando llega la patrulla y explica lo sucedido, los agentes responden que la víctima está en su pleno derecho a reclamar y los porteros acceden a facilitarle la hoja de reclamaciones.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Madrid,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/madrid-discriminaci%C3%B3n-directa
"Un joven de etnia gitana acude a los servicios de la FSG en la provincia de Badajoz porque le ha sido denegado el acceso a una discoteca a él y a su grupo de amigos, todos de etnia gitana. El portero afirma que “los gitanos no pueden entrar porque tienen navajas, pinchan y roban” y el dueño, posteriormente, confirma esta denegación de acceso y se dirige a ellos con insultos. Con asistencia de la FSG, se manda escrito a la Delegación de Gobierno, el dueño de la discoteca recibe la notificación, se reúne tanto con los afectados como con la FSG, y el problema se solventa.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Badajoz,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/badajoz-discriminaci%C3%B3n-directa
La FSG localiza un blog en Internet que justifica diferentes acciones de persecución y exterminio que han sufrido los gitanos a lo largo de la historia. La FSG envió notificación a la unidad de delitos informáticos de la Guardia Civil.,,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/estatal-internet-discriminaci%C3%B3n-directa-10
"La sede de la FSG en Guadalajara recibe un email en su cuenta general de correo con el siguiente contenido: “Y como no un año más seguimos aguantando a la basura de vuestros amigos torturándonos todo el día con los petardos, sin contar la basura de barrio en la que vivimos gracias a esos cerdos. No pasa nada seguiremos trabajando como perros para que con nuestro dinero se dé a esa basura, todo lo que quieran y nos sigan haciendo la vida imposible. Pero la culpa la tenemos nosotros por no haber acabado con esa gentuza hace siglos.” Destacamos como ya en 2009 recibimos un correo en la misma cuenta y del mismo destinatario, igualmente discriminatorio Desde el área de igualdad se interpuso una queja ante la brigada de delitos informáticos.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Guadalajara,Redes sociales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/guadalajara-internet-discriminaci%C3%B3n-directa
"El Periódico de Extremadura en un artículo de sucesos titulado “Detenido por conducir sin carné 3 veces en 5 meses, se menciona la etnia gitana del protagonista.",,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Badajoz,Medios de comunicación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/extremadura-prensa-discriminaci%C3%B3n-directa
La Verdad de Murcia menciona innecesariamente la etnia gitana del protagonista en un artículo de sucesos titulado “Detienen al presunto agresor del médico en el centro Santa Lucía”.,,,2011-01-01T00:00:00+01:00,2011-01-01T00:00:00+01:00,Murcia,Medios de comunicación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/murcia-prensa-discriminaci%C3%B3n-directa-0
"Una familia gitana desde hacía tiempo venía sufriendo por parte de la comunidad de vecinos del edificio donde vivía insultos y amenazadas. Al parecer la tesorera de la comunidad informó al resto de propietarios que la familia gitana no pagaba la comunidad desde hacía años. La familia en su defensa les informó que estaban pasando una mala época económica y que no tenían trabajo por lo que no podían hacer frente al pago global de su deuda y que se comprometían a pagar lo que debían poco a poco. La tesorera, teniendo en cuenta los documentos justificativos de su situación económica, accedió a la propuesta. No obstante cuando se trasladó este tema al resto de la comunidad de vecinos se negaron ya que ellos también tenían situaciones muy complicadas y a ellos no se les ofrecían ninguna otra posibilidad de pago. Al final, la familia no pudo hacer el pago de la manera que propusieron y fueron denunciados por la comunidad de vecinos por impago. La familia nos trasladó que seguramente pondrían en venta su casa y se trasladarían a otro lugar, ya que temían sufrir ataques violentos por parte de los vecinos.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Madrid,Vivienda,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/madrid-vivienda-discriminaci%C3%B3n-directa-0
"Una mujer gitana que vivía en un bloque de pisos era la única gitana que vivía en el edificio. En una reunión de la comunidad el presidente expuso que había un problema con la facturación de la luz porque algunos vecinos tenían enganchada la luz directamente del generador motivo por el cual se había incrementado el importe. Una de las vecinas acusó directamente a la mujer gitana, quién lo negó. Tras la reunión, se pusieron de acuerdo los vecinos en que debían acudir a los técnicos de la empresa para que revisaran los contadores. Unos días más tarde, el técnico que revisó los contadores determinó en su informe que el problema venía directamente del contador y que por eso se disparó la facturación. Después de esto se comprobó que la mujer gitana no tenía enganchada la luz al contador del portal. La comunidad de vecinos se disculpó públicamente.  ",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Badajoz,Vivienda,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/m%C3%A9rida-vivienda-discriminaci%C3%B3n-directa-2
"Una joven gitana estaba buscando un piso en alquiler. Vio un anuncio de alquiler al que llamó por teléfono, la propietaria se mostró muy interesada. Después ver el piso, interesó a ambas partes llegar a un acuerdo. Cuando ya habían llegado a un acuerdo y todo estaba hablado, salió la madre de la propietaria que resulto ser la verdadera dueña del piso y le preguntó directamente si eran gitanos. Al responderle que sí, la propietaria del inmueble les dijo que entonces no se lo alquilaba porque estaba segura se lo destrozarían. La hija de la propietaria, que fue con quien había quedado, recriminó a su madre que le dijese aquello. La joven finalmente no pudo acceder al alquiler.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,A Coruña,Vivienda,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-vivienda-discriminaci%C3%B3n-directa-3
"Una familia gitana, que no tenía vivienda, informó al Departamento de Igualdad de la FSG que llevaban más de tres meses intentando alquilar una. Nos comentaron que habían contactado con distintas agencias inmobiliarias y que incluso en una ocasión respondieron a un anuncio de una vivienda que estaba muy cerca de donde vivían en aquel momento. La familia nos contó que por teléfono todo fue muy bien pero que cuando solicitaron ver la vivienda y encontrarse para tratar otras cuestiones como el precio de alquiler, contratos, etc. se encontraban con la negación directa por el propietario de alquilar su vivienda a una familia gitana. 
La familia nos contó que en una ocasión tuvieron que hacer todas estas gestiones con un familiar que no parecía gitano. De esta manera sí que pudieron conseguir finalmente que les alquilaran una vivienda. Después cuando los propietarios se dieron cuenta de que eran gitanos, no les dijeron nada, porque pagaban su alquiler mensualmente de manera rigurosa.
  ",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Badajoz,Vivienda,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/m%C3%A9rida-vivienda-discriminaci%C3%B3n-directa-1
"Una chica gitana encontró un cartel en que el que se informaba de que se alquilaba un piso. Se puso en contacto con el propietario por vía telefónica. En principio hacía indicar que le alquilaría el piso. En la misma llamada telefónica la joven solicitó ver el piso y hablar del precio del alquiler Cuando se encontró con el propietario y éste les vio, le dijo sin más preámbulos, que “no alquilaba su casa a gitanos “, cerró la puerta y no quiso abrir ni hablar nada más. La joven nos trasladó que se sintió discriminada por ser gitana.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Badajoz,Vivienda,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/m%C3%A9rida-vivienda-discriminaci%C3%B3n-directa-0
"Un chico gitano tenía la necesidad de alquilar una vivienda y tras realizar varias llamadas encontró una inmobiliaria que le ofrecía una serie de viviendas en alquiler para las que su perfil era idóneo. Después de la llamada telefónica, concertó una cita con el agente inmobiliario para ver la vivienda y comentar otras cuestiones como el precio del alquiler, etc. Cuando los propietarios los vieron en personas y detectaron que eran gitanos, desde la misma puerta del portal les dijero que ya estaba alquilada. El joven nos trasladó que se sintió muy mal ya que sabía quen no le quisieron alquilar la vivienda porque se dieron cuenta de que era gitano.",,,2015-01-01T00:00:00+01:00,2015-01-01T00:00:00+01:00,Badajoz,Vivienda,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/m%C3%A9rida-vivienda-discriminaci%C3%B3n-directa
