hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"Una joven gitana acudió a una consulta en un centro médico de reproducción asistida, acompañada de una técnica de la FSG. La ginecóloga la trató de manera irrespetuosa y ofensiva, le preguntó si había realizado alguna interrupción de embarazo y al contestar que sí, la ginecóloga realizó un juicio de valor: “Vaya, no has perdido el tiempo”. Además, no dejó que la mujer dejara el bolso en ningún mueble, diciendo que no era higiénico. Además, realizó comentarios despectivos sobre la comunidad gitana. Tanto la joven como la técnica de la FSG se sintieron mal por el trato y los comentarios.",Se informó de la posibilidad de llevar a cabo alguna interlocución o queja.,"La joven no quiso llevar a cabo ninguna actuación. Sin embargo, se sintió más segura por si en próximas ocasiones le ocurriera algo parecido.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Barcelona,Salud,Discriminación directa,
"Una mujer gitana asistió a una consulta médica porque tenía una crisis de migraña. Le comentó el motivo de sus crisis a la enfermera, la cual hizo una comparación de las crisis de migraña con los gitanos, sin saber que la mujer era gitana.",Desde la FSG se informó a la mujer sobre cómo argumentar ante estos comentarios antigitanos y se le informó del Servicio de Asistencia a Víctimas de Discriminación Racial o Étnica. Se la asesoró sobre las distintas actuaciones que se pueden llevar a cabo en estas situaciones.,"Parcialmente positivo. Si bien la mujer decidió no seguir adelante con la actuación propuesta, tiene la información necesaria para saber cómo actuar en otra situación similar.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Huelva,Salud,Discriminación directa,
"Una mujer gitana acudió al centro de salud junto a su hija. Allí, la enfermera, de muy malas formas, le dijo: “no creo que estén citadas, primero infórmense de quién es su enfermera y qué sala les corresponde. ¿Bueno, quieres que te vacune o no?” La mujer se marchó sin que su hija fuera vacunada, por el miedo y la humillación que le produjo la actitud de la enfermera. Ella estuvo convencida de que este trato tuvo que ver con ser gitana.","Desde la FSG se asesoró a la mujer sobre sus derechos y la no discriminación. Con apoyo de la FSG, la mujer presentó una queja en el centro de salud, exponiendo los hechos ocurridos y solicitando el cambio de enfermera.",Positivo. La mujer recibió una carta de disculpas de parte del centro de salud y se le asignó una nueva enfermera.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Madrid,Salud,Discriminación directa,
"Una mujer acudió a un hospital junto a su hija. El médico le solicitó los datos y al verlos, le dijo: “qué apellidos más gitanos tiene”, a lo que la mujer contestó que sí, que eran gitanas. Ante esa respuesta, el médico replicó que eso no era posible, ya que ella era rubia y muy blanca de piel, por lo que, en todo caso, de ser alguien gitano sería su marido y no ella.",Desde la FSG se le ofreció a la mujer información ante este tipo de comentarios estereotipados y argumentos necesarios para contestar en otras ocasiones.,La mujer supo cómo reaccionar en otra ocasión similar.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Almería,Salud,Discriminación directa,
"Una mujer gitana acudió con su hija, que tenía mucha fiebre, al servicio de urgencias de un centro de salud. La pediatra se negó a examinar a la niña alegando que no tenía cita y le dijo a la madre y a otras personas que asistían por motivos similares: “no os voy a atender, sois todos iguales, “estáis siempre igual”, generalizando para referirse a ellas como pertenecientes a la comunidad gitana. La madre dijo que iba a poner una hoja de reclamaciones y la pediatra respondió que no iba a servir para nada y que la iban a romper.",Desde la FSG se entrevistó a la madre de la niña y se pudo comprobar que existía un sesgo antigitano en la actuación de la pediatra. Asesoramos a la madre de las herramientas y vías de defensa que podía activar.,"A pesar de que se apoyó a la madre en el cumplimiento de la hoja de reclamaciones, finalmente, no la presentó.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Cáceres,Salud,Discriminación directa,
"Una mujer gitana se acercó a la secretaria del centro de salud para preguntar si su cuñada había salido del quirófano y se encontraba en sala. La celadora, que se encontraba allí, le respondió: “¿tú qué vienes, a por otro papel por lo de la gitana que están operando?” (al parecer, alguno de los hermanos había solicitado certificado para su trabajo). La mujer, sin saber a qué hacía referencia la celadora, le respondió avergonzadamente que solo quería saber cómo estaba su familiar.","Desde la FSG se asesoró a la mujer sobre la manera de proceder si le volvía a suceder algo similar. Se informó de las acciones posibles, entre las cuales se propuso una entrevista con la agente discriminadora.","Parcialmente positivo. Si bien la mujer decidió no llevar a cabo ninguna acción, cuenta con las herramientas necesarias para no aceptar o normalizar estas situaciones de rechazo social o discriminación.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Cádiz,Salud,Discriminación directa,
"Una enfermera de un centro de salud insultó a los familiares de un paciente en reiteradas ocasiones expresando: “sois unos gitanos muy salvajes gastando batas y mascarillas”, “gitanos de mierda, tenéis piojos, habéis llenado vosotros la sala de piojos”. Además de los insultos, la familia estaba sometida a una vigilancia continua y persecución. Una noche la enfermera los persiguió y les amenazó: “ya me estáis cansando, voy a llamar a la policía ahora mismo”. Al llegar seis agentes de la policía nacional al lugar, la enfermera culpó a los familiares de haberla agredido, los familiares protestaron por la mentira y la policía les aconsejó poner una reclamación e incluso una denuncia por estar recibiendo acoso y trato discriminatorio por parte de la enfermera.","La FSG asesoró a los familiares sobre el trato desigual y la discriminación en centros sanitarios y cómo afrontar estas situaciones. Se otorgó información acerca de cuál es el procedimiento a seguir si se quiere presentar una queja en el hospital a través de la oficina de atención al paciente. Se elaboró un escrito de queja al hospital y se planteó un plan de acción. Unas semanas después, decidieron contratar a un abogado particular, al que le dieron copia de la queja presentada.",Los familiares agradecieron el asesoramiento brindado y decidieron continuar con un abogado particular.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Murcia,Salud,Discriminación directa,
"El técnico de una ONG contactó con la FSG pidiendo apoyo para gestionar un posible incidente discriminatorio. Una mujer gitana acudió al centro sanitario en compañía de su bebé y el personal sanitario no administró la medicación adecuada al bebé por lo que la madre reclamó al sanitario la administración de esa medicación. Consecuentemente, la madre y el bebé no fueron atendidos en ese centro sanitario y se les derivó a otro centro, alegando “para evitar situaciones violentas, es mejor que se marche”. La mujer estaba convencida que tanto el comentario como la actitud hacía ella fueron por ser una mujer gitana.","Desde la FSG se realizó asesoramiento, se propuso presentar queja en la oficina de atención al paciente. Se valoraron otras estrategias de actuación, junto con la mujer. Finalmente, se impartió una acción de sensibilización sobre igualdad de trato y no discriminación en la oficina de la ONG que nos trasladó el incidente. En esa jornada, cuyo objetivo informar en derechos y dar pautas para afrontar este tipo de situaciones, participó la mujer que sufrió el incidente.","Parcialmente positivo. Si bien la mujer que sufrió el incidente decidió no continuar con la estrategia propuesta, la sensibilización fue efectiva.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Murcia,Salud,Discriminación directa,
"Una trabajadora de la FSG se encontraba en un centro de salud cuando escuchó una conversación entre una médica y un paciente. En dicha conversación, la médica manifestaba su temor hacia algunas personas de la comunidad gitana del barrio, contándole que éstos en ocasiones la amenazaban. El hombre respondió: “tienes que coger un pijo toro, ponerlo sobre la mesa y usarlo cuando vengan a amenazarte”.",Desde el Servicio de Atención a Víctimas se mantuvo una entrevista con la trabajadora de la FSG que había presenciado la situación y se le asesoró para que en futuras ocasiones tuviera argumentos para contestar.,No se pudo llevar a cabo estrategia de actuación porque no se conocían los datos para identificar a la médica ni al paciente que hicieron los comentarios antigitanos.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Almería,Salud,Discriminación directa,
"Una enfermera que impartía una sesión de primeros auxilios a participantes de la FSG, realizó comentarios estereotipados como: “Aquí, cómo se entra, ¿te hacen un análisis de sangre para saber si eres gitana?; ¿Para ser de la Fundación hay que saber bailar y cantar?”. Las participantes se sintieron mal por estos comentarios.",Desde la FSG se contactó con la responsable de la empresa para poner en conocimiento la preocupación por estos comentarios y recordar que la FSG es una entidad social que trabaja buscando la promoción integral de la comunidad gitana. Se le ofreció impartir talleres de sensibilización y formación para su personal.,Positivo. La responsable pidió disculpas por los comentarios y nos informó que tomaría medidas en el asunto.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Cádiz,Salud,Discriminación directa,
"Un hombre gitano acudió con su hijo a una revisión de pediatría. Junto a él estaba su mujer y su padre. Después de pasar consulta, salieron del centro de salud y se fueron a su casa. Unas horas más tarde, la suegra de la víctima recibió una llamada desde el centro de Salud que afirmaba que su yerno había robado una cartera que había en otro despacho médico y le pedía que la devolviese. La mujer llamó a la víctima, que rápidamente se personó, junto con el resto de los acompañantes en el centro de salud para demostrar que él no había cogido nada. De hecho, hicieron alusión al visionado por las cámaras del centro. Ante la insistencia del centro de salud en que le iban a denunciar, el padre se personó en la comisaría de Policía Nacional más cercana y les contó todo lo sucedido.","La FSG se puso en contacto con el Gerente de Atención Primaria del centro de salud para informarle de todo lo sucedido, incluida la amenaza de denuncia por robo por una profesional del centro. Pasados dos días el Gerente se puso en contacto con la FSG para trasladarnos que había podido constatar que no había cámaras en el lugar donde se produjeron los hechos por lo que no se podía confirmar que efectivamente hubieran sido ellos.",Positivo. El Gerente nos trasladó sus disculpas en nombre del centro de salud.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Salamanca,Salud,Discriminación directa,
"Una participante de la FSG nos contó que empezó a trabajar en una empresa en la que les impartieron un taller de formación en seguridad. El formador comentó: “Hay que tener mucho cuidado con los gitanos ya que son los que más roban en la tienda”. La participante contestó que no estaba de acuerdo con esa afirmación, que es una generalización y que no podía hablar de todas las personas gitanas de esa manera. La persona responsable intentó salir del paso diciendo que lo que quería decir es que había que tener cuidado con los robos, pero con todas las personas en general.",La participante nos contó la situación y le asesoramos sobre posibles actuaciones.,"La participante no quiso llevar a cabo más acciones. Le pareció suficiente habérselo rebatido en público, estaba satisfecha con la respuesta del formador y seguirá pendiente de estos comentarios en las próximas formaciones.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Badajoz,Empleo,Discriminación directa,
"Tres hombres gitanos, que trabajaban en la misma empresa, nos contaron que sus encargados hacían comentarios como los siguientes: “Venga, tú te llevas al gitano”, o “cerrad bien las furgonetas que los gitanos roban”. Además, nos contaron que fueron los tres únicos trabajadores que no habían superado el periodo de prueba.","la FSG les asesoró y le informó de las posibilidades, teniendo en cuenta las pocas pruebas existentes.",Decidieron no llevar a cabo ninguna actuación.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Valladolid,Empleo,Discriminación directa,
"Un hombre gitano fue seleccionado para un trabajo, conoció al resto del personal y le entregaron el uniforme. Le dijeron que tenía que hacer una prueba para incorporarse. Al dar su nombre y apellidos le identificaron como gitano y percibió una reacción rara. Ese mismo día le llamaron y le dijeron que no le podían hacer la prueba porque no estaba dado de alta todavía en la seguridad social, pero que ya le llamarían. No le volvieron a llamar. Él estaba convencido que fue porque le identificaron por sus apellidos como gitano.","La FSG entrevistó al hombre y se le aconsejó devolver el uniforme y que preguntara las razones del motivo por el que no le habían realizado la prueba. El hombre procedió a hacer lo que le habíamos recomendado, pero no le respondieron.","El hombre no llevó a cabo ninguna acción contra la empresa, porque la persona que le seleccionó, le llamó para que fuera a otra empresa a trabajar.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,A Coruña,Empleo,Discriminación directa,
"Una mujer gitana que llevaba 15 años trabajando en el área de limpieza en un instituto llamó a la FSG angustiada porque desde hace un tiempo, el encargado se la había tomado con ella y con su marido, también gitano. A ella le había abierto un expediente disciplinario con una sanción grave. Ella estaba convencida de que quiere echarles del trabajo tanto a ella como a su marido y está segura que es por ser gitanos. Eran las únicas personas gitanas que trabajan en la empresa. Esta situación de acoso y miedo a perder su trabajo le había ocasionado una gran de ansiedad, por la que estaba recibiendo tratamiento médico.","Desde la FSG se solicitó copia de la sanción y se entrevistó en profundidad a la mujer y a su marido. Asimismo, se contactó con la directora del centro educativo, que confirmó la versión de la mujer y dijo que el encargado se la había tomado con ella y su marido, por ser gitanos. También se envió carta de queja a la persona responsable de recursos humanos de la empresa de limpieza en la que trabajaban, se describieron los hechos y se solicitó que se tomaran las medidas oportunas.","No ha habido respuesta a nuestra carta de preocupación, pero seguimos haciendo seguimiento de la situación de la mujer y su marido. En septiembre de 2020, cuando vuelva a salir la concesión de la empresa, y si continúa el mismo encargado, desde la FSG se plantearán más acciones.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Valencia,Empleo,Discriminación directa,
"Una joven fue citada para acudir a una entrevista de trabajo en una tienda de maquillaje por la propia encargada de la tienda, con la que había hablado al día anterior. La encargada de la tienda, al ver que era gitana, le dijo que no tenían ninguna vacante en ese momento y no le quiso hacer la entrevista, alegando que había mucha clientela.","Desde la FSG se informó a la joven de sus derechos y de la igualdad en el acceso al empleo y se le propuso realizar un testing en la tienda, para corroborar y establecer pruebas. Se llamó por teléfono a la tienda para preguntar por el contacto de la jefa de tienda, sin éxito. Se acudió también a la tienda, pero tampoco nos proporcionaron el contacto.","Finalmente, la joven desistió de otra actuación, dijo que no quería tener más contactos con la empresa.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Sevilla,Empleo,Discriminación directa,
"Una joven gitana entró en un bazar a dejar su currículum. Cuando se acercó al mostrador el dependiente le dijo: “Gitanas, no”. La joven se quedó paralizada y sin responder abandonó el establecimiento.",Desde la FSG informamos a la joven y le planteamos llevar a cabo alguna actuación.,"La situación había pasado hacía días y la joven prefirió no actuar. Sin embargo, en próximas ocasiones sabría cómo reaccionar.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Almería,Empleo,Discriminación directa,
"Una joven gitana nos contó que desde hacía unas semanas había notado un cambio en la actitud de la encargada hacia ella. En ocasiones le decía cosas que no eran ciertas o le hacía repetir las tareas, sin posibilidad de rotar, con lo cual siempre tenía las tareas más pesadas. Además, sus compañeros le hacían el vacío y se referían a ella como “la gitana”. Este trato estaba teniendo un impacto emocional en la joven.",Se informó a la joven de las medidas que se podían tomar y de su derecho a un trato igual y no discriminatorio.,La joven decidió no llevar a cabo ninguna acción.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Castellón,Empleo,Discriminación directa,
"Un joven entregó su CV en un hipermercado, se le citó para una entrevista de trabajo, en el curso de la cual le confirmaron el día en el que empezaría a trabajar. Al no recibir ninguna llamada, se acercó al hipermercado a pedir explicaciones y allí le dijeron que no le podían contratar porque no tenían buenas referencias de su anterior trabajo.","El joven contó lo sucedido en la FSG, desde dónde se contactó con el único centro en el que había hecho prácticas, ya que nunca había trabajado y las referencias fueron muy buenas. Preguntamos si alguien había pedido referencias del joven, pero nadie había llamado. Le informamos al joven de las vías de actuación y de su derecho al trabajo en condiciones de igualdad.","El joven nos dijo que había hablado con su madre y decidieron no llevar a cabo ninguna actuación porque su primo trabajaba en el hipermercado y, aunque no sabía si sabían que era gitano también, no quería perjudicarle.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Álava,Empleo,Discriminación directa,
"Un joven nos contó que su hermana estaba trabajando en un restaurante de comida rápida y había sufrido en varias ocasiones por sus compañeros y encargados comentarios y bromas ofensivas hacía los clientes gitanos, como por ejemplo: “cuidado que esta es gitana y si vienen aquí todos los gitanos ya veréis”, “los gitanos son así, no saben de respeto”. Estos comentarios los hacían delante de la chica, a pesar de saber que ella es gitana, comentando: “a ella no le molestan los gitanos porque es como ellos...”. La chica estaba incómoda y no quería ir a trabajar.",Desde la FSG se le informó a la chica sobre sus derechos y se le asesoró sobre las vías de actuación.,La joven no quiso llevar a cabo ninguna acción.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Barcelona,Empleo,Discriminación directa,
"En el desarrollo de una prospección laboral de la FSG con la encargada de una empresa de jardinería, ésta comentó que había dificultad para permitir que las personas gitanas hicieran prácticas, ya que a los clientes no les gustaba que estuvieran alrededor de sus casas.",Desde la FSG se plantearon acciones de sensibilización con la encargada de la empresa.,"Negativo. A pesar de que se habló con la empresa, la decisión no cambió.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Lugo,Empleo,Discriminación directa,
"A la FSG llegó un mensaje de un joven gitano, a quien habían despedido de un restaurante, durante el periodo de prueba y que estaba convencido de que había sido por discriminación. El joven contó que había escuchado a la encargada y a otro compañero hacer comentarios sobre dos mujeres gitanas, que habían entrado en el restaurante. Cuando el joven escuchó los comentarios, intervino diciendo que le parecían inapropiados y a partir de ahí cambió la actitud de la encargada con él.",Se entrevistó al chico y se comprobó que su testimonio era consistente. Se envió carta a la responsable de la empresa.,Positivo. La responsable de la empresa nos comentó que investigaría y que tomaría medidas para que esta situación no volviera a repetirse.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Madrid,Empleo,Discriminación directa,
"Una joven no gitana, trabajadora de una entidad financiera, asistió a una reunión de trabajo. En dicha reunión, la persona que ostentaba mayor cargo utilizó la palabra “gitanada” en tono peyorativo, para menospreciar a los usuarios/as de dicha entidad.  ",Desde la FSG se informó a la joven sobre la discriminación que sufre la comunidad gitana y se la asesoró sobre cómo trabajar para eliminar los prejuicios negativos existentes sobre la misma. Se le presentaron las diferentes actuaciones que podían llevarse a cabo y se le aconsejó que pusiera los hechos en conocimiento del sindicato. La joven demostró ser una persona sensibilizada y comprometida con la comunidad gitana y defensora de sus derechos.,"La joven quiso poner en conocimiento el caso y que se recogiera, pero no quiso llevar a cabo ninguna actuación, por miedo a perder su trabajo.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Cádiz,Empleo,Discriminación interseccional,
