hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"Se recibió una llamada de una joven quien nos trasladó su malestar por el tratamiento dado por los tertulianos en el programa de verano de Telecinco correspondiente al Programa de Ana Rosa Quintana.  Además de la mención a la etnia gitana, hicieron comentarios que relacionaban directamente las presuntas agresiones con la pertenencia étnica. ","Se procedió a visualizar el vídeo tomando nota de los comentarios que relacionaban directamente a las personas gitanas (presuntos implicados) con conductas violentas y/o agresivas. Además, se hizo mención a términos inadecuados tales como ley gitana, reyerta, etc. Por todo ello, se envió una carta de queja dirigida al programa solicitando la eliminación de la mención de la étnica en su contenido on line. Además, se ofreció al medio asesoramiento en el tratamiento de la comunidad gitana en los medios. ",Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,['https://www.telecinco.es/elprogramadeanarosa/sucesos/saray-montoya-ataque-tijerasimagenes-heridas_18_3189645688.html'],https://informesdiscriminacion.gitanos.org/casos/estatal-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-53
El diario Las Provincias publicó una noticia en cuyo texto se hacía mención a la etnia gitana. ,"Mediante correo electrónico se envió una carta de queja indicando que la mención de la “etnia gitana” era totalmente innecesaria para comprender esta noticia, y además contribuían a mantener estereotipos y prejuicios hacia las personas gitanas. ",Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Valencia,Medios de comunicación,Discriminación directa,['https://www.lasprovincias.es/sucesos/maxima-tension-carcel-villena-20210812114024-nt.html'],https://informesdiscriminacion.gitanos.org/casos/valencia-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-4
"EL PAÍS publicó una noticia informativa sobre la interposición de una demanda ante el TEDH con el apoyo de la FSG por la denegación de una pensión de viudedad.  A raíz de la noticia se publicaron por parte de algunos lectores comentarios racistas y antigitanos. Algunos comentarios fueron:  “su origen étnico gitano, su condición de mujer y los roles de cuidado asignados a su género …” ¡Casi nada! Lo tienes ganado Joaquina. ¿Y en 40 años no tuvieron tiempo de pasarse por el ayuntamiento y hacerse pareja o casarse por lo civil?, A que juegan? Eso sí, menuda cara dura la tuya y la de tu abogado. ‘Semos’ gitanos ‘pa’ lo que interesa, ‘pa’ lo demás no. Esto es lo propio de la gitanería: nosotros tenemos nuestras tradiciones, pero queremos que nos subvencionen los que tienen otras, casualmente las llamadas leyes, establecidas para todos”.",Se envió carta de queja al medio al que se reconoció la buena praxis en la redacción de la noticia.  Se solicitó al medio el seguimiento y control de los comentarios. Se recibió respuesta positiva del medio informando además que informarían al Defensor del lector.,"Parciamente positivo. Pese a la buena respuesta de la periodista, no se eliminaron todos los comentarios.",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,['https://elpais.com/sociedad/2021-08-09/la-batalla-europea-de-joaquina-para-que-se-lereconozca-la-pension-de-viudedad.html'],https://informesdiscriminacion.gitanos.org/casos/estatal-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-52
El periódico Marca publicó en su web una noticia sobre una mujer gitana que había salido en televisión hablando de la agresión que sufrió. Algunos de sus lectores hicieron comentarios racistas y de incitación al odio. ,Se constató la mención de la etnia en la redacción de la noticia y se envió una carta al medio solicitando la eliminación de la mención de la etnia gitana y los comentarios de odio. ,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Albacete,Medios de comunicación,Discriminación directa,['https://www.marca.com/tiramillas/television/2021/08/01/61067d58ca47413a078b45af.html'],https://informesdiscriminacion.gitanos.org/casos/albacete-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-1
El periódico ABC de Sevilla publicó una noticia relacionada con una pelea en la participaron unos 30 jóvenes en Córdoba. En el texto de la noticia se hacía mención a la etnia gitana de los presuntos implicados. ,Se envió carta de queja al medio en la que solicitó la eliminación de la referencia étnica. ,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Córdoba,Medios de comunicación,Discriminación directa,['https://sevilla.abc.es/andalucia/cordoba/sevi-tres-heridos-ellos-pelea-entre-varios-grupos-jovenes-cordoba-202107311323_noticia.html#ancla_comentarios'],https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-2
"El diario online Salamanca24hrs publicó una noticia relacionada con la inclusión de la población gitana en el Empleo. A raíz de la noticia se generaron comentarios racistas y antigitanos tales como:  “Esto es una vergüenza, que les den ayudas a todos estos vagos, ayudas x el hecho de ser gitanos, eso no lo hacen con la gente normal, somos nosotros los discriminados, pero encima protesta q eres racista.... Ufffq asco de país.... Ayudas, para vagos y gentuza y la gente trabajadora reventarse para pagar pagas de esta bazofia. Así nos va.” “Otra tomadura de pelo la arman en los hospitales tiendas buses.... Tienen dinero para loq quieren pa patinetes móviles coches.... No pagan la comunidad la luz. Viven del cuento salvo honrosas excepciones” ",Se envió carta de queja a ambos medios solicitando la cancelación o eliminación de los comentarios. ,Negativo. Los medios no contestaron. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Valladolid,Medios de comunicación,Discriminación directa,['https://www.salamanca24horas.com/local/junta-colabora-con-fundacion-secretariado-gitanoen-lucha-contra-discriminacion-en-inclusion-laboral-comunidad-gitana_15005675_102.html'],https://informesdiscriminacion.gitanos.org/casos/valladolid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-14
La Gaceta de Salamanca publicó una noticia relacionada con un intento de atropello en la que se hacía mención a la etnia gitana del conductor. ,No se envió carta al medio. La Gaceta de Salamanca en otras ocasiones justificó la mención de la etnia gitana en la redacción de sus noticias a partir de una resolución de la FAPE. Se estuvieron valorando otras acciones. ,Negativo. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,['https://www.lagacetadesalamanca.es/sucesos/atropellado-un-transportista-tras-una-broncaen-la-gasolinera-de-calvarrasa-LX8246951'],https://informesdiscriminacion.gitanos.org/casos/salamanca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-43
El Diario de Valladolid publicó una noticia en la que se hacía mención a la etnia gitana y la nacionalidad búlgara de las personas implicadas. ,Se envió carta de queja dirigida al director del Diario de Valladolid en la que solicitó la eliminación de la etnia gitana del texto de la noticia. ,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Valladolid,Medios de comunicación,Discriminación directa,['https://diariodevalladolid.elmundo.es/articulo/provincia/guardia-civil-localiza-valladolidpareja-bulgaros-desaparecida/20210709131952401761.html'],https://informesdiscriminacion.gitanos.org/casos/valladolid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-13
El periódico El Confidencial publicó una noticia en la que se hacía mención a la etnia gitana de los presuntos implicados. En el texto de la noticia aparecía literalmente: “Dos personas de etnia gitana agredieron a una socorrista”.,Se envió carta al medio argumentando la mala praxis y solicitando la retirada de la mención de la etnia. ,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Palencia,Medios de comunicación,Discriminación directa,['https://www.elconfidencial.com/sucesos/2021-07-07/socorrista-piscina-palencia-indemnizacion-agresion_3172360/'],https://informesdiscriminacion.gitanos.org/casos/palencia-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-1
En varios medios de Salamanca se publicó una noticia relacionada con un suceso delictivo en la que se hacía mención a la etnia de los presuntos implicados. En el texto de la noticia aparecía literalmente: “dos familias gitanas enfrentadas por la custodia de un niño”. ,"Se envió carta de queja a los medios, con la excepción de la Gaceta de Salamanca. Con este medio se barajaron otras acciones debido a las respuestas dadas por este medio sobre la justificación de la mención de la etnia en una resolución de la FAPE. ",Negativo. Los medios no contestaron. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,"['https://www.lagacetadesalamanca.es/sucesos/juicio-por-el-tiroteo-de-bejar-el-grillo-dice-que-el-arma-se-disparo-en-un-forcejeo-EH8119053', 'https://lacronicadesalamanca.com/321998-ley-del-de-silencio-entre-los-clanes-implicados-en-el-tiroteo-de-bejar']",https://informesdiscriminacion.gitanos.org/casos/salamanca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-42
El Correo Gallego publicó una noticia relacionada con una pelea en una pedida de mano sobre la que se celebró un juicio. En el texto de la noticia se mencionaba la pertenencia étnica de las personas implicadas. ,Se envió carta de queja al medio. ,Parcialmente positivo. El director del medio contestó indicando que se trataba de una noticia que habían publicado desde la Agencia EFE y que harían todo lo posible por evitar otros casos similares (refiriéndose a replicar noticias) pero que no retirarían la mención de la etnia gitana de la noticia. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['https://www.elcorreogallego.es/galicia/expulsan-del-juicio-al-acusado-de-un-tiroteo-en-una-pedida-de-mano-esto-no-es-una-feria-KE8341826'],https://informesdiscriminacion.gitanos.org/casos/pontevedra-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-13
El diario El Faro de Vigo publicó una noticia en la que se hacía mención a la etnia gitana de las personas implicadas en un suceso relacionado con el tráfico de drogas. En la redacción de la noticia se podía leer textualmente: “según pudo saber este periódico los arrestados en su mayoría son de etnia gitana”. ,Se envió carta de queja al medio ,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['https://www.farodevigo.es/gran-vigo/2021/07/15/policia-nacional-detiene-grupodedicado-55063813.html'],https://informesdiscriminacion.gitanos.org/casos/pontevedra-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-12
El periódico La Voz de Galicia publicó una noticia relacionada con una intervención policial contra la venta de drogas en la que se hacía mención a la etnia gitana de los presuntos implicados. ,Se envió carta de queja al medio para incidir en que la mención de la etnia gitana de las personas implicadas era totalmente irrelevante e innecesaria para la comprensión de la noticia. ,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['https://www.lavozdegalicia.es/noticia/vigo/vigo/2021/07/14/gran-redada-policial-vigocontra-menudeo-drogas-registros-ciudad/0003_202107202107141626254443876.htm'],https://informesdiscriminacion.gitanos.org/casos/pontevedra-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-11
El periódico El País publicó una noticia relacionada con un suceso en la que se hacía mención a la etnia gitana de los presuntos implicados. ,Se envió carta al medio solicitando la eliminación de la mención a la etnia gitana y otras expresiones que aparecían como “boda de etnia gitana”. ,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['https://elpais.com/espana/galicia/2021-07-08/juicio-a-los-acusados-del-tiroteo-en-lapedida-de-una-boda-de-etnia-gitana-que-causo-dos-heridos-en-porrino.html'],https://informesdiscriminacion.gitanos.org/casos/pontevedra-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-10
El periódico El País publicó una noticia relacionada con un suceso en la que se hacía mención a la “etnia gitana”. La etnia es un dato de especial protección y no era relevante para entender la noticia. ,Se envió una carta al medio de forma telemática solicitando la retirada a la mención de la etnia de la noticia. ,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['https://elpais.com/espana/2021-07-10/el-tiroteo-en-una-pedida-de-mano-que-pudo-acabar-en-una-masacre.html'],https://informesdiscriminacion.gitanos.org/casos/pontevedra-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-9
El diario La opinión de Málaga publicó una noticia en la que además de la mención de la etnia gitana se utilizaba en la redacción de la noticia términos inadecuados como “reyerta”. ,Se envío carta al director del medio. ,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Málaga,Medios de comunicación,Discriminación directa,['https://www.laopiniondemalaga.es/sucesos/2021/06/28/once-detenidos-cuatro-heridos-reyerta-54435505.html'],https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-17
"El periódico La Vanguardia publicó una noticia relacionada con un suceso ocurrido en Vallecas (Madrid), donde se mencionó la etnia gitana de las personas implicadas. La noticia sobre el suceso tuvo una gran repercusión. Algunas referencias fueron:  “Reyerta masiva en Puente de Vallecas entre dos clanes de etnia gitana” (abc.es) “Once detenidos, entre ellos el autor de la puñalada que ha dejado muy grave a un hombre en la reyerta de Vallecas” (europapress.es).","Se enviaron carta de queja a los siguientes medios: La Vanguardia, El Periódico, Madridiario, Telemadrid, Miracorredor TV, ABC y Europapress. ",Parcialmente positivo. Madridiario eliminó la referencia étnica. El resto de medios no respondió. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,"['https://www.lavanguardia.com/sucesos/20210628/7563423/once-detenidos-cuatro-heridos-reyerta-familias-vallecas.html', 'https://www.madridiario.es/cuatro-heridos-once-detenidos-reyerta-puente-vallecas', 'https://www.miracorredor.tv/una-reyerta-entre-clanes-gitanos-en-vallecas-deja-once-detenidos-y-cuatro-heridos']",https://informesdiscriminacion.gitanos.org/casos/madrid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-27
El medio digital Miciudadreal publicó una noticia relacionada con un tiroteo en un barrio de Ciudad Real. A raíz de dicha publicación aparecieron varios comentarios racistas hacia la comunidad gitana. ,"Se reportó al medio. Además, se llamó por teléfono al redactor de la noticia, quién inmediatamente respondió que retiraría la noticia publicada. ",Positivo. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Ciudad Real,Medios de comunicación,Discriminación directa,['https://www.miciudadreal.es/2021/05/10/el-pp-vincula-los-disturbios-e-incidentes-en-ciudadreal-con-el-fracaso-de-las-politicas-del-ayuntamiento'],https://informesdiscriminacion.gitanos.org/casos/ciudad-real-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-6
