hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"Dos chicas de etnia gitana fueron a recoger una camiseta a una tienda y el vigilante de seguridad les dijo, de malas maneras, que no se la daba por qué no tenían el ticket de compra y añadió: “todas las gitanas sois iguales, sólo queréis robar”. A pesar de que intentaron dar explicaciones, él no quiso ni escucharlas.","Por parte de la FSG se comprobó el ticket y se habló con la trabajadora social, que confirmó los hechos. La joven acudió a la tienda acompañada y le contó al responsable lo sucedido.",Positivo. El responsable de la tienda pidió disculpas a la joven y habló con el vigilante de seguridad para que no volviera a repetirse una situación similar.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Valencia,Acceso a bienes y servicios,Discriminación directa,
"Al entrar una mujer gitana junto con su hija en una tienda, empezó a sonar la alarma y a pesar de que en ese momento entraba y salía mucha gente, el vigilante de seguridad sólo la paró a ella y a su hija para revisarle las bolsas. La mujer se sintió muy avergonzada y no reaccionó.",La mujer contó en la FSG la situación y se le informó y asesoró en materia de derechos y posibilidades de actuación si le ocurría algo similar.,La mujer se quedó satisfecha por la información y asesoramiento recibidos.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Córdoba,Acceso a bienes y servicios,Discriminación interseccional,
"Una mujer se dirigió a pagar a la caja en un centro comercial y escuchó que la cajera le decía a un compañero suyo: “ha pasado una gitana, síguela”. La mujer que lo escuchó se dirigió a la cajera y le preguntó que porqué decía eso cuando pasaba una gitana y le respondió: “Es que yo las tengo fichadas y sé que hay gitanas que roban”. La mujer le dijo que eso era racismo y denunciable y la cajera le empezó a decir que ya le habían robado más veces. Otra mujer que estaba esperando en la cola empezó a decir que todos los gitanos robaban y que a ella la habían robado también. La mujer siguió argumentando y les dijo que perseguir a una mujer por su condición de pertenencia a la etnia gitana era discriminatorio.","La FSG se personó en el centro comercial y se pidió una cita con el gerente. Se mantuvo una reunión con el gerente, se le explicó la discriminación a la que están sometidas muchas mujeres gitanas en los centros comerciales, la estigmatización y persecución que sufren sólo por ser mujeres y ser gitanas. Igualmente, se presentó una hoja de reclamaciones en Consumo.",Positivo. El gerente se comprometió a que no volviera a suceder y también confirmó que la cajera había sido amonestada.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Ciudad Real,Acceso a bienes y servicios,Discriminación interseccional,
"Tres hombres de etnia gitana se dirigieron a una cafetería y cuando les iba a servir la camarera, la encargada les comunicó que no los iba a atender porque meses antes unas personas gitanas no le pagaron la consumición. Uno de los hombres se ofreció a pagar por adelantado, sin embargo la encargada les pidió que se marcharan.","Se asesoró a los jóvenes, se les acompañó a solicitar la hoja de reclamaciones y cuando la encargada se negó, llamaron a la policía, que llegó y obligó a entregar la hoja, completa y firmada, que se entregó a Consumo.",Llegó la Resolución de Consumo en el que se sancionó al establecimiento con una multa.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Lugo,Acceso a bienes y servicios,Discriminación directa,
"Dos jóvenes acudieron a una discoteca y al ir a entrar cuatro porteros les denegaron la entrada, preguntaron por qué y uno de los porteros respondió: ”porqué me sale de la p***”. Los jóvenes sabían que cumplían con los requisitos de admisión y sabían que podían denegarles el acceso por ser de etnia gitana. Los porteros les empujaron hacía afuera y ellos solicitaron la hoja de reclamaciones. Llamaron al encargado, le dijeron que era un delito de discriminación y el encargado les dijo: “si denuncias te van a echar la denuncia para atrás porque tenemos dos personas gitanas trabajando en la discoteca”.",La técnica asesoró a los jóvenes y presentaron la hoja de reclamaciones en la discoteca.,No hubo respuesta por parte de la discoteca. Los jóvenes no quisieron seguir adelante con más acciones. La discoteca cambió de dueños.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Granada,Acceso a bienes y servicios,Discriminación directa,
"Un grupo de jóvenes acudieron a un local por primera vez, pidieron unas bebidas y observaron que las tapas que les pusieron eran distintas a las del resto de personas que estaban en el local. Acudieron al bar en otras cinco ocasiones y no les pusieron ni la tapa, aunque habían consumido al igual que en otras mesas, que sí tenían la tapa. Al preguntar por qué no les ponían la tapa, el camarero les responde que es lo que se mandaba desde cocina. Los jóvenes están seguros de que esa distinción en el trato es por ser de etnia gitana.",Se informó y asesoró de la posibilidad de presentar una queja en la Oficina de Consumo de la Xunta y de cómo hacerlo.,"El joven solicitó la hoja de reclamaciones en el bar, aunque no la quiso presentar en ninguna oficina, sin embargo fue un paso importante la postura activa del joven frente a la discriminación.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,A Coruña,Acceso a bienes y servicios,Discriminación directa,
"Dos jóvenes de etnia gitana acudieron a un bar a tomar algo y cuando van a pedir las bebidas, la camarera les dijo: “A vosotros no os puedo servir que sois gitanos y el dueño no quiere que sirva a gitanos”. Solicitaron la hoja de reclamaciones y les dijo que no tenían y en ese momento se acercó el dueño y les dijo que dejasen de molestar. Los hombres indignados por lo que les estaba pasando, llamaron a la policía, que cuando acudieron les aconsejaron poner la hoja de reclamaciones e irse a otro bar.","Los hombres contaron los hechos en la FSG desde dónde se les asesoró y se les acompañó al bar para llevar a cabo un testing. Llegaron al bar y pidieron las bebidas y una de las camareras les dijo: “no os puedo servir, sabéis que el jefe no quiere que os sirva porque sois gitanos, quiero que me entendáis porque yo soy extranjera y no me gustaría que me hiciesen lo mismo, pero entender que yo soy una mandada”. Solicitaron la hoja de reclamaciones y llegó el dueño del bar, que les dijo: “estoy trabajando en esto 15 años, y ya tengo experiencia con gente como vosotros, no quiero gente problemática, el otro restaurante que tuve me engañaron unos gitanos y es mejor prevenir, que siempre la liais”. El trabajador de la FSG le explicó que denegar el acceso al bar a unas personas por ser de etnia gitana era una actuación discriminatoria, que además estaba sancionada a lo que el dueño respondió, riéndose, que le denunciasen. El trabajador llamó a la policía y les contó lo sucedido y preguntó si podían ir a recoger acta o si tenían que ir ellos a comisaria, el agente respondió que fueran a la comisaria. El dueño del bar escuchó a los jóvenes hablar con la policía y decir que querían denunciar. Cuando llegaron a la comisaria les dijeron que el caso tenía que ir por la vía administrativa (a pesar de ser una conducta tipificada expresamente en el Código Penal), que no podían poner denuncia, que además iría a un cajón. El agente les dijo que además no tenía tiempo en ese momento para recoger la denuncia y que tendrían que volver más tarde. Los chicos salieron y al salir vieron al propietario del bar en la comisaria. Los jóvenes, junto con el trabajador de la FSG, regresaron más tarde a la comisaría y uno de los agentes les dijo que en ningún caso se negaba a recoger la denuncia, sino que sabía cómo funcionaban las cosas y que el juez archivaría el caso, que no podrían demostrar la discriminación. Además, el agente les dijo que si ellos no denunciaban le harían saber esto al dueño del bar, que tampoco denunciaría. Los chicos se marcharon. Al cabo de unos días, los jóvenes recibieron una citación, como denunciados por un delito de amenazas. Posteriormente, se asesoró y se acompañó a los jóvenes en la interposición de una denuncia en el Juzgado por un delito de discriminación. Asimismo, se solicitó una reunión con el Comisario de policía por la mala praxis policial en estas situaciones.  ","El Juzgado absolvió a los jóvenes de las amenazas y les tomó declaración como víctimas de un delito de discriminación. A pesar de que la Jueza insistió en seguir con el procedimiento, los jóvenes no quisieron ejercer acciones. Por otro lado, en la reunión que se mantuvo con el Comisario Jefe de policía y otros tres agentes, se presentaron los hechos y se estableció una línea de coordinación en futuros casos.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Ciudad Real,Acceso a bienes y servicios,Orden de discriminar,
"Cinco jóvenes salieron a celebrar el cumpleaños de una amiga y fueron a una discoteca. Al ir a entrar, el portero les impidió la entrada y les dijo que estaba prohibido a menores de 24 años. Los jóvenes mostraron sus DNI que demostraban que tenían más de 24 años, a pesar de ello el portero no les dejo entrar y no dio más explicaciones. Los jóvenes vieron como entraba el resto de personas que estaba en la cola y supieron que les denegaron la entrada por ser de etnia gitana.","Una de las jóvenes contó el caso a la técnica de la FSG, quién le asesoró e informó de las posibles actuaciones.","No quisieron llevar a cabo ninguna actuación, pero conocieron cuáles eran sus derechos y cómo podían ejercerlos si les ocurría una situación similar.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Badajoz,Acceso a bienes y servicios,Discriminación directa,
"Una joven gitana acudió con su madre a un centro comercial. Al entrar en una de las tiendas, sonó la alarma y la joven supo que podía ser por las zapatillas que le había regalado su novio y las había comprado online. La dependienta la registró y comprobó que eran las zapatillas, tal y como decía la joven. Sin embargo, al salir había cinco vigilantes de seguridad rodeando a su madre, que había salido de la tienda, mientras registraban a su hija. Cuando la joven vio a su madre rodeada de los vigilantes de seguridad preguntó: ¿Qué pasa que somos terroristas?, a lo que uno respondió: “Terrorista no, una gitana”. El novio, alertado por la joven, le envió por WhatsApp la factura de las zapatillas y dijo que pusiera una queja. Los vigilantes llevaron a las dos mujeres a la tienda de las zapatillas para desactivar la alarma. Igualmente, el trato de la dependienta no fue correcto, desconfió desde el momento que la vio y revisó a la joven, delante de toda la gente. Una vez comprobaron la factura y desactivaron las zapatillas, apareció la Policía Nacional, que procedió a registrarles los bolsos y la documentación y al ver las llaves de un coche, uno de ellos dijo: “encima venís a robar en un coche robado”, “siempre sois las mismas”. A pesar de que la joven insistió en que el coche era de su padre, la policía las llevo al garaje y registraron el vehículo. La joven interpuso una hoja de reclamación por el trato recibido motivado por el racismo hacía las mujeres gitanas.","Las mujeres contactaron con la FSG. Se entrevistó a la joven, se comprobaron todas las pruebas y se decidió interponer una denuncia a la Fiscalía Provincial de delitos de odio y discriminación por un delito de vejaciones con motivación antigitana. Asimismo, se acompañó a la familia y se representó judicialmente el caso.","Finalmente, el caso fue archivado por “inexistencia de elementos subjetivos que pudieran ser subsumidos en el tipo penal”. Ver más información sobre este caso en el capítulo de Litigo en este mismo Informe.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Zaragoza,Acceso a bienes y servicios,Discriminación interseccional,
"Un hombre de etnia gitana acudió a un bar a tomar algo y esperó casi una hora para ser atendido. Mientras esperaba, observó que el camarero atendía a otras personas que habían llegado después que él. Cuando el hombre protestó, el camarero le dijo: “si no te gusta, vete, aquí tenemos derecho de admisión”. El hombre decidió poner una hoja de reclamaciones, pero el camarero se negó a dársela. El hombre intentó llamar a la policía, pero como no le cogían las llamadas, desistió y se marchó del bar.","El hombre contó a la técnica de igualdad lo sucedido, que ya conocía otro caso similar en el mismo bar. Se confirmó que la actitud del camarero sí que tenía un sesgo discriminatorio.","Finalmente, no se hizo ninguna actuación por decisión del afectado.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Cáceres,Acceso a bienes y servicios,Discriminación directa,
