hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"En una página de internet www.burbuja.com aparecieron varios foros abiertos en donde se hacen comentarios racistas y xenófobos hacia la comunidad gitana, tales como: 
Una chica gritó “cállate ya, gitano de mierda”. El señor se disculpó y se calló, pero no contenta con eso, la chica gritó: “putos gitanos de mierda”.
 Desde el Departamento se ha enviado una queja al administrador de dichos foros manifestando nuestro malestar porque dichos comentarios atentan contra la dignidad de la comunidad gitana en general, además de difundir una imagen negativa de la comunidad gitana que no se corresponde con la realidad.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Estatal,Redes sociales,Discurso de odio,,https://informesdiscriminacion.gitanos.org/casos/estatal-internet-discurso-de-odio-4
"Racismo. Llegó al servicio de alertas de la FSG un enlace de un blog: http:// muertealosgitanos.blogspot.com.es/ cuyo contenido fomenta el odio hacia la comunidad gitana en general. Un extracto del contenido de este Blog: 
Hola. Me presento. Mi nombre es May y este blog está hecho para todas las personas ke odian a los gitanos. ¿ Porke les tengo tanto odio? Mataron a mi tio cuando yo tenía tan solo 6 años. . . cuando llegué a los 11 años mi abuela y mi madre me contaron ke un gitano lo mató... desde ese momento mi odio hacia los gitanos es increíble es inimaginable. juré ke me vengaría de ellos. a los 13 años empezé a mirarles mal y a desearles lo peor. yo era una niña muy dulce y buena siempre lo había sido pero el odio hacia ellos era mayor. a los 14 años tuve una pelea con una gitana. a los 15 años comenzé a ver peliculas sádicas y videos snuff (los videos snuff son videos reales en los ke raptan a gente y les hacen una clase de torturas inimaginables y luego los matan).
 Desde el Departamento tras hacer un seguimiento minucioso de la página, se ha interpuesto una denuncia ante el Servicio de delitos de Odio y Discriminación de la Fiscalía General del Estado por considerar que el responsable de dicho contenido podría ser autor de un delito de incitación al odio y la discriminación regulado en el art. 510 del código penal. Recientemente hemos recibido una respuesta de la Fiscalía informándonos que se han abierto las diligencias oportunas para la investigación del caso. La fiscalía nos ha informado que tras las investigaciones realizadas por la Unidad de Criminalidad Informática no es posible identificar al autor o autora, siendo necesario realizar una comisión rogatoria internacional. Ante ello se están realizando otras acciones para que esa web no se pueda ver en España.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Estatal,Redes sociales,Discurso de odio,,https://informesdiscriminacion.gitanos.org/casos/estatal-internet-discurso-de-odio-3
"El diario online Atlántico publicó un artículo titulado “La Ley Gitana”; además en el desarrollo del artículo aparece un comentario afirmando la existencia de la misma: “Pues bien, sorprende la naturalidad con la que se acepta la subsistencia de otras “leyes” anticonstitucionales, más propias del jurásico, que mantienen la ley del Talión del ojo por ojo, bajo la peregrina excusa que hay que respetar la cultura y costumbres de las minorías”. En el desarrollo del artículo se utiliza un lenguaje inadecuado y estereotipado como “ley gitana”, que no aporta nada a la compresión de la noticia y únicamente sirve para crear y mantener prejuicios y estereotipos negativos hacia la totalidad de la comunidad gitana. Desde el Departamento se ha enviado una carta de queja al medio. Todavía no hemos obtenido respuesta.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/estatal-prensa-discriminaci%C3%B3n-directa-26
"Desde el Área de Comunicación de la FSG nos llega este tuit de comentarios racistas y xenófobos hacía la comunidad gitana que citan la propia cuenta que la FSG tiene en twitter: 
Guerrera Céltica @Guerreraceltica @gitanos_org @sosracismo @pburgom ¿pq los GITANOS son TAN SUPER-RACISTAS? ¿pq los GITANOS son los DISCRIMINADORES de PAYOS=NO GITANOS?
 Tanto desde el Área de Comunicación como desde el Departamento de Igualdad se ha denunciado este perfil de twitter sin tener resultados positivos.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/estatal-internet-discriminaci%C3%B3n-directa-37
"En el programa de radio El Larguero (Cadena SER) en la emisión del 10 de febrero de 2014 se realizaron diversos comentarios donde se alude a la comunidad gitana de forma injuriosa, algunos de ellos son: Nico, en Hablar por hablar: 
“Soy muy moreno y me confunden con un gitano”. “Mete cuatro goles porque una gitana que se ha encontrado en la calle le ha leído la mano y se lo ha dicho, y el presentador le dice “¿has mirado si tienes la cartera?”.
 Desde el Departamento se han enviado cartas al director de la cadena de radio manifestándole nuestro malestar ya que esos comentarios en un programa con tanta audiencia perjudican la imagen de la comunidad gitana, consiguiendo con ello que la comunidad gitana se identifique con la delincuencia. Todavía no hemos obtenido una respuesta.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/estatal-medios-de-comunicaci%C3%B3n-radio-discriminaci%C3%B3n-directa
"Desde el centro de documentación de la FSG recibimos este comentario publicado y difundido en twitter: Este comentario estereotipado sobre las personas gitanas relacionado con el empleo ha dado lugar a otros comentarios relacionados con el rechazo y la incitación al odio de la comunidad gitana en general. Tras haber denunciado el tuit (twitter), comprobamos desde el Departamento que no ha vuelto a aparecer.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/estatal-internet-discriminaci%C3%B3n-directa-36
"Desde la FSG Extremadura nos llegó una imagen de tweet discriminatorio hacia la comunidad gitana en general y concretamente contra los gitanos rumanos. En la imagen se puede apreciar cómo el tuit indica que: “son gitanos, no rumanos, no confundas!! Comparando una foto de una familia gitana rumana (pobre) con una foto de una familia de personas rumanas blancas (ricas) no gitanas, como si los gitanos rumanos no fueran ciudadanos de Rumanía. El logo del autor del tuit es un símbolo neonazi (la cruz celta).",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Badajoz,Redes sociales,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/m%C3%A9rida-redes-sociales-discriminaci%C3%B3n-directa
"El periódico La Voz de Lugo publica un artículo cuyo titular es: 
“A mí no me dejaron estudiar por ser gitana, pero para mi hija no quiero eso”.
 El artículo hacía un recorrido a las experiencias de 23 jóvenes mujeres gitanas para las que la formación es una prioridad, con referencia a algunos de los cursos en los que han participado, como por ejemplo, un curso de autoestima y de autonomía personal organizado por la FSG de Lugo de cara a mejorar su cv y perfil profesional. Este artículo despierta una serie de comentarios negativos incitando al rechazo y al mantenimiento de los estereotipos y prejuicios hacia las mujeres gitanas.
Algunos de los comentarios que aparecen en el foro de la noticia son: 
“No me creo nada de lo que dicen”. “Lo quería gratis o saber cualquiera se lo cree con lo bien que inventan y lo bien que saben hacerse las víctimas”.
 Desde el Departamento hicimos un llamamiento a los administradores y a todos los usuarios y usuarias de estos debates para que nos ayuden a mejorar la imagen de las mujeres gitanas.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Lugo,Medios de comunicación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/galicia-prensa-discriminaci%C3%B3n-directa-6
"En el desarrollo de una noticia de El Progreso de Lugo titulada: “La Policía arresta a un okupa reclamado por el juzgado y lo lleva a declarar” aparecía la mención de la etnia de los presuntos implicados. En el artículo, aparece la mención de la etnia gitana del presunto okupa además de sus iniciales. En el mismo artículo, igualmente podemos encontrar las declaraciones de una mujer con 3 hijos pequeños que manifestó públicamente en varias ocasiones que “seguían viviendo de ese modo porque nadie les quiere alquilar una vivienda por ser gitanos”.",,,2014-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,Lugo,Medios de comunicación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/lugo-prensa-discriminaci%C3%B3n-directa-7
"Discriminación múltiple. Un grupo de seguidores del equipo de fútbol PSV Eindhoven protagonizaron una serie de comportamientos humillantes y vejatorios contra un grupo de mujeres gitanas rumanas en la Plaza Mayor de Madrid. Además, emitieron cánticos xenófobos, pudiéndose identificar también alguna agresión física, como patadas y empujones. Estos actos se produjeron en un espacio público, ante la presencia de muchas personas. Las víctimas sufrieron conductas xenófobas machistas y antigitanas, entre ellas les lanzaron monedas y alimentos a las mujeres como si no fueran personas, las invitaban a bailar a cambio de dinero y les pedían que hicieran flexiones igualmente por dinero. En todo momento, había por parte de los hinchas una actitud de burla, humillación y falta de respeto, menospreciando a las mujeres. Desde el Departamento se enviaron distintas quejas ante diferentes organismos: escrito dirigido al Consejo Superior de Deportes, carta a la Embajada de Países Bajos, denuncia a la fiscalía y comunicado conjunto de la FSG y la Fundación Rais. Igualmente, consideramos importante mencionar que la respuesta por parte de estos organismos fue positiva ya que condenaron los comportamientos de esos seguidores del equipo de fútbol PSV Eindhoven. El gobierno holandés localizó a esas personas y les multó, y además les ha prohibido acceder a estadios de fútbol durante varios años.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Madrid,Otros,Discurso de odio,,https://informesdiscriminacion.gitanos.org/casos/madrid-espacios-p%C3%BAblicos-discurso-de-odio
"Recibimos en el Departamento una imagen en donde aparecía un perro con gafas y la siguiente frase: “El racismo no debería existir, igual que los gitanos” Un grupo de jóvenes gitanas que se encontraban en el mismo grupo de whatsapp, recibieron la imagen en sus respectivos móviles. Ante dicha imagen, las jóvenes empezaron a hacer presión al agente discriminador que la envió y finalmente consiguieron que la eliminase del grupo. No obstante, quedó constancia de la misma, razón por la cual, nos pudieron enviar la imagen. El resultado ha sido positivo, ya que ha sido eliminada. La presión para su eliminación ejercida por las jóvenes fue fundamental para el agente discriminador haya eliminado la imagen.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Madrid,Otros,Discurso de odio,,https://informesdiscriminacion.gitanos.org/casos/madrid-otros-discurso-de-odio-0
"A través de la publicación de una noticia y varios testimonios de personas gitanas, participantes de los programas de la FSG en Pamplona, se constató por la Técnica de Igualdad la información relacionada con la aparición de una esvástica y el símbolo de Bases Autónomos (un grupo neo nazi) con el eslogan “Europa Blanca” en uno de los barrios de Iruña donde fundamentalmente vivían personas gitanas y personas inmigrantes. La Técnica de Igualdad contactó con la Policía Municipal y con el Ayuntamiento para obtener más información de primera mano. Tanto la policía como el Ayuntamiento corroboraron la inmediata limpieza de las pintadas con simbología nazi. Asimismo, la Técnica de la FSG en Pamplona visitó el barrio donde se produjeron las pintadas, acompañada de varias de las personas que habían visto las pintadas y que vivían en el barrio. Al llegar al lugar, pudimos constatar que se habían eliminado de la fachada, la cual aparecía pintada. No obstante, algunas de las familias gitanas que vivían cerca del lugar donde se habían realizado las pintadas nos trasladaron que tenían mucho miedo por lo que les pudieran hacer.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Navarra,Otros,Discurso de odio,['http://pamplonaactual.com/nuevas-pintadas-nazis-xenofobas-pamplona/'],https://informesdiscriminacion.gitanos.org/casos/pamplona-otros-discurso-de-odio
"En la ventana de la vivienda de una familia gitana, en un barrio de Madrid, se encontró dibujada una esvástica con la frase “go home”. Desde el Departamento de Igualdad, ante la gravedad de los hechos, nos pusimos en contacto con la familia, la cual estaba muy preocupada y con mucho miedo por lo que les pudiera pasar. En la entrevista que desde el Departamento se mantuvo con la familia se les informó jurídicamente de la posibilidad de interponer una denuncia ante la Fiscalía de Delitos de Odio y Discriminación de Madrid. Sin embargo, la familia se negó a desarrollar ninguna acción, por miedo a posibles represalias. Decidieron borrar la esvástica ellos mismos. Este hecho también fue noticia en la cadena Ser donde se informó de otros detalles. 
“La calle Juan Álvarez Mendizábal, en el madrileño barrio de Argüelles, amaneció ayer con una pintada conocida: varias esvásticas, cruces celtas y la frase “Go home” pintada con spray rojo en la ventana de un piso bajo prácticamente en el cruce con la calle Marqués de Urquijo. Un piso en el que vive una familia gitana desde hace más de seis años, entre ellos dos niños pequeños. En conversación con la SER, varios miembros de la familia aseguran que los hechos tuvieron lugar a las cuatro de la mañana del jueves: un fuerte olor a pintura les alertó, y se encontraron con la pintada cuando salieron a la calle. Según explican, no es la primera vez, sino la tercera en este último año: en otra ocasión fue la frase “gitanos de mierda”, y según aseguran les han llegado a tirar cosas por la ventana de la vivienda que da a la calle. No tienen intención de ponerse en contacto con la Policía para denunciar los hechos: entienden que “no les van a pillar” y se resignan a limpiar nuevamente la fachada ellos mismos. Homenajes a un falangista asesinado. Los vecinos del barrio aseguran que nunca han tenido problemas con grupos de ultraderecha, aunque sólo hay que cruzar la acera de la calle donde vive esta familia para encontrar referencias falangistas. Fue a pocos metros donde el nueve de febrero de 1934 fue asesinado a tiros Matías Montero, estudiante falangista de veinte años que estaba vendiendo el periódico falangista ‘F.E’. Una placa y una bandera conmemoran su fallecimiento con el escudo del ultraderechista Sindicato Español Universitario”
",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Madrid,Otros,Discurso de odio,['http://cadenaser.com/emisora/2016/03/03/radio_madrid/1457027695_031458.html?ssm=14092012-Ser-rs-1-Tw'],https://informesdiscriminacion.gitanos.org/casos/madrid-otros-discurso-de-odio
A través de la red social twitter se publicó un mensaje con una fotografía en la que aparecían un grupo de hombres y un comentario claramente estereotipado hacia los gitanos y las gitanas haciendo alusión a una supuesta “maldición gitana”. Estos comentarios relacionados con personas gitanas generan entre la sociedad discursos de odio y discriminación. Desde el Departamento de Igualdad se denunciaron los tweets. En la actualidad esa cuenta ha sido suspendida.,,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,['https://twitter.com/ApuestasPrimo'],https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discriminaci%C3%B3n-directa-6
