hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"Una Empresa de Trabajo Temporal (ETT) contacta con la Fundación Secretariado Gitano en Jaén para solicitar perfiles de usuarios en búsqueda de empleo. Tras las entrevistas, la ETT llama a la Fundación y pregunta por la procedencia gitana de una de las mujeres. El orientador contesta que el pertenecer a una etnia determinada no debe significar un hecho objetivo en cuanto a su capacidad laboral. El encargado de la ETT responde que él no es racista pero que los empresarios no suelen aceptar a personas de etnia gitana. Tras diversas gestiones y conversaciones por parte de la Fundación con el encargado de la ETT, la mujer fue propuesta y finalmente seleccionada para el puesto de trabajo ofertado.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Jaén,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/junio-andaluc%C3%ADa-empleo-1
"Una joven, usuaria del programa de empleo Acceder de la FSG en Granada, entra en una tienda de ropa donde necesitan una dependienta. Pregunta por el anuncio y le comentan que debe dejar el currículum otro día porque el responsable no está. Días más tarde intenta entregar el currículum pero dicen que el puesto ya ha sido ocupado. El anuncio, sin embargo, sigue colgado en la puerta del negocio. La joven no quiso que los técnicos de la Fundación intervinieran en el asunto, algo que suele ocurrir sobre todo cuando las personas se encuentran en búsqueda de empleo en localidades pequeñas, para evitar añadir dificultades a un proceso ya de por si complicado cuando se pertenece a una etnia minoritaria.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Granada,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/junio-andaluc%C3%ADa-empleo-0
"Una joven de etnia gitana es llamada por una Empresa de Trabajo Temporal (ETT), en la provincia de Jaén, para trabajar como camarera de piso durante un fin de semana. Cuando se presenta en el establecimiento, su compañera de trabajo comienza a realizar comentarios a la joven sobre su capacidad para realizar bien la tarea debido a su condición de gitana, mostrándole en todo momento desconfianza en su modo de desempeñar la labor y falta de respeto.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Jaén,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/junio-andaluc%C3%ADa-empleo
"Una mujer acude al dispositivo de la FSG en Salamanca, manifestando haber sufrido discriminación como causa de despido laboral. La joven, que trabajaba de dependienta en una tienda, afirma que los problemas comienzan cuando el jefe se da cuenta de que su casero es de etnia gitana. Desde entonces, se despiertan las sospechas de los lazos de ésta con personas de etnia gitana. La actitud hacia la joven en el entorno laboral cambia de manera notable. Semanas más tarde la suegra de la joven, también de etnia gitana, visita la tienda. A los pocos días el jefe pregunta directamente a la joven “quiero saber más de tu vida, estoy preocupado por saber quién eres”. Días más tarde, con el finiquito en la mano, la despide alegando que tiene muchas ojeras y que no se fía. Desde la FSG se intentó contactar con el empresario, pero éste se negó a mantener una entrevista con nuestros técnicos. Ante las irregularidades del despido, y la imposibilidad de mediar en el caso, la joven es asesorada legalmente para la presentación de la reclamación laboral ante el Servicio de Mediación, Arbitraje y Conciliación (SMAC). El empresario no ha acudido al acto de conciliación, por lo que el caso se ha derivado a instancias judiciales.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Salamanca,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/mayo-castilla-y-le%C3%B3n-empleo
"Una joven usuaria del programa Acceder de la FSG en Huelva, tras realizar un curso de dependienta comienza sus prácticas en una perfumería. Al principio el ambiente de trabajo es muy bueno, le explican todo lo necesario e incluso la encargada dice que la va a enseñar a utilizar la caja registradora, puesto que la cajera estaba a punto de irse temporalmente por baja maternal y seguramente ella supliría su baja. Sin embargo, una clienta comenta un día en la tienda la procedencia gitana de la joven. La encargada preguntó directamente a la joven si era o no gitana. A partir de ese momento el trato hacia la joven cambió totalmente. Al terminar el periodo en prácticas no la llamaron para cubrir la baja.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Huelva,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/mayo-andaluc%C3%ADa-empleo
"A través del programa de empleo Acceder de la FSG, dos usuarios tienen concertada una entrevista en una empresa privada de la provincia de Badajoz, para la formación en la misma con compromiso a posterior contratación. Una vez presentados los servicios del programa de empleo, tras varias reuniones, y acordar los términos para la firma del convenio de colaboración entre la FSG y la empresa, ésta se niega a formar y mucho menos contratar a personas de etnia gitana. Los comentarios racistas y prejuiciosos por parte de los responsables son innumerables: “No quiero a gitanos en mi empresa”, “apenas he tenido clientes gitanos y cuando los he tenido les he pedido el doble por la prestación de servicios”, “los gitanos si no la dan a la entrada, la dan a la salida” etc. La prospectora laboral de la FSG, en un intento por sensibilizar a los empresarios, les muestra documentación que avala el éxito obtenido hasta el momento con los programas de empleo que se realizan, y muestra otros convenios de colaboración firmados por grandes empresas nacionales. Sin embargo, los empresarios argumentan que posiblemente nuestros usuarios no sean “malos chicos” pero que si podemos enviarles a “chicos normales” sería mejor porque temen que “se les llene la empresa de gitanos”. Además, se interesan por saber qué razón se va a dar a los jóvenes ante la negativa de la firma del convenio, mostrando su preocupación a posibles represalias. Este caso es un claro refl ejo de la dificultad que tienen las personas de etnia gitana en el acceso al empleo. Barreras que en numerosas ocasiones, y pese a la labor de sensibilización e interlocución que realizan organizaciones como la nuestra, son difíciles de superar. La discriminación directa, prohibida por la Directiva 2000/43/CE, vuelve a ser la protagonista en estos casos.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Badajoz,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/mayo-extremadura-empleo
"Un prospector laboral de la FSG visita una empresa de transportes en la provincia de Jaén, para presentar el programa de empleo Acceder. La entrevista transcurre con normalidad y a la finalización de la misma, el empresario ofrece la posibilidad de contratación de una persona, con un periodo de prueba de 15 días y posibilidad de continuación durante 6 meses realizando sustituciones en el periodo vacacional. Al día siguiente el empresario se pone en contacto con el prospector y le comunica que bajo ningún concepto quiere personal de etnia gitana, ni personas de nacionalidad rumana, alegando que había tenido experiencias profesionales previas con personas pertenecientes a esa etnia y habían sido desagradables. Sin embargo, la posibilidad de contratación para personas del programa de empleo de etnia no gitana sigue abierta. La interlocución con el empresario, en un intento de razonar de forma objetiva la situación y sensibilizar sobre la necesidad de no discriminar a toda una comunidad por hechos aislados, no obtiene los resultados deseados.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Jaén,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/marzo-andaluc%C3%ADa-empleo
"La FSG de Córdoba intenta formalizar un convenio de formación, con una empresa de publicaciones, a través de una Empresa de Trabajo Temporal (ETT) con la que colaboran en el Programa de empleo Acceder. A través de la ETT, el gerente de la empresa afirma haber tenido una mala experiencia con un empleado gitano y no quiere volver a tener ninguna relación con personas de esta etnia.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Córdoba,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/febrero-andaluc%C3%ADa-empleo
"Con el objeto de buscar prácticas en empresas para personas con formación en búsqueda de empleo, técnicos del Pacto Local por el Empleo de Mérida (PLEM), del Ayuntamiento de esta ciudad, visitan varios negocios, entre los que se encuentra la franquicia de una prestigiosa firma de moda española. En primer lugar, los técnicos realizan un cuestionario para determinar el perfil solicitado, explicando los colectivos con los que se trabaja. El gerente de la tienda afirma que le da igual el colectivo pero que no quiere gitanos porque necesitan que los trabajadores tengan buena presencia. Tras el comentario, el gerente se da cuenta de que debe argumentar mejor sus preferencias e intenta basar su criterio en la necesidad de trabajar con personas cualificadas. Los técnicos del PLEM contactan con la FSG para denunciar el hecho discriminatorio. Tras una reunión entre los responsables gestores del PLEM, se decide enviar una carta al gerente de la tienda informándole de la “imposibilidad de continuar contando con la empresa para el desarrollo de prácticas laborales, al suponer su posicionamiento un evidente caso de discriminación, contrario al espíritu del propio Pacto Local por el Empleo y que supondría la connivencia por parte de los responsables municipales con dicha actitud”. El apoyo de las Administraciones Públicas como garantes del derecho a la igualdad de trato, supone una pieza fundamental en la lucha contra la discriminación. Esta actitud refuerza a su vez la obligación legal y moral que la sociedad tiene frente a este derecho constitucionalmente establecido.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Badajoz,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/febrero-extremadura-empleo
"Un prospector laboral de la FSG, contacta con un taller en la provincia de Almería para ofrecer candidatos a puestos de mecánico. El gerente de la empresa muestra su interés, puesto que quería incorporar jóvenes en prácticas. Tras el envío de los curriculums, el empresario se interesa por el perfil de usuarios con los que la Fundación trabaja. Al ver que se trata principalmente de comunidad gitana, el hombre manifestó no ser racista pero que, al haber tenido malas experiencias con dicha comunidad, debido sobre todo a la reacción negativa por parte de los clientes, no estaba interesado en contratar personas de esta etnia. Es habitual que los empresarios responsables de la contratación basen su rechazo hacia la comunidad gitana en posibles repercusiones negativas en sus negocios, sin embargo esa justificación no les exime de su responsabilidad como autores de la discriminación directa que realizan.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Almería,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/enero-andaluc%C3%ADa-empleo-1
"Una usuaria del programa de empleo Acceder de Granada, acude a buscar trabajo a una panadería con una amiga. Ambas dejan su currículum el mismo día. La amiga entró a trabajar primero, mientras que la joven, de etnia gitana, tardó bastante más en conseguir el trabajo. La encargada de la panadería afirmaba que no quería a gitanos porque no saben trabajar y lo único para lo que sirven es para dar palmas. Al poco tiempo de incorporarse al puesto, la dueña de la tienda ascendió a nuestra usuaria como encargada de la panadería, sustituyendo a la anterior, por su buen desempeño.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Granada,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/enero-andaluc%C3%ADa-empleo-0
"Una mujer se encontraba trabajando en una heladería en un centro comercial en la provincia de Cádiz, el trato era bueno y no tenía ningún problema en su centro de trabajo. Un día invitó a su familia a tomar café en el establecimiento, la encargada se sorprendió al verlos y comentó que no sabía que su familia y ella eran de etnia gitana. Días más tarde fue despedida sin causa justificada. Como en el presente caso, las personas de etnia gitana que no responden a los estereotipos físicos habitualmente atribuidos a dicha etnia, suelen tener mayor facilidad en el acceso al empleo y tienden a no presentar problemas en el puesto de trabajo. Sin embargo, la discriminación afl ora en cuanto, de uno u otro modo, se las relaciona con su etnia, es ahí cuando surge el acoso laboral, los despidos improcedentes, etc. De este modo, se hace evidente la discriminación basada en el origen étnico de las personas.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Cádiz,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/enero-andaluc%C3%ADa-empleo
"Dos mujeres trabajadoras, con contratos indefinidos en una empresa de limpieza, reciben un expediente sancionador con una suspensión de empleo y sueldo de 2 días. El motivo: presentarse al puesto de trabajo con ropa no apta para el desarrollo de sus funciones. Efectivamente, los trabajadores de esta empresa tienen que ir uniformados. En el caso de estas mujeres, se les entregó un único uniforme y zapatos en el año 2008 los cuales, dos años más tarde, han quedado inservibles y, pese a la solicitud de nueva indumentaria, la empresa no ha accedido. Por lo tanto ambas mujeres, al igual que la mayoría de sus compañeros, van a trabajar en ocasiones con pantalones vaqueros. El día en cuestión por el que recibieron la sanción, había un total de 8 trabajadores sin uniformar. Sin embargo sólo ellas, las únicas de etnia gitana, fueron expedientadas. Además, las dos mujeres nos transmiten que se sienten acosadas por la encargada de la tienda donde limpiaban, con comentarios sobre su actitud y calidad del trabajo. En este caso la FSG contactó con la empresa de limpieza y, mediante la interlocución, se logró solucionar el problema existente. En la actualidad ambas mujeres conservan sus puestos de trabajo sin ningún tipo de acciones discriminatorias por parte de los responsables.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Murcia,Empleo,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/enero-murcia-empleo
"Varios periódicos publican una misma noticia, con la información remitida por la agencia de noticias, Europa Press. Los artículos, que recogen el caso de “El Peluso”, donde el Tribunal Supremo exculpa a 18 imputados de narcotráfico fruto de la Operación Plata. La agencia de noticias, explicando las investigaciones policiales, afirma que a una persona se “le había visto contactar en el barrio de Pajarillos con personas de etnia gitana vinculadas al entorno de los ‘Monchines’”. En esta breve frase no solo se hace mención a la etnia de ciertas personas de forma innecesaria, sino que, además, se refieren al barrio de Pajarillos, barrio obrero de Valladolid que mantiene una férrea lucha por limpiar su imagen y desvincular al barrio de esa imagen negativa que tiene debido a la existencia de ciertos vecinos involucrados en actividades ilegales.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/diciembre-estatal-medios-de-comunicaci%C3%B3n
"Dos publicaciones digitales, El Mundo Today y Voley San Javier, recogen un mismo contenido donde se refuerza la imagen negativa de la comunidad gitana. Con un tono supuestamente humorístico, el titular reza “La NASA entrena a gitanos para que recojan chatarra espacial”, continuando con comentarios como el siguiente: “se está intentando formar a los gitanos para que aprendan a conducir la nave, aunque éstos aseguran que no lo necesitan. “Tampoco tengo carné y conduzco desde los siete años. Lo de los cohetes viene a ser lo mismo”, declara José ‘el moños’ Heredia, uno de los futuros astronautas”. A lo largo de estas publicaciones se discrimina a la comunidad gitana asociándola a la comisión de infracciones, robos y toda clase de hechos delictivos, además de reforzar estereotipos negativos existentes sobre dicha comunidad.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Estatal,Redes sociales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/diciembre-estatal-internet-0
"La FSG recibe a la cuenta de correo general, el siguiente email: “Me llamo Roberto busco gitana virgen para mantener relación sexual me encuentro en Madrid ciudad y pago muy bien. No doy mi contacto por seguridad pero cuando hablemos por teléfono ya concreto el dinero que entrego por acto sexual. No me importa edad de gitana si es menor de dieciséis años. Yo pago muy bien, pero imprescindible que ella sea gitana y virgen. Mi nombre de contacto es Roberto y pido mucha discreción para contactar por teléfono, insisto en que pago mucho dinero y que es importante que sea gitana virgen, se que no es fácil esto porque es una raza promiscua pero yo pido seriedad y discreción a cambio de mucho dinero por relación sexual con virgen gitana. Mi número es…”. En este caso observamos desde el Área de Igualdad de Trato cómo nos encontramos ante un caso de discriminación y un posible delito de corrupción de menores, concretamente de mujeres gitanas. Desde la FSG nos ponemos en contacto con la Fiscalía de delitos de odio y discriminación de Barcelona y con la de Madrid e iniciamos la actuación con la denuncia del hecho ante la Brigada de Delitos Informáticos.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Estatal,Redes sociales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/diciembre-estatal-internet
"Nuevamente el Diario de Ferrol recoge una noticia relacionada con una condena de siete años y nueves meses de prisión a un acusado de tres robos con violencia. En la noticia se narran los hechos ocurridos además del desarrollo del juicio y la intervención tanto del acusado como de los denunciantes. En cuanto al acusado de los hechos, aparecen las iniciales y posteriormente que es de “etnia gitana”.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/noviembre-galicia-medios-de-comunicaci%C3%B3n-0
"En el periódico local Diario de Ferrol se publica una noticia titulada “Una reyerta entre clanes gitanos concentra a las fuerzas policiales en el cementerio de Catabois”. La misma incluye en detalle, y de forma exagerada, cómo se produjo un enfrentamiento entre varias personas de etnia gitana: “una pelea multitudinaria […] un grupo de mujeres se estaba peleando a muerte, tirándose de los pelos y dándose manotazos. Los hombres comenzaron a sacarse las chaquetas y se metieron en el tumulto, que en un instante llegó a superar el centenar de personas”. Junto a ello, en la misma noticia se hace una referencia a la vivencia por parte de la comunidad gitana del día de los difuntos, bastante inadecuada y muy poco respetuosa con un valor cultural muy importante para esta comunidad: “Como todos los años, y este quizás más, los panteones y nichos de estas familias eran los que reunían los centros y ramos más grandes, vistosos y de fl ores más caras […] Junto a las tumbas se concentraban en grupos grandes […] turnándose para no dejar nunca solo a su difunto. De ahí la presencia de un colectivo tan numeroso en Catabois, puesto que el resto de los visitantes se limitaban a eso, a visitar a sus muertos, sin permanecer allí todo el día”. En el caso de este artículo, además de hacer mención a la etnia y describir los sucesos bajo un enfoque de gran peligrosidad, reforzando la mala imagen de la comunidad gitana, hay que destacar el uso de palabras cargadas de connotaciones negativas, como “reyerta” o “clan”.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/noviembre-galicia-medios-de-comunicaci%C3%B3n
"Dentro de una campaña de concienciación contra la pobreza de RTVE, el canal nacional emite un documental sobre el desalojo de un barrio de Barcelona llamado Can Tunís. En el mismo se ofrece una imagen de la comunidad gitana ligada a delincuencia, drogas y marginalidad. El documental se centra, además, en el testimonio de varios niños gitanos, reforzando la imagen de delincuencia y marginalidad de esta comunidad, y provocando sobre la audiencia el efecto contrario al pretendido, es decir, en lugar de generar un acercamiento refl exivo a la realidad de la exclusión social, el documental lo que consigue es ahondar en el rechazo social hacia estas personas.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Alicante,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/octubre-estatal-medios-de-comunicaci%C3%B3n
"El Centro de documentación de la FSG, recibe el siguiente correo: “Los gitanos sois la mayor basura de la humanidad. Habría que mataros a todos ratas de alcantarilla, parásitos hijos de puta. Un gitano un tiro en la cabeza. No sois mas que unas putas ratas asquerosas que vivís a costa de los demás. A ver cuando os echan ya a todos de Europa, gentuza de mierda, y os meten en vuestra puta cloaca (Rumania) para que allí sigáis criando como ratas y os matéis los unos a los otros. Lo único que sabéis hacer es extorsionar, robar, amenazar y chupar de las subvenciones. Que pena que Hitler no acabó con todos vosotros, gentuza miserable. ¿Aparte de tener 8 hijos cada uno, sabéis hacer otra cosa en la vida que no sea vivir del estado? Que os manden a todos para Rumania, (el basurero de Europa, donde vive toda la mierda) pronto, gentuza de mierda. La solución final contra los gitanos es plenamente legítima y perfectamente válida. Con la gentuza, la basura y la mierda, hay que acabar de raíz”. El correo, con un claro contenido de apología del racismo, además de injuriar claramente a la comunidad gitana y estar lleno de prejuicios, ha sido llevado por la FSG ante la Brigada de Delitos Informáticos y el caso continúa abierto en la actualidad.",,,2010-01-01T00:00:00+01:00,2010-01-01T00:00:00+01:00,Estatal,Redes sociales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/octubre-estatal-internet
