hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"Una mujer gitana acude al dispositivo de la FSG para comunicarnos que la citaron para hacer un día de prueba en una cafetería como camarera. Cuando acabó el mismo propietario y responsable de la cafetería le dijo que estaban muy contentos con el trabajo que había realizado y que sería llamada para formalizar el contrato para principios de mayo. Al día siguiente, cuando llamó para ver cuándo se pasaba y qué documentación necesitarían para formalizar el contrato que le habían comentado, le indicaron que ya habían cogido a otra persona para ese puesto de camarera. La mujer nos transmite que no le han dado una oportunidad por su pertenencia étnica.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Zaragoza,Empleo,Discriminación directa,
"La prospectora de empleo en la FSG Huesca nos comenta que acudió a hacer una visita de prospección a una empresa del sector de lavandería. Había concertado cita como Programa de Empleo Acceder; una vez ahí, se presento como Fundación Secretariado Gitano. La persona que le atiende, el gerente, exclama “ya empezamos mal” y dice que ha tenido malas experiencias y que no se quiere arriesgar. La prospectora le explica los objetivos de trabajo de la FSG y le invita a reflexionar sobre cómo ese tipo de planteamientos afectan negativamente a la comunidad gitana, ya que ven disminuidas sus posibilidades de acceso al empleo y en realidad no son responsables de lo que hayan podido hacer anteriormente otros trabajadores/as. El gerente de la lavandería argumenta que lo que quiere es que la persona trabaje. Durante la conversación descubrimos que sus experiencias negativas con comunidad gitana, se reducen a dos casos. Comenta que en ambos casos las personas dejaron el trabajo porque “decían que era muy duro y que se cansaban”. En su discurso alude a que tampoco ha tenido buenas experiencias con los trabajadores inmigrantes e insiste en decir que ha tenido buena voluntad, pero que se siente engañado y que ahora no se arriesga, comenta que necesitará contratar a dos personas para verano, pero que ya las tiene ojeadas, de sus propias redes sociales. Alude al hecho de que él también tiene una responsabilidad con sus trabajadores, que quieren compañeros que trabajen y que no les haría gracia que contratase a una persona gitana. Para finalizar la entrevista la prospectora le invita a que utilice nuestros servicios, y le ofrece una preselección de trabajadores avalados por una trayectoria laboral sólida. Después de esperar un tiempo prudencial y tratar de contactar varias veces con la persona responsable de la lavandería, no hay una respuesta positiva. Es habitual que los empresarios responsables de la contratación basen su rechazo hacia la comunidad gitana en posibles repercusiones negativas en sus negocios, sin embargo esa justificación no les exime de su responsabilidad como autores de la discriminación directa que realizan.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Huesca,Empleo,Discriminación directa,
"La venta ambulante en las playas de Punta Umbría siempre ha sido uno de los principales recursos para la obtención de ingresos de muchas familias gitanas. Sin embargo, nos informan las técnicas de la sede de la FSG en Huelva que el Ayuntamiento en lugar de facilitar el acceso a esta actividad económica de estas familias teniendo en cuenta su situación económica (siendo necesario regularizar esta situación), concede estos servicios de venta ambulante a una empresa mediante concurso público. Una familia de la zona afectada por esta medida nos traslada la queja de que no es justo que el Ayuntamiento haya actuado de esta forma ya que ellos llevan más de 20 años vendiendo en esas playas, por lo que solicitan al propio Ayuntamiento la normalización administrativa del desarrollo de su actividad ya que no disponen de otros recursos económicos en la zona. En la actualidad, las familias no han obtenido ninguna respuesta.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Huelva,Empleo,Discriminación directa,
"Un beneficiario del programa de empleo de la FSG en Granada nos cuenta que él siempre ha estado relacionado con los gitanos e incluso vive en una zona donde vive bastante población gitana, aunque él no es gitano. Buscando trabajo encontró un puesto de mozo de almacén, estuvo trabajando 5 días cuando el jefe le pregunto que donde vivía, y él le dijo que era de la zona Norte de Granada; el jefe le dijo que lo sentía mucho, que trabaja bastante bien pero que no trabaja con nadie de esa zona, y que no podía seguir trabajando allí. Así que tuvo que abandonar el puesto y seguir buscando trabajo. Este es un claro caso de discriminación por asociación. La discriminación por asociación es un tipo de discriminación que pueden sufrir las personas por su relación con otras.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Granada,Empleo,Discriminación directa,
"A través de un mensaje de Facebook una madre denuncia que su hijo ha sido víctima de un acto racista y antigitano: el menor que se encontraba cenando con su familia en la terraza de un bar, recibió un botellazo en la cabeza por parte de una persona, la cual le manifestó literalmente que “habría que exterminar a la raza gitana” o “fuera de este pueblo”. Además el menor recibió amenazas e insultos. El agresor es conocido por sus tendencias neonazis. La familia de la víctima denunció la agresión violenta ante la policía. Desde el Departamento de Igualdad y ante la gravedad de los hechos se presentó denuncia ante la fiscalía de delitos de odio y discriminación de Castellón. En la denuncia solicitamos que se realizasen todas las investigaciones oportunas. Este caso, que está pendiente de resolución, se está llevando con la colaboración de los equipos de FSG de Valencia y Castellón, con el acompañamiento y asesoramiento legal de la Técnica de Valencia. Este es uno de los casos de delito de odio antigitano objeto de litigio, que está apoyando la FSG con la defensa jurídica en el Juzgado. En el momento actual el caso está en fase de instrucción a la espera de resolución.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Castellón,Otros,Discurso de odio,
"Un mensajero de la empresa de transporte a la que la FSG contrata para sus envíos entregó unos paquetes en la oficina de Lugo. En ese momento la Técnica de Igualdad preguntó al mensajero porqué estaba abierto uno de los paquetes. El paquete estaba abierto y se podían ver los libros con la palabra “gitanos” escrita en la portada. Ante esta pregunta el mensajero dijo que “¿quién iba a coger algo a los gitanos?”, La Técnica de Igualdad le preguntó si sabía dónde se encontraba, a lo que él le contestó “en el sitio de los gitanos”. La Técnica le recriminó esa forma de hablar, despectiva y él contestó “ esa gente no quiere trabajar y esa es la verdad”. A lo largo de la discusión, el mensajero siguió diciendo “la raza gitana no está para trabajar, que prefieren ir a los mercados, que no saben trabajar tantas horas ni se presentan a las entrevistas bien vestidos y normales” La Técnica intentó dialogar con el mensajero e informarle del trabajo de la FSG, sin embargo éste no quiso atender a razones y salió de la oficina. Desde el Departamento de Igualdad se elaboró una carta de queja a la Dirección de la empresa. Se obtuvo respuesta inmediata por parte de la empresa solicitando disculpas por los hechos y el comportamiento del trabajador, totalmente ajeno a la filosofía de la empresa y se abrió un expediente de verificación y reclamación por el Departamento de Calidad. Días después, se informó al Departamento de Igualdad que tras la investigación de los hechos acontecidos y la entrevista que mantuvieron con el mensajero, éste no pudo justificar su actitud, comentarios y proceder y la empresa tomó la firme decisión de “prescindir de los servicios de este empleado de manera inmediata y fulminante”. Asimismo, nos trasladaron desde el franquiciado de Lugo sus más sinceras disculpas, ya que la política de la empresa defiende, al igual que nuestra Fundación, la no discriminación hacía cualquier persona por cualquier motivo. Del mismo modo, se ofrecieron, desde la empresa a personarse, si fuera necesario a nuestra oficina de Lugo para disculparse por lo sucedido.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Lugo,Otros,Discriminación directa,
"Una mujer gitana participante de los programas de la FSG en Linares, contó a la Técnica de Igualdad, que un día que se encontraba en un supermercado preguntó a una dependienta quién era la última en la fila para la caja. La dependienta sin más explicaciones empezó a gritar a la mujer y a insultar a las personas gitanas, creyendo que la mujer se iba a colar y diciendo que al final “siempre hacían lo que querían”. La mujer relató esta situación porque se sintió sorprendida y discriminada, ante la reacción de la dependienta. La Técnica de Igualdad le informó sobre sus derechos y la posibilidad de llevar a cabo alguna acción de mediación o queja. Sin embargo, la mujer lo único que quiso fue olvidar el incidente y no volver a entrar en ese establecimiento.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Jaén,Otros,Discriminación directa,
"Un joven que buscaba un coche para comprar, encontró uno en Internet en una web de compra-venta de coches. El joven llamó al particular que lo vendía. Mantuvieron una conversación telefónica y el vendedor le preguntó al joven si era de etnia gitana a lo que la víctima respondió que sí lo era. Ante eso el propietario le dijo “no pienso venderte el coche, porque eres gitano y yo no vendo a personas gitanas, porque no quiero ver ni tratar con gitanos”, y seguidamente le colgó. El joven, se sintió fatal, porque no supo qué hacer ni qué decir y contó el caso a la Técnica de Igualdad de Santander, a quien le comentó que era consciente que esas situaciones discriminatorias pasaban a las personas gitanas. La Técnica de Igualdad informó al joven de sus derechos y de las posibilidades de actuación cuando se consigue obtener alguna prueba. Asimismo, contactó con el agente discriminador el cual no facilitó ni su email ni WhatsApp, con lo cual no se consiguió obtener ninguna prueba de su trato discriminatorio hacía las personas gitanas.  ",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Cantabria,Otros,Discriminación directa,
"La Técnica de Igualdad de la FSG en Pamplona, detectó, por medio de una noticia publicada en prensa, la aparición de unos carteles con insultos racistas en un tablón de anuncios de un Municipio de Navarra. El mensaje de los carteles era “fuera de las huertas gitanos, ladrones fuera”. Tras comprobar el contenido de los carteles, la Técnica de Igualdad se puso en contacto con el Alcalde del municipio. Según comentó el Alcalde, se trataba de un hecho aislado de alguna persona residente en el municipio que podría estar disgustado por algún robo o desperfecto en su huerta y colocó los carteles. Eran 3 carteles escritos a mano, y se retiraron esa misma mañana. El alcalde nos aseguró que en caso de que se repitiera el incidente u otro hecho de carácter discriminatorio, nos informaría y se tomarían las medidas oportunas. Desde la FSG de Pamplona valoramos positivamente la accesibilidad y respuesta del Alcalde de dicho municipio y se hará seguimiento de la situación de las familias gitanas en el lugar de los hechos.  ",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Navarra,Otros,Discriminación directa,
"Una joven, usuaria de los programas de la FSG de Granada, contó a la Técnica de Igualdad, que tenía un amigo con el que empezó a salir. La chica conoció a la madre del joven y todo fue bien, hasta que la madre se enteró que la joven era gitana y vendía en el mercadillo. El joven le dijo a la madre que quería seguir con la chica, pero la madre le advirtió que si seguía con ella se fuera de la casa. La joven, que recibió los comentarios de rechazo y no aceptación por parte de la familia del chico, sólo quiso compartir su malestar y contar a alguien lo que podía ocurrir en las relaciones inter étnicas cuando existían prejuicios y estereotipos negativos hacía la comunidad gitana.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Granada,Otros,Discriminación directa,
"Una chica no gitana empieza a trabajar en un restaurante como ayudante de cocina y firma un contrato de trabajo hasta fin de temporada a jornada completa. Sus compañeros/as están muy contentos con su trabajo y así lo comunica a la FSG. Al poco tiempo de estar trabajando, una compañera se entera de que su marido es gitano. A partir de ese momento la chica nos comenta que el trato empezó a ser diferente y sobretodo de su responsable hacia ella. Al poco tiempo, sin justificación alguna, le cambian de horario de trabajo y le comunican que le van a cambiar de jornada completa a trabajar sólo dos horas al día. La chica, valorando la necesidad de trabajar y recibir ingresos económicos independientemente de la cantidad, se disponía a firmar las nuevas condiciones de su contrato, pero después la responsable le dice que al final va a prescindir de sus servicios y que su puesto lo va a ocupar su propio hermano. Al poco tiempo la chica oye unos comentarios señalando que su despido fue motivado porque no aceptaba las nuevas condiciones de contrato que le propusieron.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Almería,Empleo,Discriminación directa,
"Las personas que nos informan de este caso se encontraban en el descanso de las Pruebas Libres para la Obtención del Graduado en ESA, en un centro educativo de A Coruña, a las 12 de la mañana aproximadamente, en el interior de las instalaciones. Dos hombres se dirigieron hacia ellos y se identificaron, sin uniforme, como agentes de policía. Uno de ellos tenía una placa colgada del cuello. Pidieron a los denunciantes, dos hombres de etnia gitana, que les acompañaran a la calle, delante de todas las personas allí congregadas (varios centenares) y les solicitaron identificarse. Los denunciantes acataron las órdenes y salieron fuera del recinto, sin que los agentes dieran explicación de la causa del requerimiento. En el exterior del centro los policías se dirigieron a uno de ellos, en primer lugar. Este les dio el DNI, y ambos agentes lo registraron, le sacaron todos los objetos de los bolsillos y los dejaron encima de una papelera. Luego se dirigieron a la otra persona y repitieron la operación. Uno de ellos preguntó cuál era la causa y los agentes respondieron que fueron avisados por el centro educativo, pero no dijeron la causa de la llamada. Después de los registros y al comprobar que no había nada ilegal, se marcharon sin dar más explicación, sin pedir documentación ni registrar a ninguna otra persona de las que allí se encontraban. Una de las personas se dirigió a la Dirección del Centro y preguntó cuál era la causa del trato anteriormente recibido por los agentes. La directora comentó que realizaron una llamada a los agentes porque se observaba que había gente fuera del recinto consumiendo sustancias ilegales, pero que no llegó a especificar quién. Los agentes sólo se dirigieron a los dos denunciantes, para realizar las identificaciones y los registros, cuando en el momento, no estaban cometiendo ningún delito ni consumiendo ninguna sustancia. Después de finalizar los exámenes que correspondían a esa mañana, a las 13:30 aproximadamente se dirigieron a la oficina de la Fundación Secretariado Gitano de A Coruña, para solicitar el asesoramiento oportuno, visiblemente nerviosos. El mismo día que se describe el incidente, por la tarde, los técnicos de la FSG se dirigieron personalmente al Centro de Educación de Adultos EPA Eduardo Pondal. Se les informó de la intención de los afectados en denunciar los hechos como discriminatorios y se les preguntó por qué realizaron la llamada telefónica para que los agentes se personaron en el centro. En esta ocasión, niegan haber realizado la llamada telefónica desde la dirección del centro. Desde el Área de Igualdad se envió una carta de queja a la jefatura de policía de A Coruña manifestando nuestro malestar por lo sucedido.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,A Coruña,Servicios policiales,Discriminación directa,
"Desde Murcia nos llega un testimonio de 4 chicos gitanos. Estaban en un kiosko de golosinas de un familiar cuando aparecieron cuatro furgonetas de policías que circulaban con normalidad, dando la impresión de una ronda rutinaria por el barrio. Repentinamente pararon los vehículos y bajaron armados y con las defensas y les dijeron que se pusieran contra la pared con las manos arriba, utilizando las defensas y las armas, golpeándoles continuamente. Los agredidos manifiestan que ninguno de ellos se opuso a las autoridades. Los primeros golpes fueron directamente a las piernas y rodillas. Los afectados, apaleados y desconcertados, obedecían las órdenes sin oponer resistencia alguna. Uno de ellos intentaba calmar a los menores diciéndoles que hiciesen lo que les decían, que no se asustaran, para que la policía hiciese su trabajo y se fuera. Uno de ellos viendo que varios agentes entraban al kiosco, preguntó si tenían alguna orden para entrar, a lo que un Policía contestó que “la orden era él”. Esta intervención de la policía considerada como ilegal y desproporcionada está denunciada ante el Ministerio Fiscal de la comunidad autónoma y también ante la Delegación del Gobierno de Murcia. Todavía no hemos obtenido una respuesta por parte de las autoridades.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Murcia,Servicios policiales,Discriminación directa,
"Un joven gitano rumano acude a la sede que la Fundación Secretariado Gitano tiene en Madrid y nos informa de lo siguiente. Había comprado un motor para el coche en un desguace por la mañana (aporta el ticket del motor). Por la tarde se presentaron dos furgones de policía nacional en la zona donde vive. Vieron el motor que había comprado encima de un palé y acusaron al joven de haber robado el motor. Éste dijo que no lo ha robado y cuando fue a buscar el ticket, la policía le cogió por la fuerza y le obligó a tumbarse en el suelo. Él se resistió porque tiene una pierna operada y le dijo a la policía que no puede doblarla. Entonces, la policía comenzó a agredirle en presencia de sus hijos menores de edad, su mujer, y vecinos y familiares que viven allí. Según los testigos pidieron a la policía que le dejaran pero la policía siguió agrediéndole llegando a golpearle contra la pared. La víctima dijo que iba a va a denunciar a la policía por la agresión, y acto seguido se lo llevaron detenido a la comisaría, donde le vio un médico. Éste aportó un informe de asistencia sanitaria donde indicaba que se había autolesionado. Posteriormente le llevaron al hospital Infanta Leonor, donde le curaron las heridas. No le entregaron ningún informe médico. Tras curarle se lo llevaron a la comisaría. La víctima dijo que quería poner denuncia a la policía y al llegar allí y decirlo, le metieron en el calabozo. La policía adujo que el motivo por el que le detuvo es como acusado de violencia de género y de atentar contra la autoridad. La mujer negó en todo momento que le haya agredido. No obstante, nos informan que tienen este juicio pendiente. Hay que indicar que la cantidad de controles y su intensidad suele ser mucho mayor en barrios habitados por población gitana, como es el caso de la Cañada Real en Madrid.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Madrid,Servicios policiales,Discriminación directa,
