hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"Se publicó en Granada Hoy una noticia con el título: “Liberadas dos menores tras ser vendidas por su hermana por 20.000 euros”. En la noticia mencionada aparece la mención a la etnia gitana, relacionada con los matrimonios forzados, trata de personas, abusos sexuales, clanes, etc. para referirse a la venta de dos menores por sus familiares. A partir de la noticia hay varios comentarios antigitanos on line.",Se envió una Carta a la directora de Granada Hoy para que retiraran los comentarios racistas de la noticia.,Positivo. No hubo respuesta del medio pero se retiró la noticia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Granada,Medios de comunicación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/granada-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-0
"Tras una redada en A Coruña por presunto tráfico de drogas, en las diferentes noticias aparecidas en varios medios se menciona la etnia de las personas (aunque en algunas se especifica que no todas eran gitanas), el apellido (Jiménez), el luto de una de las detenidas y el uso de palabras como “clan” o “patriarca”.",Se enviaron correos electrónicos de queja a todos los medios que recogieron la noticia de forma discriminatoria.,No hubo respuesta de ningún medio ni se eliminó la mención a la etnia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Discriminación directa,"['https://www.elidealgallego.com/articulo/coruna/juez-encarcela-arrestados-redada-antidrogaorillamar/20180624004316376781.html', 'http://www.europapress.es/galicia/noticia-dieciocho-detenidos-coruna-operativo-contra-trafico-drogas-20180621095313.html', 'https://www.lavozdegalicia.es/noticia/galicia/2018/06/24/redada-coruna-supuso-duro-golpe-abastecimiento-cocaina-san-xoan/0003_201806G24P7995.htm']",https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-5
"Noticia publicada periódico “El Español” en fecha del 25 de marzo de 2018 con el título: “El ‘caballo’ está en manos de clanes gitanos: de los Gordos a los Casiano, así se mueve la heroína”. En la noticia tratada aparece la mención a la etnia gitana de las familias protagonistas de este suceso, para referirse a la venta y al consumo de drogas en España: 
“Un puñado de clanes gitanos, a lo sumo una decena de familias” repartidas por toda la geografía española, atesoran todo lo necesario para llenar de caballo las calles de las grandes capitales del país.….” “Estos clanes gitanos tienen contacto directo con los enviados de los grandes narcos turcos como El Paralítico Ufi Çetinkaya, Abdullah Baybasin, Cemal Nayir o Cumhur Yakut”. “Los líderes de los clanes gitanos que mueven la heroína por España cierran sus pedidos con ellos.” “Tanto los clanes gitanos de España como quienes les hacen llegar la droga toman medidas de seguridad extremas”. “El patriarca del clan (o la matriarca, porque también hay lideresas -una de ellas llegó a tener una relación sentimental con un narco turco) acuerda las condiciones del envío con los enlaces de Turquía.” “Una vez en España, otros miembros de clanes gitanos de un escalafón inferior suelen ser quienes adulteran la heroína con sustancia de corte.” “Es un síntoma de lo sigilosos que llegan a ser los grandes clanes gitanos del jaco. En lo suyo, los patriarcas del caballo son los mejores.”
",Se envió una carta de queja al medio.,"No respondieron al correo electrónico mandando en el mes de junio ni eliminaron la mención a la etnia gitana. A día de hoy este medio de comunicación continúa publicando noticias, haciendo mención a la etnia de las personas, las nacionalidades, etc.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,['https://www.elespanol.com/reportajes/20180325/caballo-manos-clanes-gitanos-gordos-casianoheroina/294470859_0.html'],https://informesdiscriminacion.gitanos.org/casos/estatal-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-6
"mencionando la etnia de la misma. Que los medios de comunicación pongan el foco en la pobreza y la exclusión cuando se redactan noticias sobre personas gitanas refuerza los estereotipos y prejuicios que pesan sobre ellas y las convierte en el colectivo más rechazado. El día anterior en su mismo medio publicaron una noticia sobre la retirada de custodia de estos 11 menores en la que no se hacía referencia a la etnia de esta familia y los comentarios que surgen al hilo de la noticia no son discriminatorios. Sin embargo en la segunda noticia publicada los comentarios sí hacen alusión a la pertenencia: “[s]on sus costumbres y hay que educarlos para erradicarlas. Decir que “no ha trabajado nunca” y al mismo tiempo que “se gana la vida honradamente” no son dos cosas compatibles, máxime viviendo en una cueva y apodándose canuto”. Señalar también que las imágenes y el vídeo que acompañan la noticia dan una visión caricaturizada. Hay que tener en cuenta que se trata de una familia concreta y que obviar la diversidad existente resulta sensacionalista y perpetúa la estigmatización de toda la comunidad gitana.","Se envió carta de queja a este medio, que suele mencionar sistemáticamente la etnia gitana en todas las noticias sobre delitos o conflictos.",Negativo. No hubo respuesta del medio.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Discriminación directa,['https://www.lavozdegalicia.es/noticia/sociedad/2018/06/21/padre-marchal-retirado-custodia11-30-hijos-trabajar-trabaje-nunca/00031529568186765247573.htm'],https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-4
"El Diario del Alto Aragón publicó una noticia sobre una operación policial en la localidad de Barbastro, con el titular “ocho detenidos y armas incautadas en una operación en Barbastro”. En la portada se publicó lo siguiente “todo comenzó con la reyerta entre dos familias de etnia gitana”. En el desarrollo de la noticia se volvió a recalcar la pertenencia étnica de los presuntos implicados “tras una reyerta ocurrida entre dos familias de etnia gitana”.",Desde el Departamento de Igualdad se reportó al medio y se hizo especial mención a que la relación e identificación de este tipo de sucesos con la etnia gitana incidía en el mantenimiento de estereotipos y prejuicios hacia la totalidad de la misma.,Parcialmente positiva. No se recibió respuesta pero se eliminó mención a la etnia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Huesca,Medios de comunicación,Discriminación directa,['https://www.radiohuesca.com/comarcas/ocho-detenidos-tras-el-amplio-despliegue-policial-enbarbastro-29062018-111472.html'],https://informesdiscriminacion.gitanos.org/casos/huesca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-0
"En el Diario de Sevilla se publicó una noticia sobre tráfico de drogas, en la que se menciona la etnia de los presuntos delincuentes. Incluir la mención a la ley gitana y hablar de clanes familiares (incluso nombrar uno en concreto con el apodo de la familia) en una noticia sobre tráfico de droga, violencia y delincuencia, es innecesario y contribuye a la estigmatización del pueblo gitano, además de estimular el discurso de odio antigitano de la ciudadanía.","Se remite un escrito a la dirección del diario en el que se transmite la indignación y disconformidad con el trato dirigido a la comunidad gitana, resaltando los comentarios que se generan a continuación de la noticia, responsabilidad del medio, ya que abre un espacio público de opinión. Asimismo, se les invita a conversar sobre el tema si ellos lo consideran oportuno.","Parcialmente positivo. No recibimos respuesta del director del medio de comunicación, pero se comprueba que después de enviar nuestra carta se eliminan algunas de las menciones a la etnia de los supuestos implicados en el incidente.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://www.diariodesevilla.es/sevilla/Detenido-familiar-Mil-Viviendas-apropiarse_0_1253875347.html'],https://informesdiscriminacion.gitanos.org/casos/sevilla-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-1
"Se publicó en El Comercio una noticia sobre robos en empresas de la zona, donde se mencionaba la etnia gitana de los ladrones: “Los últimos damnificados de esta oleada de robos perpetrados por personas y grupos de la etnia gitana, según denuncian todos los afectados, han sido las naves de Laminación de ArcelorMittal, en donde el robo de plomo y los destrozos causados se han evaluado por encima de los 150.000 euros. Las denuncias ya constan en la Guardia Civil y en la Comisaría de Policía Nacional de Avilés.”","Se llamó al Comercio digital, y nos remitieron a Avilés (LA Voz de Avilés). La técnica de la FSG se puso en contacto vía telefónica con ese medio, y le comentó que mencionar la etnia no es relevante. La persona del medio manifestó no estar de acuerdo con nuestra queja. La técnica pidió que retirara la mención a la etnia.",Negativo. Finalmente no se cambió la noticia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,['http://www.elcomercio.es/aviles/empresas-pepa-amenazan-20180613001615-ntvo.html'],https://informesdiscriminacion.gitanos.org/casos/avil%C3%A9s-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa
"A partir de un suceso sobre un altercado con armas de fuego, se publicó una noticia donde se mencionaba la etnia gitana de una de las familias supuestamente involucradas.",Se envió una carta de queja al medio.,Negativo. No hubo respuesta del medio ni se eliminó la mención a la etnia gitana.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Discriminación directa,['https://www.lavozdegalicia.es/noticia/ferrol/ferrol/2018/06/04/gran-despliegue-policial-altercados-barrio-caranza/00031528111348061690981.htm'],https://informesdiscriminacion.gitanos.org/casos/ferrol-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa
"En el foro de Internet Burbuja.info se detectaron varios casos de discurso de odio extremo contra el pueblo gitano, a raíz de una noticia sobre un homicidio. Algunos comentarios son: 
“Esta escoria pide a gritos ser exterminada”, “están pidiendo el exterminio que tanto necesitan y anhelan”, hace una alusión de terminología nazi “überuntmench must be killed with fire” y comentarios contra la Fundación Secretariado Gitano. “Todos los que los hemos sufrido de vecinos de barrio, barrios, sabemos lo que es esta escoria, el culmen de la subhumanidad, y por supuesto también sabemos lo que merecen. Es solo cuestión de tiempo.... Me oís escoria subhumana, podréis acabar con los españoles, que da igual, os van a genocidar igual, la hordas del este os darán lo vuestro con raciones extra. Preguntadle a un chino, porque en China siendo vecina de la India, no hay gitanos. JOJOJOJOJO TIC TAC TIC TAC...”
",Se presentó denuncia en la Policía Nacional y en Fiscalía en Santiago de Compostela.,"El procedimiento se instruye por parte de un Juzgado de Instrucción de Santiago de Compostela, que tras la investigación identifica al autor de las manifestaciones en Ourense, por lo que se inhibe a los Juzgados de esa ciudad. La Fundación Secretariado Gitano se ha personado en el procedimiento para ejercer la acción popular.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Ourense,Medios de comunicación,Discriminación directa,['https://www.burbuja.info/inmobiliaria/burbuja-inmobiliaria/1054555-apunalan-y-matan-a-jovenespalda-recriminar-que-se-salten-paso-de-ce-14.html#post22362724'],https://informesdiscriminacion.gitanos.org/casos/ourense-internet-discriminaci%C3%B3n-directa
"En el periódico La Opinión de Málaga se publicó una noticia sobre una agresión, donde se menciona la etnia gitana del agresor.","Se enviaron dos cartas de queja, y al no recibir respuesta, se llamó por teléfono a la redacción. El periódico dio otro mail de contacto, al que se envió de nuevo la carta.",Negativo. No hubo respuesta del medio ni se eliminó la mención a la etnia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Málaga,Medios de comunicación,Discriminación directa,['https://www.laopiniondemalaga.es/sucesos/2018/04/25/detenido-autor-brutal-agresion-orense/1002518.html'],https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-2
El Diario de Aragón publicó dos noticias sobre una agresión a una mujer en la que los presuntos agresores eran de etnia gitana. En una noticia se hizo una referencia a la etnia gitana como un grupo agresivo y peligroso.,"Desde el Departamento de Igualdad se envió un correo de queja al medio haciendo hincapié en que la mención de la etnia en este tipo de sucesos no aportaba nada a la noticia y sí en cambio incidía en la imagen negativa y violenta de la comunidad gitana. Tras la investigación de los hechos finalmente pudimos llegar a la conclusión de que realmente no sabían con certeza la pertenencia étnica de los presuntos agresores y que sin embargo, así lo destacaron.",Negativo. El medio no contestó ni se eliminó la mención a la etnia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Huesca,Medios de comunicación,Discriminación directa,['http://www.diariodelaltoaragon.es/NoticiasDetalle.aspx?Id=1123620'],https://informesdiscriminacion.gitanos.org/casos/huesca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa
"El 14 de mayo de 2018, el periódico Última Hora de Palma de Mallorca, publica una noticia con indicios discriminatorios, haciendo referencia a la peligrosidad de “los okupas del clan los Extremeños” y mencionando la etnia gitana de sus componentes. Algunos de los comentarios racistas son: “familias gitanas muy agresivas”, “trabajo ilegal de familias gitanas”, “están ocasionando tensión y enfrentamientos”, “son muy violentos”, “nos quisieron agredir”, “problemas de robos”, “insultos y amenazas…”, “no saben comportarse”, “los gitanos han llenado las furgonetas de piedras”.",Enviamos carta formal de queja dirigida a la dirección del periódico con el fin de hacer saber nuestro malestar y solicitando la rectificación de la noticia con la eliminación del dato étnico. Es la primera vez que escribimos al periódico por lo que no tomaremos otras medidas.,"Positivo. No hubo respuesta del periódico a la carta, pero se eliminó la noticia.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Baleares,Medios de comunicación,Discriminación directa,['https://www.ultimahora.es/sucesos/ultimas/2018/05/14/1000131/alarma-son-guells-ante-amenazas-okupas-del-clan-extremenos.html'],https://informesdiscriminacion.gitanos.org/casos/palma-de-mallorca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa
"El periódico El Ideal Gallego publicó una noticia sobre una zona de A Coruña donde había problemas por tráfico de drogas. La imagen que acompañaba la noticia mostraba una vivienda en ruinas, y se vinculaba a personas de la comunidad gitana con esta situación de conflictividad social: “El ejemplo más claro es el de las viviendas de San José, cuyos propietarios nunca han podido conseguir que el clan gitano que lo habita lo abandone”.",Se envió una carta de queja al medio explicando la mala práctica de la mención a la etnia.,Negativo. No hubo respuesta del medio ni se modificó la noticia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Discriminación directa,['https://www.elidealgallego.com/articulo/coruna/gobierno-local-abrira-tramite-derribo-ruinascastrillon/20180426001658371544.html'],https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-3
"El diario de León publicó un suceso relacionado con un hombre que presuntamente había sufrido una paliza por pedir a una familia que vivía en su bloque que bajaran el volumen de la música ya que lo tenían muy alto. El diario hizo mención a la etnia gitana de la familia, dato que no aportaba nada a la noticia y que sin embargo, incidía en la imagen negativa y en la percepción de que todas las personas gitanas son violentas e incívicas. Relacionados con la noticia se publicaron dos comentarios: 
""Siempre las mismas personas intransigentes son gitanas” ”Después se quejan de que somos Racistas...”.
",Desde el Departamento de Igualdad se envió una carta al periódico Diario de León trasladando nuestro malestar por la mención de la etnia gitana en las noticias de sucesos violentos.,"No obtuvimos respuesta del medio ni se eliminó la mención a la etnia. No obstante, sí que se eliminaron los comentarios racistas.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,León,Medios de comunicación,Discriminación directa,['http://www.diariodeleon.es/noticias/provincia/recibe-brutal-paliza-pedirle-sus-vecinos-bajaranmusica_1244125.html'],https://informesdiscriminacion.gitanos.org/casos/le%C3%B3n-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa
"El periódico ABC de Sevilla publicó una noticia referida al homicidio de una mujer a manos de su pareja, en la que se mencionaba que el agresor y la víctima estaban casados por el rito gitano, lo cual no es necesario ni determinante para el caso que se trata. Lo único que consigue es vincular a la población gitana con la violencia de género y los comportamientos agresivos y machistas, creando y reforzando así prejuicios y estereotipos negativos hacia la misma.","Se remitió un escrito a la dirección del diario en el que se transmitía la indignación y disconformidad con el trato dirigido a la comunidad gitana, resaltando los comentarios que se generan a continuación de la noticia, que deberían ser moderados por el medio. Asimismo, se les invitó a conocer la “Guía para periodistas sobre medios de comunicación y comunidad gitana” disponible en la web de la FSG y a conversar sobre el tema si ellos lo consideraran oportuno.",Negativo. No hubo respuesta del medio ni se modificó la noticia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://sevilla.abc.es/sevilla/sevi-presunto-autor-ultimo-crimen-machista-espana-esconde-sevilla-201803262156_noticia.html'],https://informesdiscriminacion.gitanos.org/casos/sevilla-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-0
"Europapress publicó una noticia sobre un apuñalamiento ocurrido en Murcia, donde indicaba en el texto que el presunto autor era de etnia gitana.",Se envió una carta de queja al medio explicando la mala práctica de la mención étnica.,Negativo. No hubo respuesta del medio ni se modificó la noticia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Murcia,Medios de comunicación,Discriminación directa,['http://www.europapress.es/murcia/noticia-prision-presunto-autor-material-apunalamiento-mortalhombre-dia-bando-huerta-20180426161924.html'],https://informesdiscriminacion.gitanos.org/casos/murcia-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-1
El periódico El Comercio de Gijón publicó una noticia sobre un robo de gasoil. En el texto de la noticia se menciona que los presuntos autores son de etnia gitana.,Se envió una carta de queja al medio explicando la mala práctica de la mención étnica.,Negativo. No hubo respuesta del medio ni se modificó la noticia.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,['https://www.elcomercio.es/gijon/detenidos-padre-hijo-robar-gasoil-gijon-20180425000638-ntvo.html'],https://informesdiscriminacion.gitanos.org/casos/asturias-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-0
