hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"Un particular publicó un anuncio para ofrecer sus servicios en un portal de Internet, donde indicaba que “se abstuvieran de contactar gitanos”. Un joven gitano nos trasladó que se había puesto en contacto con el anunciante y nos comentó que lo primero que le preguntó era que si era gitano. El joven le acusó de racista.",Se solicitó la eliminación de ese anuncio publicitario por considerarlo discriminatorio hacia las personas gitanas.,Positivo. El anuncio fue eliminado.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Navarra,Redes sociales,Discriminación directa,['https://www.milanuncios.com/anuncios-en-navarra/entrenamiento-de-cachorros-a-conejos.htm?fromSearch=1']
"Una usuaria de Twitter que además ejercía un cargo publicó unos comentarios que incidían en los estereotipos y prejuicios hacia la comunidad gitana, en respuesta a una noticia de un tuit de @el_pais: “Y también van a contar que muchas niñas gitanas se casan y paren hijos a los 14 años?” “El victimismo les sale muy rentable. Es inherente a ellos. Y los hijos perpetúan el papel de víctima reforzado y mamado en casa. Nada cambia en cientos de años. Una generación tras otra. Lo vivo cada día.”",Se envió carta de queja a su responsable trasladándole nuestra preocupación por los comentarios que realizó en su cuenta de manera reiterada.,Positivo. Se retiraron los tuits.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Estatal,Redes sociales,Discurso de odio,
Se identificaron varios audios de Whatsapp de personas particulares que difundieron en redes sociales mensajes que culpabilizaban a personas gitanas de la propagación de coronavirus. Además en Forocoches se localizaron comentarios de odio del mismo tipo.,Se presentó Denuncia a Fiscalía y a la Guardia Civil de Santoña por los posibles delitos de discurso de odio de los audios difundidos por WhatsApp y se presentó ampliación de denuncia a fiscalía y guardia civil de Santoña por los posibles delitos de discurso de odio de los comentarios en Forocoches.,Pendiente de resultados. Más información en el capítulo de Litigios estratégicos.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cantabria,Redes sociales,Discriminación directa,['https://m.forocoches.com/foro//showthread.php?t=7829010']
Encontramos un perfil de Facebook donde aparecía la siguiente información de la usuaria: “Porque odio a los gitanos mugrientos. Tendrían que matarlos a todos desde chicos”.,Se analizó el perfil y no encontramos más comentarios de odio ni la información que habíamos descubierto anteriormente. Parece que la usuaria lo borró.,Positivo. El comentario de odio ha desaparecido.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cantabria,Redes sociales,Discurso de odio,
"Se publicaron en Twitter unos vídeos por parte de la Comunidad de Policías Unidos en los que se hacía mención a la etnia gitana de las personas del video. A dicha publicación siguieron unos comentarios discriminatorios tales como “los de la etnia, una lacra nacional, los primeros beneficiados por la paguita del subcomandante Iglesias, a llevarse nuestro dinero sin aportar nada a cambio que no sean problemas, agresiones y tráfico de drogas” o “Putos gitanos...”","Se reportó ante el propio medio. Se certificó el tuit y se envió un mensaje a la cuenta que hizo la publicación y a la página oficial de Twitter, donde se solicitó la retirada de la publicación, así como la de los comentarios discriminatorios.","Positivo. Se retiraron todos los comentarios. La cuenta que había publicado el vídeo, nos contestó reconociendo que no era necesaria la mención a la etnia gitana en aquel tipo de mensajes.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Valencia,Redes sociales,Discurso de odio,
"Una mujer, de 59 años, ingresó en el hospital Virgen de La Arrixaca de Murcia para someterse a una intervención, pero la cirugía se complicó y la mujer murió. Cuando los cirujanos salieron para dar la mala noticia a los familiares, estas personas empezaron a proferir gritos y amenazas contra los médicos y empezaron a romper cristaleras y vitrinas en la zona de información del pasillo de la Unidad de Cuidados Intensivos del centro. Tras esto, el personal del hospital llamó a la Policía. En redes sociales y medios de comunicación, se dijo que estas personas eran gitanas, lo que generó una oleada de comentarios antigitanos. El guardia de seguridad del hospital habló en una entrevista de radio alegando que “siempre eran los mismos”.","Una técnica de la FSG participó en una entrevista en la misma emisora de radio, explicando que en realidad estas personas no eran gitanas y cuestionando los estereotipos antigitanos tan arraigados.",Positivo. El guardia de seguridad que había dado una información errónea en los medios de comunicación pidió disculpas públicamente.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Murcia,Medios de comunicación,Discriminación directa,['http://www.ivoox.com/48247499']
"Aparecieron publicados en un portal de arquitectura comentarios antigitanos. Algunos de ellos fueron: “Véase arquetas a pie de bajante, se cobraron 10 y solo se han hecho 3, y no como pone en la memoria descriptiva, sino a lo gitano.” (sic) “Lo apoyas sobre unos bloques de hormigón, para que no esté en contacto con el suelo directo, y, si preguntan, que los gitanos te robaron las ruedas y te lo dejaron así, y te da pereza denunciar...”",Se envió un correo al Administrador de la Web solicitando la retirada de los comentarios racistas.,"Positivo. Se eliminaron los contenidos, por ello no hay referencia.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,
"La Razón publicó una noticia sobre un conflicto con la policía, con el titular “Graban en video las pedradas de familias gitanas contra una comisaría de los Mossos”.",Se envió carta el medio de comunicación solicitándole la eliminación de la mención de la etnia.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,['https://www.larazon.es/cataluna/20201219/cgaq2id35jgedftza235wcd3ti.html']
"El Comercio publicó una noticia sobre una agresión, con mención de la supuesta etnia gitana de los implicados.",Se envió carta de queja al medio,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,['https://www.elcomercio.es/Asturias/denuncias-cruzadas-agresion-20201118000635-ntvo.html']
"El Atlántico publicó una noticia donde mencionaba la supuesta etnia de las personas involucradas, un dato que no aportaba información relevante para su compresión.",Se envió carta al medio.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['https://www.atlantico.net/articulo/Pontevedra/macrooperativo-policial-teis-trafico-drogasdetenidos/20201008111018799558.html']
"El Comercio publicó dos noticias sobre personas que no respetaron el estado de alarma en un domicilio de Asturias, mencionando la supuesta etnia gitana de las mismas.",Se envió carta de queja.,Negativo. No hubo respuesta.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,['https://www.elcomercio.es/Asturias/policia-interviene-fiesta-28-personas-Asturias20201104221154-nt.html']
"ABC publicó una noticia sobre un juicio por asesinato, donde, además de mencionar la supuesta etnia gitana, en la noticia se mostraron datos concretos de las familias implicadas (apodos, nombres).",Se remitió una carta al diario notificándoles nuestra disconformidad con la redacción de su noticia.,Negativo. El medio no contestó,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://sevilla.abc.es/provincia/sevi-crimen-ecija-reducen-33-menos-20-anos-peticion-carcelpara-acusado-asesinato-202010192050_noticia.html']
"El Confidencial publicó una noticia donde se menciona la supuesta etnia gitana en un suceso violento, con un menor implicado en el mismo.",Se envió carta al medio de comunicación solicitando la retirada de la etnia en la noticia.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Palencia,Medios de comunicación,Discriminación directa,['https://www.elconfidencial.com/espana/2020-10-09/nino-12-anos-agrede-profesorasdrogapalencia_2782559/']
"El Español publicó una noticia sobre un detenido por narcotráfico, mencionando que era gitano.",Se le envió una carta de queja desde el departamento al periódico al periódico vía email.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cádiz,Medios de comunicación,Discriminación directa,['https://www.google.com/amp/s/www.elespanol.com/reportajes/20200702/potito-narcopago-princesa-linea-carros-marisco/501951037_0.amp.html']
La Vanguardia publicó una noticia sobre una pelea donde mencionaban que las personas implicadas eran de etnia gitana.,Se envió una carta de queja al periódico al periódico vía email.,Positivo. El periódico retiró la noticia y se disculpó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cádiz,Medios de comunicación,Discriminación directa,['https://www.lavanguardia.com/local/sevilla/20200904/483287939362/sucesos--detenidoen-algeciras-uno-de-los-presuntos-participantes-en-la-reyerta-del-barrio-del-saladillo.html']
"El medio digital El Caso de Cataluña publicó una noticia sobre un suceso grave que implicaba tiroteos y conflictos entre varias personas, donde se mencionaba la etnia de los implicados.",Se envió carta de queja al medio.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Girona,Medios de comunicación,Discriminación directa,['https://elcaso.elnacional.cat/es/sucesos/video-mossos-tiros-pistola-persecucion-barri-santjona-figueres-gitanos-marihuana_38240_102.html']
"Diario de Sevilla publicó una noticia relacionada con un crimen de violencia de género, donde se mencionaba a la etnia gitana sin que fuera relevante para la noticia.",Se envió carta de queja al medio.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://www.diariodesevilla.es/juzgado_de_guardia/actualidad/acusado-apunalar-parejaPajaritos-fallecida_0_1501350154.html']
"El periódico ABC Sevilla publicó una noticia sobre el grado de cumplimiento de las medidas para prevenir el Covid 19, aludieron a la etnia gitana en un barrio castigado por la prensa durante la pandemia como es Polígono Sur.",Se envió carta de queja al medio.,: Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://sevilla.abc.es/sevilla/sevi-poligono-entre-miedo-contagio-y-desobediencia-sinsolucion-202009132222_noticia.html?ref=https%3A//www.google.com/']
"El Periódico publicó una noticia con el siguiente titular “Dos acusados en una trama de contrataciones irregulares de vigilancia de pisos en el barrio de la Mina (Sant Adrià del Besòs), entre ellos el patriarca de un clan gitano… resultando adjudicatarias empresas propiedad de distintos clanes gitanos que controlaban el barrio y que no cumplían con los requisitos legales”.",Se envió carta de queja al medio de comunicación.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Barcelona,Medios de comunicación,Discriminación directa,['https://www.elperiodico.com/es/barcelona/20200915/vigilancia-pisos-la-mina-juicioaudiencia-barcelona-8113888']
"Diario IO (periódico en papel, sin versión on line) publicó una noticia relacionada con la violencia, donde se menciona la supuesta etnia gitana de las personas implicadas. Titular: “Reyerta gitana” “Enamoramiento de una niña de 12 años por su primo hermano, mayor que ella, pero también menor de edad (14), y la disputa que generó en el seno de su familia, de etnia gitana, fue el desencadenante de la trágica colisión ocurrida en la antigua carretera de Extremadura en la que murieron tres personas...”",Carta de queja a la dirección de Diario IO (Información y Ocio),Negativo. El medio no contestó. Referencia: edición solo en papel.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,
"RTVE hizo un reportaje sobre la incidencia del Coronavirus en Cantabria emitido en RTVE 24 horas el sábado 28 de marzo, en el que dice textualmente “...sucede que la mayor parte de estas familias son de etnia gitana”.",Se envió carta de queja a la directora del Canal 24 horas de RTVE.,Negativo. No habido respuesta por parte del medio.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Cantabria,Medios de comunicación,Discriminación directa,
OK Diario publicó una noticia sobre la epidemia del coronavirus donde se hacía mención a la comunidad gitana como foco del contagio y culpable de la propagación del virus por incumplimiento de las medidas.,Se envió carta de queja al director de Ok Diario,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,['https://okdiario.com/salud/guardia-civil-notificara-cuarentena-uno-uno-vecinos-haro-contactocoronavirus-526781']
20 minutos publicó una noticia relacionada con la epidemia del coronavirus donde se menciona a la comunidad gitana como foco del contagio.,Se envió carta de queja al medio,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,['https://www.20minutos.es/noticia/4179098/0/funeral-vitoria-foco-coronavirus-contagiados/']
"El periódico El País publicó varias noticias relacionadas con la epidemia del coronavirus donde se mencionaba a la comunidad gitana como foco del contagio y culpable de la propagación del virus por incumplimiento de las medidas, con frases como “Buena parte de los afectados por el brote son personas de etnia gitana.”",Enviamos carta de queja a la directora del periódico El País,"Negativo, aunque con respuesta (Recibimos carta de disculpas, pero no se elimina la mención étnica)",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,"['https://elpais.com/sociedad/2020-03-06/mas-de-60-personas-se-contagiaron-a-la-vez-enun-funeral-en-vitoria.html', 'https://elpais.com/sociedad/2020-03-08/agentes-casa-por-casa-en-haro-para-obligar-a-lacuarentena.html']"
"La página web finofilipino.org publicó una noticia relacionada con el cierre de mercadillos en Elorrio y otra sobre el incumplimiento del confinamiento de un grupo de mujeres gitanas; en la web se publicaron comentarios antigitanos y que suponen delitos de odio como: “un grupo de gente que no me importaría ver barrido de la faz de la tierra. Pero no, se mueren los yayos”, “no trabajan, viven de los demás, roban todo lo que pueden...”, “me dan ganas de coger los tanques y aprovechar”, etc., e imágenes explicitas de lanzallamas o gente quemándose viva.",Se pidió al medio que retirase los comentarios racistas.,Positivo. Se retiraron los comentarios.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Toledo,Medios de comunicación,Discriminación directa,['https://finofilipino.org/madre-mia-mi-pueblo/#disqus_thread']
El diario Salamanca 24 horas publicó una noticia en la que se hacía mención a la supuesta etnia gitana de los presuntos implicados en la difusión de la Covid-19 en una pedida de mano.,"Se envió carta al medio solicitando la retirada de la mención, así como un argumentario deontológico con los colectivos vulnerables.",Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,['https://www.salamanca24horas.com/texto-diario/mostrar/2070606/positivos-obligado-cerrar-rastropodrian-tener-origen-pedimientomano-entre-familias-etnia-gitana']
La Razón publicó dos noticias relacionadas con la epidemia del coronavirus donde se menciona a la comunidad gitana como foco del contagio y culpable de la propagación del virus por incumplimiento de las medidas.,Se envió carta al director del periódico de La Razón.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,['https://www.larazon.es/sociedad/20200307/ill5uojf2jczle4fjvtgycvgai.html']
"Se publicó en el periódico Norte de Castilla una noticia sobre una pelea, con mención a la supuesta etnia gitana de los presuntos implicados.",Se envió carta de queja al periódico Norte de Castilla solicitando la eliminación de la mención a la etnia.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Valladolid,Medios de comunicación,Discriminación directa,['https://www.elnortedecastilla.es/valladolid/pelea-valladolid-moviliza-20200811215613-nt.html']
"COPE publicó una noticia relacionada con la epidemia del coronavirus, donde se menciona la supuesta etnia gitana de las personas implicadas.",Se envió carta al director del programa de radio de La COPE.,": Recibimos carta de disculpas, pero no se eliminó la mención étnica.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,['https://www.cope.es/programas/fin-de-semana/noticias/los-vecinos-haro-cope-los-propiosaislados-prestaron-voluntarios-las-pruebas-20200308_640233']
En Telecinco se hizo mención de la etnia gitana de las personas protagonistas de una noticia sobre el coronavirus. En la cartela de la noticia podía leerse: “Epidemia de Coronavirus. La Guardia Civil vigila que se cumpla el aislamiento de las familias gitanas bajo multas de hasta 600.000 euros”.,Se envió carta al director de informativos Telecinco.,"Negativo. El medio no contestó.
En Informativos Telecinco, edición 15 h., 9/3/2020, cartela en el min. 10.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,
"El Español publicó una noticia relacionada con la propagación del coronavirus, donde se mencionaba la supuesta etnia gitana de las personas implicadas.",Se envió carta al medio solicitándole la eliminación de la mención a la etnia.,Negativo. El medio no respondió.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,['https://www.elespanol.com/ciencia/salud/20200307/coronavirus-contigo-funeral-vitoriamayor-contagio-espana/472952925_0.html']
"El Confidencial publicó una noticia relacionada con la crisis del coronavirus, donde se mencionaba la etnia gitana.",Se envió carta de queja al director del periódico.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,['https://www.elconfidencial.com/espana/2020-03-08/coronavirus-espana-haro-cuarentenafuneral_2487023/']
"ABC publicó una noticia relacionada con el incumplimiento de las medidas de prevención para frenar la expansión del coronavirus, donde se menciona la supuesta etnia gitana de las personas implicadas.",Se envió carta al medio solicitándole la eliminación de la mención de la supuesta etnia gitana de las personas implicadas.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,['https://www.abc.es/sociedad/abci-brote-coronavirus-haro-rioja-obliga-despliegue-agentespara-controlar-aislamiento-202003071436_noticia.html']
"La Vanguardia publicó una noticia sobre una pelea entre varias personas, mencionando la etnia y la nacionalidad de los implicados.",Se envió carta de queja al medio.,El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Barcelona,Medios de comunicación,Discriminación directa,['https://s.kmni.eu/t/BlgHnnhT-G9AGNIwFGUOTzydIG3NQg-pdf-zC/La%20Vanguardia%20Vivir__20200906100000']
"Una particular publicó un anuncio en la página de milanuncios.com en el que manifestaba estar buscando piso ya que no podía seguir viviendo en lo que calificó un “barrio de gitanos” “Busco piso de tres habitaciones por zona sur de Madrid. Somos una familia de cuatro personas. Mi marido trabaja en Alemania, viene de vacaciones en Madrid para un mes. Actualmente vivo 4 años en barrio de gitanos y ya no puedo más.”",Se escribió a Milanuncios solicitando la eliminación de dicho anuncio.,Resultado positivo. La empresa eliminó el anuncio. Por ello no hay referencia.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,
"La Opinión de Málaga publicó una noticia relacionada con un atropello, mencionando la supuesta etnia gitana del conductor implicado.",Se envió carta de queja al director del medio,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,León,Medios de comunicación,Discriminación directa,['https://www.laopiniondemalaga.es/sucesos/2020/08/24/buscan-fugados-coche-implicadoaccidente/1186629.html']
"Varios medios de León publicaron una noticia sobre una agresión a dos policías locales, mencionando la supuesta etnia gitana de los agresores.",Se identificaron varios medios que se hicieron eco de la noticia mencionando la etnia gitana de los presuntos implicados. Se les envió carta a todos ellos de queja solicitándoles la eliminación de la etnia gitana.,": De todos los medios a los que se le envió carta, solamente uno, El Español, ha retirado la mención de la etnia.",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,León,Medios de comunicación,Discriminación directa,"['https://www.leonoticias.com/leon/brutal-paliza-policias-locales-leon-20200829013721-nt.html?ref=https%3A//www.google.com/', 'https://www.elespanol.com/reportajes/20200829/policias-leon-intentar-identificar-personassin-mascarillas/516698631_0.html']"
El diario ABC publicó una noticia mencionando la supuesta etnia gitana de las personas implicadas en un incidente violento.,Se envió una carta al medio solicitándole la eliminación de la mención a la etnia gitana.,Negativo. El medio no contestó.,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://sevilla.abc.es/andalucia/malaga/sevi-malaga-herido-bala-y-apunalado-reyertaentre-clanes-benahavis-unas-viviendas-okupadas-202007141448_noticia.html']
Diario de Sevilla publicó una noticia que relacionaba la etnia a la propagación del coronavirus en Sevilla.,Se remitió una carta de queja dirigida a la dirección del diario.,Negativo. El medio no contestó,2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://www.diariodesevilla.es/sevilla/brotes-coronavirus-Mil-Viviendasreligioso_0_1495950855.html']
"Niusdiario publicó una noticia sobre una pelea entre familias, mencionando la supuesta etnia gitana de dichas personas.",Se envió carta de queja al medio solicitándole la eliminación de la mención de la etnia y otros términos inadecuados.,"Positivo. El medio se disculpó y eliminó esas referencias.
“Sentimos mucho que esa noticia que nos remiten haya tenido la consideración que nos trasladan. No era nuestra intención y les agradecemos que nos lo hagan notar. Hemos corregido los textos para evitar el estereotipo negativo.”",2020-01-01T00:00:00+01:00,2020-01-01T00:00:00+01:00,Madrid,Medios de comunicación,Discriminación directa,['https://www.niusdiario.es/sociedad/ajuste-cuentas-clanes-gitanos-causa-accidente-tres-muertos-madrid_18_3000120026.html']
