hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"Una participante del programa de empleo Acceder acudió a una empresa a realizar sus prácticas como cajera. Al llegar a la empresa, la encargada le preguntó al alumnado quiénes de ellos eran gitanos, para identificarlos y desde ese momento, la actitud que tenía hacia las personas en prácticas de etnia gitana fue poco correcta.","Se informó y asesoró a la mujer de la discriminación que suponía esta identificación y el trato desigual que ejerció la encargada hacía las personas de etnia gitana, y las posibilidades de actuación.",La mujer no quiso llevar a cabo ninguna actuación.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Huelva,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/huelva-empleo-discriminaci%C3%B3n-directa-1
"Un trabajador de la FSG le contó a la técnica de igualdad que una amiga suya, de etnia gitana, que trabajaba en un bar, estaba recibiendo insultos por parte de su jefe, algunos de ellos: “eres la vergüenza de tu especie, como te vean trabajando se van a avergonzar de ti” y cuando ella pidió explicaciones por el comentario, el jefe le dijo: “es que los gitanos no trabajan, no hacen nada”. La técnica de igualdad contactó con la joven por teléfono, quien le contó que llevaba dos años trabajando allí, que en el bar había personas de otras nacionalidades y que los jefes les insultaban, no les llamaban por su nombre, sino que les decían: “negro”. En otra ocasión, la joven llevó la cuenta a una mesa, en la que estaba la hermana de uno de los jefes, que le dijo: “anda, que como eres gitana quieres robarle”.","La técnica contactó con otras jóvenes que habían estado trabajando en el bar, para contrastar información, éstas que no eran de etnia gitana no tuvieron ningún problema, pero sí habían escuchado comentarios racistas y homófobos por parte de los jefes. La técnica informó a la joven y le asesoró sobre sus derechos. Asimismo, se ofreció para llevar a cabo una interlocución con sus jefes.","La joven, que había decidido dejar el trabajo, no quiso llevar a cabo ninguna actuación por temor a represalias y a que no la volvieran a contratar en otros bares.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Jaén,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-empleo-discriminaci%C3%B3n-directa-3
"Una participante del Programa de Empleo Acceder quiso presentarse a una oferta de empleo en un centro de estética y entró en el centro para dejar su curriculum. La responsable del centro le dijo que encajaba perfectamente en el puesto, que fuera a la oficina y hablara con su marido, para hacerle directamente el contrato. Cuando llegó, le dijo al marido lo que había dicho su mujer y éste empezó a preguntarle de dónde era y de qué zona y finalmente le preguntó: ¿eres gitana? y ella respondió que sí. Entonces el marido dijo que él no podía contratar a una gitana porque las clientes y él no se fiarían de dejar allí los bolsos y añadió: “¿Cómo voy a contratar a alguien del Cerro?, si los gitanos se dedican todos a lo mismo y el que no te la da a la entrada, te la da a la salida”.",La técnica le asesoró sobre sus derechos y le informó de las actuaciones que se podían llevar.,La joven no quiso seguir adelante con la actuación por la vergüenza que la situación le provocaba.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Jaén,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-empleo-discriminaci%C3%B3n-directa-2
"Una joven vio una oferta de empleo en el escaparate de una tienda de ropa, que indicaba que podían dejar el curriculum dentro de la tienda. La joven entró, junto a un amigo a dejar el curriculum. La dependienta de la tienda le dijo “no lo dejes porque la jefa no quiere gitanos porque le han robado muchas veces” y añadió “si quieres puedes dejarlo pero lo va a romper”. La joven se marchó sin dejar su CV y no dijo nada.","La técnica de igualdad entrevistó a la joven y le asesoró e informó de las posibles actuaciones. Igualmente, la técnica de igualdad se dirigió a la tienda para saber si la oferta continuaba y podían realizar un testing. El anunció ya no se encontraba en el escaparate de la tienda ni aceptaban más currículos.",La joven no quiso llevar a cabo ninguna otra actuación.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Cáceres,Empleo,Orden de discriminar,,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1ceres-empleo-orden-de-discriminar
"Un participante de la FSG estaba realizando un curso de camarero en un restaurante cuando el encargado, le hizo el siguiente comentario: “los gitanos no saben hablar ni expresarse para estar cara al público”. El joven trasladó el hecho a la técnica de igualdad de la FSG.",La técnica de igualdad trasladó al jefe del encargado del restaurante este hecho y la preocupación por este tipo de comentarios.,Positivo. El jefe habló con el encargado y éste se disculpó con el joven participante. Le aseguró que no volvería a repetirse.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Jaén,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-empleo-discriminaci%C3%B3n-directa-1
"Una mujer contactó con la FSG para explicar que tenía problemas en su trabajo, que su responsable la quería despedir alegando como motivo ausencias en el trabajo. Ella contó en la FSG que sólo había faltado en dos ocasiones, y justificadas, una de ellas era por asistencia a un examen. Sin embargo, la encargada no quería entender las explicaciones, la había tomado con ella, y que lo único que quería era que la echaran a la calle y así se lo trasladó. Ella estaba convencida que esto era por ser una mujer de etnia gitana, puesto que no había ningún motivo objetivo para tratarla de esa forma, con menosprecio y como si tuviera algo personal contra ella. Desde su incorporación al trabajo, el trato con ella fue desigual a sus compañeros y compañeras, no la incluyó en el grupo de WhatsApp donde se mencionaban las incidencias y otros asuntos laborales y la trataba con absoluta indiferencia.","Desde la FSG se comprobó la documentación y la Resolución de la administración y comprobamos que era un despido disciplinario. Sin embargo, consideramos que la actitud de la responsable con la mujer sí tenía que ver con una motivación discriminatoria. Le apoyamos a presentar unas alegaciones contra la Resolución.",Negativo. La Resolución administrativa fue negativa y no contemplaron las alegaciones presentadas.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Badajoz,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/badajoz-empleo-discriminaci%C3%B3n-directa
"Una mujer de etnia gitana que estaba trabajando como camarera de pisos sufrió un incidente discriminatorio. El último día de contrato, cuando estaba preparando el carro con los utensilios necesarios para desarrollar su trabajo, la gobernanta sacó el carro al pasillo exterior del hotel y gritando le dijo a la mujer: “Así no se puede sacar el carro, que parece un carro de gitanos”. La mujer se lo contó a la prospectora del Programa de Empleo Acceder de la FSG.",La prospectora de la FSG se reunió con el equipo directivo del hotel para informar del incidente y hablar con la gobernanta de lo ocurrido.,"Positivo. La gobernanta dijo que lo que había dicho fue sin mala intención y pidió disculpas en la reunión. Asimismo, se comprometió a pedir disculpas a la víctima.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Granada,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/granada-empleo-discriminaci%C3%B3n-directa
"El equipo de empleo de la FSG gestionó la puesta en marcha de una formación de lavado de coches con una empresa, con una propuesta de contratación en prácticas con uno de los principales clientes de la empresa en tres ciudades en las cuales esta empresa tenía oficina. Se contactó y se acordó llevar a cabo este acuerdo con una primera formación y una posterior contratación en prácticas. En el momento en que la empresa cliente se enteró que las personas en prácticas eran participantes de la FSG descartó inmediatamente las prácticas alegando que había tenido experiencias previas negativas con personas gitanas.",Desde el equipo de la FSG de Asturias se habló con la empresa interlocutora y se valoró conjuntamente la posibilidad de que desde la FSG se emprendiera alguna acción contra la empresa que se negó a aceptar alumnado en prácticas.,"Se llegó a la conclusión que por el momento era mejor no emprender ninguna acción que comprometiera a la empresa interlocutora, con la cual teníamos otros Convenios de colaboración firmados. Desde la FSG estaremos pendientes en el futuro de las actuaciones de esta empresa.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Asturias,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/asturias-empleo-discriminaci%C3%B3n-directa-0
"Un joven de etnia gitana que estaba en prácticas del Programa de empleo de la FSG Acceder, en un supermercado, un día escuchó que una trabajadora le dijo a otra “mira cómo se ríen las gitanas”, señalando a sus compañeras de trabajo. El joven se acercó a las mujeres y les dijo que eso no eran formas de hablar y que tuvieran respeto hacía sus compañeras.","El joven contactó con la responsable del Programa de empleo de la FSG para comentarle el incidente. Además, otra participante del Programa comentó también que había sentido actitudes racistas por parte de algunos trabajadores del supermercado. Desde la FSG se habló con los encargados de la empresa, comentando lo sucedido y solicitando que se tomaran medidas para que no volvieran a suceder hechos parecidos. Además, se mantuvo contacto semanal para ver cómo se desarrollaban las prácticas y si había ocurrido algún otro incidente.","La trabajadora del supermercado que había hecho el comentario pidió disculpas. Asimismo, hasta el final de las prácticas no se registró ningún otro comentario ni actitud discriminatoria hacia el alumnado en prácticas de la FSG.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Cuenca,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/cuenca-empleo-discriminaci%C3%B3n-directa
"La prospectora laboral de la FSG vio publicada en la web del Servicio Público de Empleo del Principado de Asturias (SEPEPA) una oferta de empleo en jardinería. La prospectora envió el curriculum de un participante del programa Acceder de la FSG, que cumplía los requisitos para el puesto. Después contactó por teléfono con la empresa de jardinería. El hombre que atendió la llamada de la prospectora comenzó a leer el currículum del candidato, mientras la prospectora le contaba la trayectoria formativa y profesional del joven y las buenas referencias que éste había obtenido. El hombre preguntó directamente si este joven era de etnia gitana, la prospectora respondió que sí y el hombre dijo que entonces estaba descartado porque “los clientes que tengo no quieren trabajadores de esta etnia, debido a una mala experiencia en el pasado, tampoco contrataría a inmigrantes por esa misma razón, porque mis clientes no quieren”. El hombre añadió que él no era racista, que era un requisito imprescindible que tenía que cumplir y que sus clientes demandaban.","La prospectora de la FSG explicó al hombre el buen funcionamiento de los Programas de Empleo y trató de sensibilizarle en la importancia del acceso al empleo en igualdad de condiciones y trasladó el caso a la técnica de igualdad, al tratarse de un caso claro de discriminación en el acceso al empleo. Se contactó con el joven que no había sido admitido para trasladarle la información de los hechos, y valorar con él la actuación que se podía plantear. El joven quiso que lleváramos a cabo alguna actuación desde la FSG, pero no quiso saber nada de esa empresa. Se llevaron a cabo las siguientes actuaciones: • La técnica de igualdad contactó con la Inspección laboral, para ver cuál era el procedimiento a seguir y presentar el caso. • Se envió una carta de queja al responsable de la empresa, vía email y también por correo ordinario con acuse de recibo. • Se mandó escrito de queja al SEPEPA, organismo de servicio público, en el cual se había publicado la oferta.","Negativo. El hombre pidió disculpas, diciendo que no es que él no quiera contratar, sino que no podía por su clientela. El SEPEPA, vía telefónica, respondió que no podían hacer nada, que actuáramos a través de la Inspección de trabajo. La Inspección laboral nos comunicó que no había visto vulneración de derechos de los trabajadores a no ser discriminados para el empleo o en el acceso al empleo.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Asturias,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/asturias-empleo-discriminaci%C3%B3n-directa
"Una mujer de etnia gitana acudió a la FSG y contó que se sentía víctima de discriminación por parte de la administración pública, que no le otorgaba una licencia para poner su quiosco en la vía pública. También contó que sentía racismo por parte de los propietarios de otros quioscos, que le negaban la palabra, le hablaban a ella y a su familia con desprecio y en una ocasión le llenaron de excrementos la puerta de su quiosco mientras estaba cerrado. Ella está convencida de que el trato que le dan es por ser una familia de etnia gitana, ya que es un trato desigual y de menosprecio por el resto de los propietarios de quioscos y son la única familia gitana.","Comprobamos toda la documentación relativa a la denegación de licencias y el motivo fue objetivo. No vimos ningún indicio de discriminación por parte de la administración. Sin embargo, sí que quedaría constancia del trato discriminatorio por parte de sus compañeros de quiosco. Informamos a la mujer de la solicitud de licencia y de los requisitos. Asimismo, le informamos y asesoramos de sus derechos dándole argumentos para combatir el menosprecio y la humillación por parte de los otros quiosqueros. Le ofrecimos mediación para llevar a cabo alguna actuación.","La mujer recurrió a los servicios de un abogado para demandar a la administración. En relación a los otros quiosqueros, no quiso que lleváramos ninguna actuación.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Córdoba,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-empleo-discriminaci%C3%B3n-directa
"Una trabajadora de la FSG contactó con una empresa para ofertar la posibilidad de que participantes de un curso realizaran las prácticas laborales en la empresa. La persona de la empresa encargada del personal se mostró abierta a que algún alumno o alumna pudiera hacer sus prácticas allí. Sin embargo, en la reunión que se mantuvo, de forma presencial, para cerrar el acuerdo de prácticas, la encargada dijo “de etnia gitana no quiero a nadie, ya tuve problemas con ellos, los tengo muy cerca. Lo que quieras, pero gitanos no”.","Desde la FSG se envió un correo electrónico al responsable de la empresa para confirmar que no quería personas de etnia gitana y llevar a cabo alguna actuación, bien de interlocución, sensibilización o denuncia.","Se recibió una llamada telefónica del responsable de la empresa, que con una actitud abierta y positiva aseveró que trataría de convencer al encargado de personal de aceptar a personas de etnia gitana en prácticas. Sin embargo, el gerente de la empresa se mostró cerrado. El equipo de empleo de la FSG decidió prescindir de este espacio para las prácticas.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,A Coruña,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-empleo-discriminaci%C3%B3n-directa-2
"Una joven de etnia gitana contó a la técnica de igualdad que estaba buscando empleo activamente y que en esta búsqueda llamó a varios bares de un pueblo de Jaén para comprobar si necesitaban gente para trabajar. En uno de los bares que le dijeron que sí necesitaban, la citaron para una entrevista. La entrevista se la hizo la mujer del dueño del bar; le dijo que necesitaban a alguien urgente ese mismo fin de semana, la entrevista fue muy bien y la mujer quedó en llamarla. En ese momento entró el hijo de la mujer; este cambió la cara y le dijo que no tenían tanta prisa en contratar a alguien, pero la madre insistió que necesitaban a alguien ese fin de semana, que era urgente. El hijo dijo que no, que no necesitaban a nadie, que se esperara. A los pocos días, la joven gitana volvió llamó a la dueña del bar, que le dijo que lo sentía pero que ya no necesitaban a nadie y colgó. La joven, extrañada de lo ocurrido, llamó al cabo de dos días y, sin identificarse, preguntó si necesitaban a alguien para trabajar y la mujer del bar dijo que sí.","Desde la FSG se llamó por teléfono al bar y se preguntó por vacantes disponibles. El hijo de la dueña, que fue quien contestó la llamada, dijo que de momento no, pero que próximamente necesitarían personal para la terraza. Entonces, se le preguntó por la joven gitana, a lo que contestó que no había resultado seleccionada porque preferían contratar a personas conocidas.","La joven realizó un curso de camarera en la FSG y tiene trabajo esporádicamente. Asimismo, ha dejado su C.V. en el bar al que llamamos desde la FSG y haremos seguimiento.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Jaén,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-empleo-discriminaci%C3%B3n-directa-0
"La prospectora laboral de la FSG contactó con el encargado de una empresa para establecer algún Convenio de colaboración para que participantes de la FSG tuvieran oportunidad de realizar prácticas en la empresa. El encargado de la empresa envió un email a la FSG que decía expresamente que no podía colaborar con la entidad, habida cuenta de que los participantes son personas gitanas y aludiendo a unos supuestos robos cometidos en el pasado presuntamente, por personas de personas que pertenecen a la etnia gitana.",Desde la FSG se consideró que el contenido del email era una discriminación directa que impide las futuras prácticas laborales y contrataciones a las personas gitanas y disuade la presentación de usuarios/as gitanos de la FSG que podrían acceder a dichas prácticas o formación laboral.,Negativo.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Lugo,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/lugo-empleo-discriminaci%C3%B3n-directa
"Un joven gitano se presentó a una entrevista de trabajo como agente bursátil. El joven fue seleccionado y comenzó a trabajar en la empresa el mismo día que otro joven, que no era de etnia gitana. Los cuatro primeros días los dos jóvenes estuvieron sin contrato, en formación. El quinto día le dieron el alta y a la semana el encargado le preguntó, delante de todos sus compañeros de dónde era y si tenía raíces gitanas, a lo que el joven respondió que sí. Al día siguiente el encargado le llamó a su despacho y le comunicó que no había superado el periodo de prueba. El otro joven, que se había incorporado el mismo día que él y que había obtenido los mismos resultados en ventas, continuaba trabajando en la empresa.","La técnica de igualdad entrevistó al joven, que estaba convencido que le habían despedido por ser gitano. Se asesoró al joven y se valoró la posibilidad de presentar una denuncia a la inspección laboral. El joven le dijo a la técnica que tenía que hablarlo con su familia.","Después de varias llamadas al joven y a su familia, la madre nos comunicó que habían decidido no llevar a cabo ninguna actuación.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Madrid,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/madrid-empleo-discriminaci%C3%B3n-directa
"La técnica de empleo de la FSG del Programa de empleo de Acceder contactó con una empresa, con la que se había colaborado en ocasiones anteriores para realizar prácticas. Incluso se contrató a una de las personas que participaron en las prácticas. Sin embargo, en esta ocasión se comunicó desde la empresa al equipo de Acceder que no querían colaborar con la FSG por un incidente ajeno, que no tenía relación con las personas participantes de la FSG.",Desde la FSG se investigó el incidente y se comprobó que a raíz de una mala experiencia que tuvieron en la empresa se generalizó y ahora rechazaban a personas gitanas en prácticas. Desde la FSG se solicitó una reunión con la directiva de la empresa para retomar de nuevo la colaboración y sensibilizar sobre la diversidad existente en la comunidad gitana con el objetivo de que personas participantes en formación pudieran realizar las prácticas en esta empresa.,En esos momentos no hubo respuesta por parte de la empresa. Meses más tarde hubo un cambio en la Dirección de la empresa y esto pudo desbloquear la propuesta de las prácticas por la FSG. Se retomó el contacto con la empresa con un buen resultado.,2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,A Coruña,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-empleo-discriminaci%C3%B3n-directa-1
"Desde la FSG se contactó con una empresa privada para realizar unas prácticas laborales. El responsable de la empresa rechazó a las personas participantes en la formación de la FSG, argumentando: “tengo mucha clientela gitana y tengo buena relación con ella; sin embargo, tengo mucha otra clientela es racista y no quiero tener problemas”.","Desde el equipo de empleo de la FSG contactaron, vía correo electrónico, con el responsable de la empresa para intentar sensibilizarle sobre la labor que lleva a cabo la entidad con la comunidad gitana.","Aunque parecía predispuesto a esta sensibilización, no volvió a ponerse en contacto con la FSG.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,A Coruña,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-empleo-discriminaci%C3%B3n-directa-0
"Un joven participante del programa de empleo presentó su CV a una empresa de seguridad. Unos días después desde la empresa contactaron con él, comentándole que estaban buscando agentes de seguridad para la feria de Lorca y que les había interesado su CV. El joven comentó que no tenía el título de agente de seguridad y que por eso tampoco aparecía en el CV, sin embargo desde la empresa le dijeron que no importaba que le querían contratar durante 11 días y lo citaron el día siguiente para que fuera a recoger su uniforme. El joven acudió a la empresa el día siguiente, le dieron el uniforme y horas después le enviaron un WhatsApp con el cuadrante de sus horarios durante 4 días de trabajo con la empresa, no 11 como habían dicho en un principio. El día siguiente el joven recibió una llamada desde la empresa y le comunicaron que finalmente no le contratarían ya que no dispone de título oficial que acreditara que podía ejercer como agente de seguridad. El joven estaba convencido de que no le habían contratado porque el día que fue a la empresa a por el uniforme, le identificaron como un joven de etnia gitana, por su perfil étnico, muy marcado. Días después, tuvimos conocimiento desde el dispositivo de la FSG de que la empresa realizó varias contrataciones para el puesto de seguridad privada, contratando a personas que no eran de etnia gitana y que tampoco tenían el título oficial para ejercer como agentes de seguridad.",Desde la FSG se informó al joven y se le asesoró en relación a la discriminación racial o étnica. Se asesoró al joven de las distintas vías de actuación en relación a la situación de discriminación en el acceso al trabajo.,"El joven recibió todo el apoyo para realizar una actuación, pero no quiso continuar por temor a represalias en la búsqueda de empleo.",2018-01-01T00:00:00+01:00,2018-01-01T00:00:00+01:00,Murcia,Empleo,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/murcia-empleo-discriminaci%C3%B3n-directa-1
