hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"El periódico La Voz de Galicia publicó una noticia sobre un problema de convivencia en un barrio de Ferrol. A pesar de que en la misma noticia citan al presidente de la gestora vecinal que asegura que “los problemas de convivencia no están ocasionados únicamente por el colectivo de etnia gitana” el enfoque promueve el rechazo y generaliza los conflictos a toda la comunidad como podemos comprobar en los comentarios que se generan al hilo de la noticia: “Pero el gobierno municipal mirando para otro lado! Si ellos vivieran rodeados de gitanos, droga, etc., otro gallo cantaría!”.",Se envió una carta al medio explicando que este tratamiento de la noticia perjudica la imagen de la comunidad gitana y proponiendo sugerencias para una buena praxis.,No hubo respuesta del medio.,2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Discriminación directa,['http://www.lavozdegalicia.es/noticia/ferrol/ferrol/2017/07/15/alarmas-vuelven-saltar-sanpablo/0003_201707F15C3992.htm'],https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-11
"El periódico La Voz de Galicia publicó una noticia sobre una familia que iba a ser desahuciada por impago del alquiler. Mencionar la etnia de la familia implicada en un desahucio hace que se perpetúen los prejuicios sobre esta comunidad, como se puede ver en el comentario de un lector: “No tienen trabajo ni pagan la vivienda pero tienen coche. Que lo expliquen los que defienden esta costumbre”.",Se envió una carta al medio explicando que este tratamiento de la noticia perjudica la imagen de la comunidad gitana y proponiendo sugerencias para una buena praxis.,No hubo respuesta del medio.,2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Discriminación directa,['http://www.lavozdegalicia.es/noticia/vigo/2017/06/16/juzgado-paraliza-desahucio-familia-tresninos/0003_201706201706161497603945879.htm'],https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-10
"El Diario de Ferrol publicó una noticia sobre cuatro juicios pendientes por asesinato. En uno de los casos se mencionaba que estaban implicadas personas gitanas y además de mencionar la etnia se utilizaba un tono sensacionalista con palabras como “patriarca, clan, pacto de silencio...”. “El juicio oral, que incluyó el visionado de un video que recogía el momento del apuñalamiento, transcurrió en pocos días y sin apenas testimonios debido a un pacto entre las familias gitanas. Dado el contexto de la tumultuosa pelea en el que se produjo el mortal suceso, el patriarca del clan de los Morachos fue considerado autor de un delito de homicidio”.",Se envió una carta al medio explicando que este tratamiento de la noticia perjudica la imagen de la comunidad gitana y proponiendo sugerencias para una buena praxis.,No hubo respuesta del medio.,2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Discriminación directa,['http://www.diariodeferrol.com/articulo/ferrol/reportaje-crimenes-comarca-esperan-fecha-nuevas-resoluciones/20170625000406194096.html'],https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-9
"El periódico El Comercio publicó en junio dos noticias sobre una familia conflictiva, en la que mencionaba la pertenencia étnica gitana de la misma. En la redacción se utilizaban palabras como “matriarca, cárcel, conflicto, peligro, drogas”, etc. o expresiones como “que corra la sangre” vinculando a la comunidad gitana con delincuencia, violencia e inseguridad.","Se envió carta de queja a la dirección del periódico, explicando el daño que hace ese tipo de tratamiento de la noticia.","No recibimos respuesta, por lo que la intervención no fue efectiva.",2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,['http://www.elcomercio.es/aviles/201706/20/vecinos-carriona-denuncian-conflictividad20170620000350-v.html'],https://informesdiscriminacion.gitanos.org/casos/avil%C3%A9s-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-2
"Un medio onine neonazi (Dailystormer) publicó un artículo antigitano el día después de la presentación del Informe de Discriminación de la FSG. En el artículo se vertían diversas frases de odio racista extremo: 
-“cometidos por esta basura de raza” - “La pregunta es, ¿quién no querría gasear a los gitanos?”... - Hasta que no se celebre un referéndum para la expulsión de los gitanos, en España no hay democracia. - Ahora os preguntaréis: ¿cómo ha podido sobrevivir un parásito tan inepto? Cuando uno ve a un parásito, lo natural es apartarlo de un manotazo y aplastarlo con regocijo. Si los españoles no hemos gaseado aún a los gitanos, es porque son protegidos sistemáticamente desde nuestras instituciones.”
",Se tomó un pantallazo del medio y se presentó una denuncia a la Comisaría de Policía Nacional en Vallecas. Se envió correo informando de la presentación de la denuncia a la Sección de Participación Ciudadana. Presentamos escrito informando de la denuncia a Fiscalía Provincial de Delitos de Odio y Discriminación. Se remitió por la Fiscalía al Juzgado de Instrucción nº11 de Madrid y se abrieron diligencias previas.,En parte es positivo porque hay diligencias y se va a investigar. Por otra parte no es del todo satisfactorio ya que la página sigue on line con esos comentarios de odio.,2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,['https://es.dailystormer.name/2017/06/15/fundacion-secretariado-gitano-denuncia-discriminaciona-la-basura-gitana/'],https://informesdiscriminacion.gitanos.org/casos/estatal-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-19
"El periódico El Progreso publicó una noticia sobre un incidente de insultos a la policía local de Lugo, donde se menciona la etnia de las personas protagonistas, algo que no era relevante para la noticia.","La técnica de Igualdad se puso en contacto telefónico con la persona responsable de la redacción del periódico para solicitar una entrevista personal. El objetivo de esta entrevista era presentar el departamento de discriminación, funciones y objetivos así como el daño que se ejerce a la imagen de la comunidad gitana en algunas noticias que se publican. La reunión se produjo en la sede de El Progreso de la localidad de Lugo con la subdirectora. Se expusieron los puntos de vista de ambas partes sobre si es relevante o no mencionar la etnia en las noticias. En este punto no se llegó a un acuerdo ya que para la subdirectora sí era información necesaria. La reunión fue conciliadora y es posible que nuestra exposición de razones causara una reflexión a la hora de redactar las siguientes noticias. (Este hecho se comprobó en las siguientes noticias ya que la palabra gitano/a no aparecía en el titular al compararla con la misma noticia en otro medio en el cual si aparecía).  ",Resultado positivo. Desde la subdirección del periódico se produjo un cambio de actitud ya que en las siguientes noticias no aparecía la referencia a la etnia de las personas implicadas.,2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,Lugo,Medios de comunicación,Discriminación directa,['https://www.elprogreso.es/articulo/lugo/identificados-tres-individuos-por-increpar-e-insultarpolicias-en-lugo/20170602102931407003.html'],https://informesdiscriminacion.gitanos.org/casos/lugo-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-6
"La Voz de Galicia publicó una noticia sobre un incidente de insultos a la policía local de Lugo, donde se menciona la etnia de las personas protagonistas, algo que no era relevante para la noticia.","Se envió una carta de queja a este medio exponiendo las consecuencias de su mala praxis periodística, que afecta a la imagen de la comunidad gitana.",La intervención no ha sido efectiva ya que no ha habido respuesta del medio.,2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,Lugo,Medios de comunicación,Discriminación directa,['https://www.lavozdegalicia.es/noticia/lugo/lugo/2017/06/02/identifican-tres-hombres-etniagitana-insultos-policia-local/00031496394607486855460.htm'],https://informesdiscriminacion.gitanos.org/casos/lugo-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-5
"El periódico El País publicó la siguiente información el 23 de mayo de 2017 con el titular, “Mudanza de la chabola al piso” sobre la entrega de las llaves de una serie de viviendas a ocho familias gitanas en la localidad bosnia de Kakanj. Nos parecía innecesario mencionar la etnia de los protagonistas de la noticia, ya que relacionaba la marginación con las personas de etnia gitana.","Nos comunicamos, vía correo electrónico con la dirección del periódico y le adjuntamos carta de queja en la que le indicamos nuestra desconformidad con el tratamiento de la información. Solicitamos que se retirara la noticia de la web y esperamos su respuesta y la publicación de la carta de queja.",No hubo respuesta por parte del periódico.,2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,Málaga,Medios de comunicación,Discriminación directa,['http://elpais.com/elpais/2017/05/17/album/1495023906_767429.html#1495023906_767429_1495109414'],https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-5
"El periódico Diario Sur publicó una noticia sobre unos incidentes con armas de fuego, donde menciona varias veces la pertenencia étnica de los implicados y la palabra “clan”: “Seis miembros de un clan de etnia gitana se abrieron paso a tiros...”; “...incidentes con arma de fuego en la capital protagonizados por los mismos clanes...”; “...heridas por arma blanca tras una pelea entre clanes de etnia gitana.","Nos comunicamos, vía correo electrónico con la dirección del periódico y le adjuntamos carta de queja en la que le indicamos nuestra disconformidad con el tratamiento de la información. Solicitamos que se retirara la noticia de la web y esperamos su respuesta y la publicación de la carta de queja. El periódico nos respondió que no tenía problema en publicar nuestra carta de queja. Solamente pidió que la extensión fuera menor, por lo que le devolvimos una carta más sintetizada y esperamos a posterior publicación.","La intervención ha sido efectiva, ya que publicaron la carta de queja.",2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,Málaga,Medios de comunicación,Discriminación directa,['http://www.diariosur.es/malaga-capital/201705/20/familia-abre-paso-tiros-20170519230025.html?nscampaign=diariosur&ns_mchannel=web&ns_source='],https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-4
"El periódico La Voz de Galicia publicó una noticia sobre una pelea, en la que menciona que algunas de las personas implicadas son de etnia gitana.","Se envió una carta al periódico para que fuera consciente de las consecuencias y repercusión que tienen en la sociedad mayoritaria este tipo de referencias en las noticias, ya que aumentan los prejuicios y estereotipos de la comunidad gitana.","No hubo respuesta del medio, por lo que la intervención no fue efectiva.",2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,Lugo,Medios de comunicación,Discriminación directa,['http://www.lavozdegalicia.es/noticia/galicia/2017/05/18/dos-heridos-catana-ferrol-tras-discusion-perro/0003_201705G18P11991.htm'],https://informesdiscriminacion.gitanos.org/casos/lugo-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-4
"En Forocoches se publicó una noticia con el título “El conductor que mató al anciano cobardemente es... caso aislado” una manera de decir que es gitano pero sin mencionarlo. Otros comentarios hacen referencia a que es “etniano”. A partir de esta noticia se publicaron una serie de comentarios antigitanos muy extremos que pueden constituir un delito de odio: “Gaseando voy gaseando vengo y por el exterminio yo me entretengo”, “Los gitanos son la peor mierda parida por la Madre Tierra”, “Gitano, como no... Qué asco me dan todos de verdad, puta escoria”, “Un pelotón de fusilamiento y arreglado”, “Necesitamos que vuelva la ley de vagos y maleantes”, “Como decía mi abuelo, donde deben estar los de la etnia es a tres metros bajo tierra”.","Ante la gravedad de los mensajes se presentó una denuncia a la Policía Nacional de Arganzuela. Nos dijeron que la remitirían a Puente de Vallecas, que es donde tenemos la sede. Tenemos copia del atestado. Nos llamó la Policía Nacional de Vallecas para reunirnos con ellos en relación a la denuncia. Además se informó de la denuncia a la Fiscalía de delitos de odio y discriminación de Madrid. En fecha 24 de octubre de 2017 se recibió notificación de Fiscalía que ha abierto Diligencias de investigación y el caso ha sido remitida al Juzgado de Instrucción nº52 de Madrid.  ","La acción ha sido efectiva en parte, porque la fiscalía ha abierto diligencias, pero aún no ha habido resolución del caso. Los comentarios de odio siguen on line.",2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,Estatal,Redes sociales,Discriminación directa,['https://www.forocoches.com/foro/showthread.php?t=5645221'],https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discriminaci%C3%B3n-directa-y-discurso-de-odio
"Dos medios de comunicación de Navarra Diario de Navarra (versión escrita y online) y navarra.com (web de noticias online) publicaron una noticia donde hacían mención a la etnia gitana de las personas implicadas, algo que era totalmente irrelevante para la comprensión de la noticia. En una de ellas, también se hace uso de la palabra “reyerta”. Esta mala praxis periodística, perpetúa y refuerza una imagen estereotipada y negativa de la comunidad gitana, asociándola con la violencia.","Se envió un email de queja al director de Diario de Navarra. El director nos respondió mostrando su desacuerdo con nuestra queja, amparándose en el derecho a la libertad de expresión, y se negó a retirar o cambiar la redacción de la noticia.",La intervención no ha sido efectiva.,2017-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,Navarra,Medios de comunicación,Discriminación directa,['http://www.diariodenavarra.es/noticias/navarra/2017/05/21/detenidos-suegro-yerno-por-agredirse-con-arma-blanca-navarra-532711-300.html'],https://informesdiscriminacion.gitanos.org/casos/pamplona-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-2
"Con fecha 9 de diciembre se publica un post en un blog del sitio religionenlibertad.com con el título “¿A esto se dedica la Fundación Secretariado Gitano, impulsada por la CEE?”. En él, tras sugerir que la FSG oculta su origen católico, se pueden leer las siguientes afi rmaciones: “¿Y cuáles son las últimas noticias que tenemos de la Fundación?: Su preocupación por defender el “matrimonio gitano”, que le ha llevado a emplear (dilapidar) recursos hasta ir al Tribunal de Derechos Humanos de Estrasburgo. (…) No quieren cumplir la legislación de un país “porque nosotros tenemos la nuestra, distinta de la de los payos”, pero luego quieren benefi ciarse de las pensiones que establecen las leyes de ese Estado que rechazan. (…) Mientras el Secretariado Gitano, recordemos que nacido bajo el amparo de la Iglesia, hace el ganso en asuntos como éste, más de la mitad de los gitanos en España han apostatado y se han pasado a sectas pentecostales como la Iglesia de Filadelfi a”. Nuevamente un medio de comunicación se “ampara” bajo el derecho a la libertad de expresión para lanzar todo tipo de mensajes que, no sólo son incorrectos, sino que además vulneran el honor de toda la comunidad gitana a la que acusan de estar al margen de la ley así como de ser unos aprovechados del sistema. Se trata de un artículo lleno de prejuicios y estereotipos contra la comunidad gitana que es tratada de forma distinta y peor que otras comunidades o colectivos sobre los que no se hacen este tipo de comentarios generalistas.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/diciembre-estatal-discriminaci%C3%B3n-por-medios-de-comunicaci%C3%B3n
"Con fecha 23 de diciembre se recibe en la cuenta de correo general de la FSG el siguiente e-mail: “Como todos los años y por si no tuviésemos bastante con aguantar el resto del año a los hijos de puta de los gitanos llegan las fechas de que estén todo el tiempo tirando petardos. Pero claro como somos los gilipollas que trabajamos los que los tenemos que aguantarles para que os vais a molestar los pobres políticos y vosotros en hacer algo. Además la mierda de parquecillo que hay aquí en el barrio de los escritores en Guadalajara es el jardín y basurero particular de esta gentuza que está siempre lleno de mierda y de carros de la compra y están ellos a gusto dando guerra, que como no tienen que madrugar para trabajar… en lugar de echarlos de ahí de una puta vez y dejar de mantenerlos con nuestro dinero. Así le va a esta mierda de pueblo lleno de gente que lo único que sabe es poner el culo y dejar que le sigan dando. Vosotros seguid dándole el dinero de mis impuestos a esa gentuza en lugar de educarles y que aprendan de una puta vez lo que es respetar el descanso los demás. Pero eso no va a ocurrir nunca porque eso llevaría un esfuerzo y a estos hijos de puta sólo les interesa hacer lo que les da la gana y que se lo den gratis.” No sólo se insulta gravemente a toda la comunidad gitana sino que además se desprende del texto una clara apología al odio racial.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Estatal,Redes sociales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/diciembre-estatal-racismo-por-internet-0
"Con fecha 16 de diciembre llega al correo general de la FSG y al de Unión Romaní un e-mail con contenido claramente racista donde se alienta a asesinar a gitanos, inmigrantes y anarquistas. Algunas de las frases que se recogen son las siguientes: “En España hay más de 566,000 gitanos residentes y un número desconocido de gitanos procedentes de Rumanía. (…) Una solución pasaría por ciertas FASES PREVIAS necesarias para hacer despertar a la sociedad: 1.- quemar edifi cios ofi ciales y culpar a gitanos y anarquistas, (…) 4.- asesinar extranjeros que nunca hayan trabajado o hayan cometido algún delito (…) UNA VEZ TOMANDO EL MANDO (…) 8.- Obligar a comunistas, anarquistas y gitanos a vender sus propiedades extras, aplicar la norma de que ellos no pueden poseer más de una casa (Marx), 9.- prohibir a comunistas, anarquistas, gitanos o islámicos cualquier acceso al ejército, policía o sanidad, y retirarles sus armas y permisos de armas. 0.- si hubiese confl icto civil, antes de acabar con ellos, expropiar sus bienes de valor, y hacerles fi rmar traspaso de inmuebles y depósitos bancarios (…) (los hijos varones adultos, asesinar) (…) Existe un grave problema en España: hay comunidades que se niegan a trabajar y persisten en vivir del robo, no estando contentos con las casas gratis y el dinero que les damos entre todos. Además poseen armas de fuego no registradas (…). Sabéis quiénes son: el 30% de los gitanos, el 95% de los africanos, el 100% de los islámicos (…)”. Se trata de un texto de casi 4 hojas de extensión del que ignoramos repercusión, difusión, etc. Desde el área de Igualdad de Trato se puso una denuncia a la fi scalía.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Estatal,Redes sociales,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/diciembre-estatal-racismo-por-internet
"A raíz de la noticia de la presentación del Informe Discriminación y Comunidad Gitana 2009, de la FSG, se publican en la versión digital de un diario nacional de gran tirada una serie de comentarios a la noticia (35 páginas) cargados de prejuicios y estereotipos contra la comunidad gitana. A modo de ejemplo: “Álvaro – 02-12-2009 – 21:57:41h Nadie quiere a los gitanos cerca. Es una realidad. Tampoco ellos hacen mucho por integrarse. En defi nitiva, basta de papanatas diciéndonos que si hay discriminación, racismo, etc… En la vida hay opciones y estoy convencido de que la amplia mayoría elige estar lo más lejos posible de ellos.” Todo ello a pesar de que las normas de los comentarios a las noticias instan a no publicar comentarios inadecuados. Los comentarios se publicaron sin ningún control.",,,2009-01-01T00:00:00+01:00,2009-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Sin especificar,,https://informesdiscriminacion.gitanos.org/casos/diciembre-estatal-discriminaci%C3%B3n-en-medios-de-comunicaci%C3%B3n
